"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","original_branch","n_branch_genes"
"ko04721","Synaptic vesicle cycle","4/169","7/698",0.571428571428571,2.36010143702451,2.04274050795068,0.0625507901824437,0.814086589871406,0.814086589871406,"LOC126278974/LOC126338336/LOC126356321/LOC126278890",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04724","Glutamatergic synapse","4/169","7/698",0.571428571428571,2.36010143702451,2.04274050795068,0.0625507901824437,0.814086589871406,0.814086589871406,"LOC126298972/LOC126278974/LOC126355582/LOC126335781",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04970","Salivary secretion","7/169","16/698",0.4375,1.80695266272189,1.84436880590918,0.0662576338868511,0.814086589871406,0.814086589871406,"LOC126272364/LOC126298918/LOC126353858/LOC126335781/LOC126267876/LOC126281618/LOC126353956",7,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05010","Alzheimer disease","5/169","10/698",0.5,2.06508875739645,1.91612345350764,0.0678405491559505,0.814086589871406,0.814086589871406,"LOC126281729/LOC126353858/LOC126298972/LOC126355582/LOC126336423",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05034","Alcoholism","5/169","10/698",0.5,2.06508875739645,1.91612345350764,0.0678405491559505,0.814086589871406,0.814086589871406,"LOC126353858/LOC126298972/LOC126355582/LOC126338336/LOC126335010",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04020","Calcium signaling pathway","7/169","17/698",0.411764705882353,1.70066132962061,1.65192740846553,0.0903124124182949,0.917654476041836,0.917654476041836,"LOC126336238/LOC126284222/LOC126298918/LOC126353858/LOC126298972/LOC126335781/LOC126353956",7,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04138","Autophagy - yeast","5/169","11/698",0.454545454545455,1.87735341581495,1.65662591426098,0.100656461736987,0.917654476041836,0.917654476041836,"LOC126354788/LOC126365925/LOC126354751/LOC126354750/LOC126355940",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05031","Amphetamine addiction","5/169","11/698",0.454545454545455,1.87735341581495,1.65662591426098,0.100656461736987,0.917654476041836,0.917654476041836,"LOC126353858/LOC126298972/LOC126355582/LOC126338336/LOC126335010",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04725","Cholinergic synapse","4/169","8/698",0.5,2.06508875739645,1.71134729982674,0.101961608449093,0.917654476041836,0.917654476041836,"LOC126356631/LOC126298918/LOC126293695/LOC126335781",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04726","Serotonergic synapse","4/169","8/698",0.5,2.06508875739645,1.71134729982674,0.101961608449093,0.917654476041836,0.917654476041836,"LOC126366011/LOC126355437/LOC126338336/LOC126335010",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04922","Glucagon signaling pathway","4/169","8/698",0.5,2.06508875739645,1.71134729982674,0.101961608449093,0.917654476041836,0.917654476041836,"LOC126353858/LOC126268161/LOC126278052/LOC126274964",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00330","Arginine and proline metabolism","7/169","18/698",0.388888888888889,1.60618014464168,1.47168684730667,0.11864445233058,1,1,"LOC126284971/LOC126276148/LOC126282460/LOC126352958/LOC126335010/LOC126355053/LOC126266840",7,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04512","ECM-receptor interaction","6/169","15/698",0.4,1.65207100591716,1.44198941664039,0.129161617623218,1,1,"LOC126293655/LOC126353876/LOC126293693/LOC126269651/LOC126293755/LOC126298917",6,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00590","Arachidonic acid metabolism","5/169","12/698",0.416666666666667,1.72090729783037,1.4227870133814,0.139914092237861,1,1,"LOC126283989/LOC126336697/LOC126312349/LOC126282422/LOC126285116",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04022","cGMP-PKG signaling pathway","5/169","12/698",0.416666666666667,1.72090729783037,1.4227870133814,0.139914092237861,1,1,"LOC126354398/LOC126353858/LOC126335781/LOC126281618/LOC126353956",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04270","Vascular smooth muscle contraction","5/169","12/698",0.416666666666667,1.72090729783037,1.4227870133814,0.139914092237861,1,1,"LOC126353858/LOC126335781/LOC126281618/LOC126353956/LOC126285116",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04740","Olfactory transduction","4/169","9/698",0.444444444444444,1.83563445101907,1.42514773068609,0.149939995904145,1,1,"LOC126336082/LOC126353858/LOC126354034/LOC126335781",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04915","Estrogen signaling pathway","4/169","9/698",0.444444444444444,1.83563445101907,1.42514773068609,0.149939995904145,1,1,"LOC126278518/LOC126298404/LOC126353858/LOC126335781",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04720","Long-term potentiation","3/169","6/698",0.5,2.06508875739645,1.4799269666273,0.1562956281248,1,1,"LOC126353858/LOC126298972/LOC126355582",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04014","Ras signaling pathway","6/169","16/698",0.375,1.54881656804734,1.25437365168158,0.166904007865039,1,1,"LOC126266679/LOC126353858/LOC126298972/LOC126355582/LOC126281292/LOC126285116",6,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00564","Glycerophospholipid metabolism","5/169","13/698",0.384615384615385,1.58852981338188,1.20983672549892,0.184722728800813,1,1,"LOC126284341/LOC126298774/LOC126293695/LOC126312349/LOC126285116",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04713","Circadian entrainment","5/169","13/698",0.384615384615385,1.58852981338188,1.20983672549892,0.184722728800813,1,1,"LOC126353858/LOC126298972/LOC126355582/LOC126335781/LOC126281618",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04728","Dopaminergic synapse","4/169","10/698",0.4,1.65207100591716,1.17309335875857,0.20467296040294,1,1,"LOC126353858/LOC126355582/LOC126338336/LOC126335010",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04350","TGF-beta signaling pathway","3/169","7/698",0.428571428571429,1.77007607776839,1.15657961637232,0.226604256581568,1,1,"LOC126297745/LOC126278442/LOC126297744",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04514","Cell adhesion molecule (CAM) interaction","3/169","7/698",0.428571428571429,1.77007607776839,1.15657961637232,0.226604256581568,1,1,"LOC126336044/LOC126365371/LOC126336045",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04924","Renin secretion","3/169","7/698",0.428571428571429,1.77007607776839,1.15657961637232,0.226604256581568,1,1,"LOC126284222/LOC126353858/LOC126281618",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00260","Glycine, serine and threonine metabolism","5/169","14/698",0.357142857142857,1.47506339814032,1.01419027837725,0.233950449066972,1,1,"LOC126349907/LOC126295405/LOC126334613/LOC126335010/LOC126266840",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04015","Rap1 signaling pathway","5/169","14/698",0.357142857142857,1.47506339814032,1.01419027837725,0.233950449066972,1,1,"LOC126266679/LOC126353858/LOC126298972/LOC126355582/LOC126335781",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04925","Aldosterone synthesis and secretion","5/169","14/698",0.357142857142857,1.47506339814032,1.01419027837725,0.233950449066972,1,1,"LOC126266590/LOC126284222/LOC126353858/LOC126335781/LOC126278432",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00380","Tryptophan metabolism","4/169","11/698",0.363636363636364,1.50188273265196,0.947659091358366,0.264110959640628,1,1,"LOC126267535/LOC126284404/LOC126335010/LOC126266840",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04911","Insulin secretion","4/169","11/698",0.363636363636364,1.50188273265196,0.947659091358366,0.264110959640628,1,1,"LOC126298918/LOC126268161/LOC126335781/LOC126298156",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko01120","Microbial metabolism in diverse environments","13/169","45/698",0.288888888888889,1.19316239316239,0.756665876567002,0.275977177090463,1,1,"LOC126349907/LOC126335242/LOC126295405/LOC126334613/LOC126356044/LOC126334596/LOC126298632/LOC126278052/LOC126272511/LOC126284404/LOC126278953/LOC126274964/LOC126266840",13,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04974","Protein digestion and absorption","5/169","15/698",0.333333333333333,1.3767258382643,0.833091284265926,0.286344864788848,1,1,"LOC126272864/LOC126299360/LOC126273001/LOC126272513/LOC126273243",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00592","alpha-Linolenic acid metabolism","3/169","8/698",0.375,1.54881656804734,0.881819233660724,0.301389845461054,1,1,"LOC126341660/LOC126312349/LOC126285116",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04013","MAPK signaling pathway - fly","3/169","8/698",0.375,1.54881656804734,0.881819233660724,0.301389845461054,1,1,"LOC126335350/LOC126278442/LOC126281928",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04611","Platelet activation","3/169","8/698",0.375,1.54881656804734,0.881819233660724,0.301389845461054,1,1,"LOC126284222/LOC126335781/LOC126281618",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04912","GnRH signaling pathway","3/169","8/698",0.375,1.54881656804734,0.881819233660724,0.301389845461054,1,1,"LOC126353858/LOC126335781/LOC126282477",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04921","Oxytocin signaling pathway","3/169","8/698",0.375,1.54881656804734,0.881819233660724,0.301389845461054,1,1,"LOC126353858/LOC126335781/LOC126281618",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04931","Insulin resistance","3/169","8/698",0.375,1.54881656804734,0.881819233660724,0.301389845461054,1,1,"LOC126268161/LOC126278052/LOC126279109",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05016","Huntington disease","3/169","8/698",0.375,1.54881656804734,0.881819233660724,0.301389845461054,1,1,"LOC126336485/LOC126298972/LOC126355582",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko03320","PPAR signaling pathway","4/169","12/698",0.333333333333333,1.3767258382643,0.743508398237614,0.326209393342011,1,1,"LOC126284721/LOC126278052/LOC126341660/LOC126279109",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00720","Other carbon fixation pathways","2/169","5/698",0.4,1.65207100591716,0.826504419349918,0.350521460029324,1,1,"LOC126335242/LOC126334596",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04120","Ubiquitin mediated proteolysis","2/169","5/698",0.4,1.65207100591716,0.826504419349918,0.350521460029324,1,1,"LOC126297745/LOC126297744",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04923","Regulation of lipolysis in adipocytes","2/169","5/698",0.4,1.65207100591716,0.826504419349918,0.350521460029324,1,1,"LOC126335781/LOC126267153",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05133","Pertussis","2/169","5/698",0.4,1.65207100591716,0.826504419349918,0.350521460029324,1,1,"LOC126281729/LOC126353858",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05230","Central carbon metabolism in cancer","2/169","5/698",0.4,1.65207100591716,0.826504419349918,0.350521460029324,1,1,"LOC126268161/LOC126274964",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko01130","Biosynthesis of antibiotics","14/169","52/698",0.269230769230769,1.11197086936732,0.474048054255331,0.371396743496256,1,1,"LOC126349907/LOC126335242/LOC126295405/LOC126334613/LOC126324953/LOC126334596/LOC126282460/LOC126278052/LOC126352958/LOC126281265/LOC126284404/LOC126274964/LOC126266840/LOC126354610",14,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00630","Glyoxylate and dicarboxylate metabolism","3/169","9/698",0.333333333333333,1.3767258382643,0.642493823511512,0.377114770239508,1,1,"LOC126334596/LOC126267535/LOC126355053",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04310","Wnt signaling pathway","3/169","9/698",0.333333333333333,1.3767258382643,0.642493823511512,0.377114770239508,1,1,"LOC126272633/LOC126297745/LOC126297744",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05164","Influenza A","3/169","9/698",0.333333333333333,1.3767258382643,0.642493823511512,0.377114770239508,1,1,"LOC126336238/LOC126299360/LOC126281749",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko01110","Biosynthesis of secondary metabolites","24/169","94/698",0.25531914893617,1.05451340803223,0.320908112876833,0.417891154144792,1,1,"LOC126272928/LOC126335242/LOC126334613/LOC126284341/LOC126298774/LOC126324953/LOC126334596/LOC126276148/LOC126282460/LOC126298632/LOC126278052/LOC126341660/LOC126352958/LOC126356050/LOC126281265/LOC126282346/LOC126312349/LOC126284404/LOC126335010/LOC126278953/LOC126274964/LOC126266840/LOC126285116/LOC126354610",24,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00250","Alanine, aspartate and glutamate metabolism","2/169","6/698",0.333333333333333,1.3767258382643,0.523455649307062,0.447634375981587,1,1,"LOC126324953/LOC126298632",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00360","Phenylalanine metabolism","2/169","6/698",0.333333333333333,1.3767258382643,0.523455649307062,0.447634375981587,1,1,"LOC126269845/LOC126335010",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00430","Taurine and hypotaurine metabolism","2/169","6/698",0.333333333333333,1.3767258382643,0.523455649307062,0.447634375981587,1,1,"LOC126283989/LOC126298632",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00565","Ether lipid metabolism","2/169","6/698",0.333333333333333,1.3767258382643,0.523455649307062,0.447634375981587,1,1,"LOC126312349/LOC126285116",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04550","Signaling pathways regulating pluripotency of stem cells","2/169","6/698",0.333333333333333,1.3767258382643,0.523455649307062,0.447634375981587,1,1,"LOC126278442/LOC126299461",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04750","Inflammatory mediator regulation of TRP channels","2/169","6/698",0.333333333333333,1.3767258382643,0.523455649307062,0.447634375981587,1,1,"LOC126353858/LOC126335781",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04927","Cortisol synthesis and secretion","2/169","6/698",0.333333333333333,1.3767258382643,0.523455649307062,0.447634375981587,1,1,"LOC126284222/LOC126335781",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00620","Pyruvate metabolism","3/169","10/698",0.3,1.23905325443787,0.430063264009492,0.451018403026609,1,1,"LOC126278052/LOC126274964/LOC126266840",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04971","Gastric acid secretion","3/169","10/698",0.3,1.23905325443787,0.430063264009492,0.451018403026609,1,1,"LOC126298918/LOC126353858/LOC126335781",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04114","Oocyte meiosis","4/169","14/698",0.285714285714286,1.18005071851226,0.384381724723049,0.451149117877661,1,1,"LOC126353858/LOC126297745/LOC126335781/LOC126297744",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04723","Retrograde endocannabinoid signaling","4/169","14/698",0.285714285714286,1.18005071851226,0.384381724723049,0.451149117877661,1,1,"LOC126366011/LOC126278974/LOC126335781/LOC126278890",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04972","Pancreatic secretion","4/169","14/698",0.285714285714286,1.18005071851226,0.384381724723049,0.451149117877661,1,1,"LOC126299360/LOC126298918/LOC126335781/LOC126285116",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05231","Choline metabolism in cancer","4/169","14/698",0.285714285714286,1.18005071851226,0.384381724723049,0.451149117877661,1,1,"LOC126299180/LOC126356631/LOC126356221/LOC126355571",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05200","Pathways in cancer","11/169","43/698",0.255813953488372,1.05655703866795,0.216238064192581,0.475826943624934,1,1,"LOC126281729/LOC126359421/LOC126266679/LOC126353858/LOC126268161/LOC126281404/LOC126267711/LOC126297745/LOC126335781/LOC126278442/LOC126297744",11,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04010","MAPK signaling pathway","4/169","15/698",0.266666666666667,1.10138067061144,0.224193151891459,0.511077937182683,1,1,"LOC126299077/LOC126267308/LOC126266679/LOC126281292",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00010","Glycolysis / Gluconeogenesis","3/169","11/698",0.272727272727273,1.12641204948897,0.238692268455752,0.521108694296352,1,1,"LOC126278052/LOC126274964/LOC126266840",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00051","Fructose and mannose metabolism","3/169","11/698",0.272727272727273,1.12641204948897,0.238692268455752,0.521108694296352,1,1,"LOC126281438/LOC126281975/LOC126281974",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00310","Lysine degradation","3/169","11/698",0.272727272727273,1.12641204948897,0.238692268455752,0.521108694296352,1,1,"LOC126284404/LOC126266840/LOC126335709",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00340","Histidine metabolism","2/169","7/698",0.285714285714286,1.18005071851226,0.270418724793968,0.536046423741594,1,1,"LOC126335010/LOC126266840",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04072","Phospholipase D signaling pathway","2/169","7/698",0.285714285714286,1.18005071851226,0.270418724793968,0.536046423741594,1,1,"LOC126298774/LOC126335781",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04730","Long-term depression","2/169","7/698",0.285714285714286,1.18005071851226,0.270418724793968,0.536046423741594,1,1,"LOC126354714/LOC126281618",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04916","Melanogenesis","2/169","7/698",0.285714285714286,1.18005071851226,0.270418724793968,0.536046423741594,1,1,"LOC126353858/LOC126335781",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04918","Thyroid hormone synthesis","2/169","7/698",0.285714285714286,1.18005071851226,0.270418724793968,0.536046423741594,1,1,"LOC126335781/LOC126267153",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05168","Herpes simplex virus 1 infection","2/169","7/698",0.285714285714286,1.18005071851226,0.270418724793968,0.536046423741594,1,1,"LOC126297745/LOC126297744",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00350","Tyrosine metabolism","3/169","12/698",0.25,1.03254437869822,0.0642297830938253,0.586075127947798,1,1,"LOC126298490/LOC126335010/LOC126355886",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00410","beta-Alanine metabolism","3/169","12/698",0.25,1.03254437869822,0.0642297830938253,0.586075127947798,1,1,"LOC126298632/LOC126297821/LOC126266840",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04261","Adrenergic signaling in cardiomyocytes","3/169","12/698",0.25,1.03254437869822,0.0642297830938253,0.586075127947798,1,1,"LOC126353858/LOC126335781/LOC126353956",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00680","Methane metabolism","2/169","8/698",0.25,1.03254437869822,0.0522911674947061,0.614265283168441,1,1,"LOC126349907/LOC126295405",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04371","Apelin signaling pathway","2/169","8/698",0.25,1.03254437869822,0.0522911674947061,0.614265283168441,1,1,"LOC126353858/LOC126335781",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04926","Relaxin signaling pathway","2/169","8/698",0.25,1.03254437869822,0.0522911674947061,0.614265283168441,1,1,"LOC126335869/LOC126335781",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04975","Fat digestion and absorption","2/169","8/698",0.25,1.03254437869822,0.0522911674947061,0.614265283168441,1,1,"LOC126298774/LOC126285116",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04977","Vitamin digestion and absorption","2/169","8/698",0.25,1.03254437869822,0.0522911674947061,0.614265283168441,1,1,"LOC126312349/LOC126285316",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko01200","Carbon metabolism","6/169","26/698",0.230769230769231,0.95311788802913,-0.137607184970167,0.631755049765847,1,1,"LOC126349907/LOC126335242/LOC126295405/LOC126334596/LOC126284404/LOC126274964",6,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05202","Transcriptional misregulation in cancer","3/169","13/698",0.230769230769231,0.95311788802913,-0.0963752379941134,0.645169959724042,1,1,"LOC126291805/LOC126299077/LOC126276893",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04070","Phosphatidylinositol signaling system","2/169","9/698",0.222222222222222,0.917817225509533,-0.14016008366307,0.682022572576707,1,1,"LOC126299253/LOC126353858",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04152","AMPK signaling pathway","2/169","9/698",0.222222222222222,0.917817225509533,-0.14016008366307,0.682022572576707,1,1,"LOC126278052/LOC126353956",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00480","Glutathione metabolism","5/169","23/698",0.217391304347826,0.897864677128891,-0.28133249843014,0.690493943166278,1,1,"LOC126335242/LOC126283989/LOC126336697/LOC126281404/LOC126282422",5,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04146","Peroxisome","4/169","19/698",0.210526315789474,0.869511055745874,-0.325722332467237,0.713994499064949,1,1,"LOC126335242/LOC126284582/LOC126341660/LOC126278953",4,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00071","Fatty acid degradation","2/169","10/698",0.2,0.82603550295858,-0.312966830739581,0.739773614964232,1,1,"LOC126341660/LOC126266840",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04141","Protein processing in endoplasmic reticulum","2/169","10/698",0.2,0.82603550295858,-0.312966830739581,0.739773614964232,1,1,"LOC126297745/LOC126297744",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04919","Thyroid hormone signaling pathway","2/169","10/698",0.2,0.82603550295858,-0.312966830739581,0.739773614964232,1,1,"LOC126268161/LOC126278442",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00561","Glycerolipid metabolism","3/169","15/698",0.2,0.82603550295858,-0.384704980483009,0.744836434170648,1,1,"LOC126284341/LOC126298774/LOC126266840",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00510","N-Glycan biosynthesis","1/169","5/698",0.2,0.82603550295858,-0.220501179028018,0.751112238332405,1,1,"LOC126336838",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00760","Nicotinate and nicotinamide metabolism","1/169","5/698",0.2,0.82603550295858,-0.220501179028018,0.751112238332405,1,1,"LOC126356050",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04062","Chemokine signaling pathway","1/169","5/698",0.2,0.82603550295858,-0.220501179028018,0.751112238332405,1,1,"LOC126335781",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04621","NOD-like receptor signaling pathway","1/169","5/698",0.2,0.82603550295858,-0.220501179028018,0.751112238332405,1,1,"LOC126354582",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04961","Endocrine and other factor-regulated calcium reabsorption","1/169","5/698",0.2,0.82603550295858,-0.220501179028018,0.751112238332405,1,1,"LOC126277867",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05134","Legionellosis","1/169","5/698",0.2,0.82603550295858,-0.220501179028018,0.751112238332405,1,1,"LOC126281729",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05217","Basal cell carcinoma","1/169","5/698",0.2,0.82603550295858,-0.220501179028018,0.751112238332405,1,1,"LOC126278442",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04934","Cushing syndrome","3/169","16/698",0.1875,0.774408284023669,-0.51561181100119,0.785669797030016,1,1,"LOC126284222/LOC126354714/LOC126335781",3,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04540","Gap junction","2/169","11/698",0.181818181818182,0.750941366325982,-0.470274554446863,0.788365819557094,1,1,"LOC126335781/LOC126281618",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05012","Parkinson disease","2/169","11/698",0.181818181818182,0.750941366325982,-0.470274554446863,0.788365819557094,1,1,"LOC126338336/LOC126266804",2,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko00650","Butanoate metabolism","1/169","6/698",0.166666666666667,0.68836291913215,-0.433015668013172,0.811807810802569,1,1,"LOC126298632",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04144","Endocytosis","1/169","6/698",0.166666666666667,0.68836291913215,-0.433015668013172,0.811807810802569,1,1,"LOC126299278",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04214","Apoptosis - fly","1/169","6/698",0.166666666666667,0.68836291913215,-0.433015668013172,0.811807810802569,1,1,"LOC126281729",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04722","Neurotrophin signaling pathway","1/169","6/698",0.166666666666667,0.68836291913215,-0.433015668013172,0.811807810802569,1,1,"LOC126353858",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko04745","Phototransduction - fly","1/169","6/698",0.166666666666667,0.68836291913215,-0.433015668013172,0.811807810802569,1,1,"LOC126353858",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
"ko05167","Kaposi sarcoma-associated herpesvirus infection","1/169","6/698",0.166666666666667,0.68836291913215,-0.433015668013172,0.811807810802569,1,1,"LOC126353858",1,"KEGG_pathway","All fat body DEGs in heatmap",169,698,"Branch 4",735
