"set_id","gene_id"
"infection_diet50_up","LOC126356122"
"infection_diet50_up","LOC126356125"
"infection_diet50_up","LOC126356135"
"infection_diet50_up","LOC126356149"
"infection_diet50_up","LOC126356152"
"infection_diet50_up","LOC126356154"
"infection_diet50_up","LOC126356204"
"infection_diet50_up","LOC126356221"
"infection_diet50_up","LOC126356252"
"infection_diet50_up","LOC126356267"
"infection_diet50_up","LOC126356271"
"infection_diet50_up","LOC126356285"
"infection_diet50_up","LOC126356316"
"infection_diet50_up","LOC126356328"
"infection_diet50_up","LOC126356585"
"infection_diet50_up","LOC126357156"
"infection_diet50_up","LOC126357744"
"infection_diet50_up","LOC126357770"
"infection_diet50_up","LOC126358175"
"infection_diet50_up","LOC126358740"
"infection_diet50_up","LOC126359055"
"infection_diet50_up","LOC126359091"
"infection_diet50_up","LOC126360117"
"infection_diet50_up","LOC126360693"
"infection_diet50_up","LOC126361021"
"infection_diet50_up","LOC126361126"
"infection_diet50_up","LOC126361845"
"infection_diet50_up","LOC126362397"
"infection_diet50_up","LOC126363586"
"infection_diet50_up","LOC126365745"
"infection_diet50_up","LOC126365747"
"infection_diet50_up","LOC126365759"
"infection_diet50_up","LOC126365760"
"infection_diet50_up","LOC126365778"
"infection_diet50_up","LOC126365849"
"infection_diet50_up","LOC126365865"
"infection_diet50_up","LOC126365875"
"infection_diet50_up","LOC126365909"
"infection_diet50_up","LOC126365913"
"infection_diet50_up","LOC126365914"
"infection_diet50_up","LOC126365918"
"infection_diet50_up","LOC126365957"
"infection_diet50_up","LOC126365959"
"infection_diet50_up","LOC126365964"
"infection_diet50_up","LOC126365983"
"infection_diet50_up","LOC126366011"
"infection_diet50_down","LOC126266596"
"infection_diet50_down","LOC126266662"
"infection_diet50_down","LOC126266681"
"infection_diet50_down","LOC126266713"
"infection_diet50_down","LOC126266714"
"infection_diet50_down","LOC126266832"
"infection_diet50_down","LOC126266862"
"infection_diet50_down","LOC126267000"
"infection_diet50_down","LOC126267060"
"infection_diet50_down","LOC126267179"
"infection_diet50_down","LOC126267253"
"infection_diet50_down","LOC126267263"
"infection_diet50_down","LOC126267280"
"infection_diet50_down","LOC126267290"
"infection_diet50_down","LOC126267400"
"infection_diet50_down","LOC126267432"
"infection_diet50_down","LOC126267554"
"infection_diet50_down","LOC126267568"
"infection_diet50_down","LOC126267997"
"infection_diet50_down","LOC126268126"
"infection_diet50_down","LOC126268197"
"infection_diet50_down","LOC126268199"
"infection_diet50_down","LOC126268218"
"infection_diet50_down","LOC126268712"
"infection_diet50_down","LOC126270294"
"infection_diet50_down","LOC126271206"
"infection_diet50_down","LOC126271532"
"infection_diet50_down","LOC126271720"
"infection_diet50_down","LOC126271849"
"infection_diet50_down","LOC126271850"
"infection_diet50_down","LOC126271923"
"infection_diet50_down","LOC126271928"
"infection_diet50_down","LOC126272063"
"infection_diet50_down","LOC126272080"
"infection_diet50_down","LOC126272088"
"infection_diet50_down","LOC126272126"
"infection_diet50_down","LOC126272370"
"infection_diet50_down","LOC126272463"
"infection_diet50_down","LOC126272556"
"infection_diet50_down","LOC126272566"
"infection_diet50_down","LOC126272576"
"infection_diet50_down","LOC126272584"
"infection_diet50_down","LOC126272678"
"infection_diet50_down","LOC126272743"
"infection_diet50_down","LOC126272753"
"infection_diet50_down","LOC126272831"
"infection_diet50_down","LOC126272836"
"infection_diet50_down","LOC126272860"
"infection_diet50_down","LOC126272899"
"infection_diet50_down","LOC126272928"
"infection_diet50_down","LOC126272931"
"infection_diet50_down","LOC126273185"
"infection_diet50_down","LOC126273250"
"infection_diet50_down","LOC126273293"
"infection_diet50_down","LOC126273423"
"infection_diet50_down","LOC126273784"
"infection_diet50_down","LOC126275923"
"infection_diet50_down","LOC126276633"
"infection_diet50_down","LOC126277228"
"infection_diet50_down","LOC126277383"
"infection_diet50_down","LOC126277893"
"infection_diet50_down","LOC126277907"
"infection_diet50_down","LOC126278041"
"infection_diet50_down","LOC126278058"
"infection_diet50_down","LOC126278068"
"infection_diet50_down","LOC126278137"
"infection_diet50_down","LOC126278289"
"infection_diet50_down","LOC126278345"
"infection_diet50_down","LOC126278365"
"infection_diet50_down","LOC126278456"
"infection_diet50_down","LOC126278485"
"infection_diet50_down","LOC126278501"
"infection_diet50_down","LOC126278507"
"infection_diet50_down","LOC126278514"
"infection_diet50_down","LOC126278549"
"infection_diet50_down","LOC126278567"
"infection_diet50_down","LOC126278622"
"infection_diet50_down","LOC126278678"
"infection_diet50_down","LOC126278704"
"infection_diet50_down","LOC126278758"
"infection_diet50_down","LOC126279072"
"infection_diet50_down","LOC126279111"
"infection_diet50_down","LOC126279221"
"infection_diet50_down","LOC126279732"
"infection_diet50_down","LOC126279923"
"infection_diet50_down","LOC126281164"
"infection_diet50_down","LOC126281298"
"infection_diet50_down","LOC126281299"
"infection_diet50_down","LOC126281300"
"infection_diet50_down","LOC126281302"
"infection_diet50_down","LOC126281335"
"infection_diet50_down","LOC126281351"
"infection_diet50_down","LOC126281357"
"infection_diet50_down","LOC126281396"
"infection_diet50_down","LOC126281404"
"infection_diet50_down","LOC126281443"
"infection_diet50_down","LOC126281446"
"infection_diet50_down","LOC126281486"
"infection_diet50_down","LOC126281532"
"infection_diet50_down","LOC126281562"
"infection_diet50_down","LOC126281581"
"infection_diet50_down","LOC126281636"
"infection_diet50_down","LOC126281715"
"infection_diet50_down","LOC126281716"
"infection_diet50_down","LOC126281750"
"infection_diet50_down","LOC126281810"
"infection_diet50_down","LOC126281857"
"infection_diet50_down","LOC126281860"
"infection_diet50_down","LOC126281861"
"infection_diet50_down","LOC126281862"
"infection_diet50_down","LOC126281878"
"infection_diet50_down","LOC126281914"
"infection_diet50_down","LOC126281915"
"infection_diet50_down","LOC126281949"
"infection_diet50_down","LOC126281958"
"infection_diet50_down","LOC126282115"
"infection_diet50_down","LOC126282119"
"infection_diet50_down","LOC126282271"
"infection_diet50_down","LOC126282335"
"infection_diet50_down","LOC126282456"
"infection_diet50_down","LOC126282469"
"infection_diet50_down","LOC126283954"
"infection_diet50_down","LOC126283960"
"infection_diet50_down","LOC126283962"
"infection_diet50_down","LOC126284002"
"infection_diet50_down","LOC126284030"
"infection_diet50_down","LOC126284105"
"infection_diet50_down","LOC126284106"
"infection_diet50_down","LOC126284170"
"infection_diet50_down","LOC126284231"
"infection_diet50_down","LOC126284250"
"infection_diet50_down","LOC126284252"
"infection_diet50_down","LOC126284276"
"infection_diet50_down","LOC126284296"
"infection_diet50_down","LOC126284373"
"infection_diet50_down","LOC126284383"
"infection_diet50_down","LOC126284387"
"infection_diet50_down","LOC126284452"
"infection_diet50_down","LOC126284466"
"infection_diet50_down","LOC126284573"
"infection_diet50_down","LOC126284584"
"infection_diet50_down","LOC126284624"
"infection_diet50_down","LOC126284629"
"infection_diet50_down","LOC126284686"
"infection_diet50_down","LOC126284736"
"infection_diet50_down","LOC126284752"
"infection_diet50_down","LOC126284765"
"infection_diet50_down","LOC126284812"
"infection_diet50_down","LOC126284858"
"infection_diet50_down","LOC126284862"
"infection_diet50_down","LOC126284898"
"infection_diet50_down","LOC126284908"
"infection_diet50_down","LOC126284914"
"infection_diet50_down","LOC126284936"
"infection_diet50_down","LOC126285032"
"infection_diet50_down","LOC126285254"
"infection_diet50_down","LOC126285307"
"infection_diet50_down","LOC126285309"
"infection_diet50_down","LOC126285391"
"infection_diet50_down","LOC126285437"
"infection_diet50_down","LOC126291476"
"infection_diet50_down","LOC126291694"
"infection_diet50_down","LOC126291743"
"infection_diet50_down","LOC126291805"
"infection_diet50_down","LOC126291912"
"infection_diet50_down","LOC126292020"
"infection_diet50_down","LOC126292024"
"infection_diet50_down","LOC126292034"
"infection_diet50_down","LOC126292093"
"infection_diet50_down","LOC126292163"
"infection_diet50_down","LOC126293286"
"infection_diet50_down","LOC126293368"
"infection_diet50_down","LOC126293382"
"infection_diet50_down","LOC126293679"
"infection_diet50_down","LOC126295000"
"infection_diet50_down","LOC126295214"
"infection_diet50_down","LOC126295222"
"infection_diet50_down","LOC126295285"
"infection_diet50_down","LOC126297379"
"infection_diet50_down","LOC126297441"
"infection_diet50_down","LOC126297494"
"infection_diet50_down","LOC126297692"
"infection_diet50_down","LOC126297748"
"infection_diet50_down","LOC126297815"
"infection_diet50_down","LOC126297871"
"infection_diet50_down","LOC126297882"
"infection_diet50_down","LOC126297938"
"infection_diet50_down","LOC126297976"
"infection_diet50_down","LOC126297991"
"infection_diet50_down","LOC126298069"
"infection_diet50_down","LOC126298212"
"infection_diet50_down","LOC126298221"
"infection_diet50_down","LOC126298275"
"infection_diet50_down","LOC126298477"
"infection_diet50_down","LOC126298505"
"infection_diet50_down","LOC126298594"
"infection_diet50_down","LOC126298660"
"infection_diet50_down","LOC126298758"
"infection_diet50_down","LOC126299043"
"infection_diet50_down","LOC126299062"
"infection_diet50_down","LOC126299078"
"infection_diet50_down","LOC126299093"
"infection_diet50_down","LOC126299150"
"infection_diet50_down","LOC126299197"
"infection_diet50_down","LOC126299514"
"infection_diet50_down","LOC126299530"
"infection_diet50_down","LOC126299533"
"infection_diet50_down","LOC126299541"
"infection_diet50_down","LOC126299550"
"infection_diet50_down","LOC126306122"
"infection_diet50_down","LOC126320089"
"infection_diet50_down","LOC126320178"
"infection_diet50_down","LOC126320757"
"infection_diet50_down","LOC126320956"
"infection_diet50_down","LOC126322591"
"infection_diet50_down","LOC126322960"
"infection_diet50_down","LOC126323251"
"infection_diet50_down","LOC126324086"
"infection_diet50_down","LOC126324735"
"infection_diet50_down","LOC126324953"
"infection_diet50_down","LOC126326240"
"infection_diet50_down","LOC126326589"
"infection_diet50_down","LOC126327822"
"infection_diet50_down","LOC126329244"
"infection_diet50_down","LOC126330497"
"infection_diet50_down","LOC126331335"
"infection_diet50_down","LOC126331446"
"infection_diet50_down","LOC126331994"
"infection_diet50_down","LOC126332411"
"infection_diet50_down","LOC126332740"
"infection_diet50_down","LOC126333165"
"infection_diet50_down","LOC126334511"
"infection_diet50_down","LOC126334561"
"infection_diet50_down","LOC126334669"
"infection_diet50_down","LOC126334706"
"infection_diet50_down","LOC126334736"
"infection_diet50_down","LOC126334779"
"infection_diet50_down","LOC126334780"
"infection_diet50_down","LOC126334820"
"infection_diet50_down","LOC126334861"
"infection_diet50_down","LOC126334879"
"infection_diet50_down","LOC126334918"
"infection_diet50_down","LOC126334929"
"infection_diet50_down","LOC126334946"
"infection_diet50_down","LOC126334948"
"infection_diet50_down","LOC126334959"
"infection_diet50_down","LOC126334969"
"infection_diet50_down","LOC126334984"
"infection_diet50_down","LOC126334991"
"infection_diet50_down","LOC126334992"
"infection_diet50_down","LOC126335014"
"infection_diet50_down","LOC126335078"
"infection_diet50_down","LOC126335080"
"infection_diet50_down","LOC126335081"
"infection_diet50_down","LOC126335181"
"infection_diet50_down","LOC126335182"
"infection_diet50_down","LOC126335186"
"infection_diet50_down","LOC126335202"
"infection_diet50_down","LOC126335222"
"infection_diet50_down","LOC126335256"
"infection_diet50_down","LOC126335258"
"infection_diet50_down","LOC126335309"
"infection_diet50_down","LOC126335505"
"infection_diet50_down","LOC126335593"
"infection_diet50_down","LOC126335600"
"infection_diet50_down","LOC126336109"
"infection_diet50_down","LOC126336122"
"infection_diet50_down","LOC126336124"
"infection_diet50_down","LOC126336201"
"infection_diet50_down","LOC126336205"
"infection_diet50_down","LOC126336244"
"infection_diet50_down","LOC126336337"
"infection_diet50_down","LOC126336399"
"infection_diet50_down","LOC126336417"
"infection_diet50_down","LOC126336532"
"infection_diet50_down","LOC126336533"
"infection_diet50_down","LOC126336534"
"infection_diet50_down","LOC126336535"
"infection_diet50_down","LOC126336537"
"infection_diet50_down","LOC126336538"
"infection_diet50_down","LOC126336539"
"infection_diet50_down","LOC126336541"
"infection_diet50_down","LOC126336543"
"infection_diet50_down","LOC126336557"
"infection_diet50_down","LOC126336562"
"infection_diet50_down","LOC126336563"
"infection_diet50_down","LOC126336566"
"infection_diet50_down","LOC126336597"
"infection_diet50_down","LOC126336602"
"infection_diet50_down","LOC126336625"
"infection_diet50_down","LOC126336646"
"infection_diet50_down","LOC126336692"
"infection_diet50_down","LOC126336695"
"infection_diet50_down","LOC126336722"
"infection_diet50_down","LOC126336724"
"infection_diet50_down","LOC126336809"
"infection_diet50_down","LOC126336866"
"infection_diet50_down","LOC126336875"
"infection_diet50_down","LOC126336901"
"infection_diet50_down","LOC126336910"
"infection_diet50_down","LOC126336948"
"infection_diet50_down","LOC126336962"
"infection_diet50_down","LOC126337022"
"infection_diet50_down","LOC126337056"
"infection_diet50_down","LOC126337076"
"infection_diet50_down","LOC126337079"
"infection_diet50_down","LOC126341869"
"infection_diet50_down","LOC126342701"
"infection_diet50_down","LOC126344004"
"infection_diet50_down","LOC126344496"
"infection_diet50_down","LOC126344570"
"infection_diet50_down","LOC126345346"
"infection_diet50_down","LOC126346564"
"infection_diet50_down","LOC126349273"
"infection_diet50_down","LOC126349289"
"infection_diet50_down","LOC126349792"
"infection_diet50_down","LOC126350630"
"infection_diet50_down","LOC126352026"
"infection_diet50_down","LOC126352738"
"infection_diet50_down","LOC126353181"
"infection_diet50_down","LOC126353790"
"infection_diet50_down","LOC126353821"
"infection_diet50_down","LOC126353822"
"infection_diet50_down","LOC126354008"
"infection_diet50_down","LOC126354081"
"infection_diet50_down","LOC126354185"
"infection_diet50_down","LOC126354218"
"infection_diet50_down","LOC126354282"
"infection_diet50_down","LOC126354407"
"infection_diet50_down","LOC126354448"
"infection_diet50_down","LOC126354460"
"infection_diet50_down","LOC126354478"
"infection_diet50_down","LOC126354521"
"infection_diet50_down","LOC126354547"
"infection_diet50_down","LOC126354550"
"infection_diet50_down","LOC126354594"
"infection_diet50_down","LOC126354602"
"infection_diet50_down","LOC126354642"
"infection_diet50_down","LOC126354720"
"infection_diet50_down","LOC126354887"
"infection_diet50_down","LOC126354904"
"infection_diet50_down","LOC126354923"
"infection_diet50_down","LOC126354924"
"infection_diet50_down","LOC126354926"
"infection_diet50_down","LOC126354927"
"infection_diet50_down","LOC126354928"
"infection_diet50_down","LOC126354929"
"infection_diet50_down","LOC126355040"
"infection_diet50_down","LOC126355087"
"infection_diet50_down","LOC126355146"
"infection_diet50_down","LOC126355184"
"infection_diet50_down","LOC126355449"
"infection_diet50_down","LOC126355480"
"infection_diet50_down","LOC126355503"
"infection_diet50_down","LOC126355561"
"infection_diet50_down","LOC126355586"
"infection_diet50_down","LOC126355701"
"infection_diet50_down","LOC126355702"
"infection_diet50_down","LOC126355798"
"infection_diet50_down","LOC126356039"
"infection_diet50_down","LOC126356100"
"infection_diet50_down","LOC126356140"
"infection_diet50_down","LOC126356215"
"infection_diet50_down","LOC126356248"
"infection_diet50_down","LOC126356254"
"infection_diet50_down","LOC126356349"
"infection_diet50_down","LOC126356362"
"infection_diet50_down","LOC126358860"
"infection_diet50_down","LOC126358892"
"infection_diet50_down","LOC126363166"
"infection_diet50_down","LOC126363250"
"infection_diet50_down","LOC126364572"
"infection_diet50_down","LOC126365911"
"infection_diet50_down","LOC126365941"
"infection_diet83_up","LOC126266593"
"infection_diet83_up","LOC126266604"
"infection_diet83_up","LOC126266649"
"infection_diet83_up","LOC126266672"
"infection_diet83_up","LOC126266679"
"infection_diet83_up","LOC126266728"
"infection_diet83_up","LOC126266759"
"infection_diet83_up","LOC126266760"
"infection_diet83_up","LOC126266957"
"infection_diet83_up","LOC126266982"
"infection_diet83_up","LOC126267038"
"infection_diet83_up","LOC126267114"
"infection_diet83_up","LOC126267154"
"infection_diet83_up","LOC126267162"
"infection_diet83_up","LOC126267163"
"infection_diet83_up","LOC126267215"
"infection_diet83_up","LOC126267216"
"infection_diet83_up","LOC126267226"
"infection_diet83_up","LOC126267275"
"infection_diet83_up","LOC126267343"
"infection_diet83_up","LOC126267442"
"infection_diet83_up","LOC126267473"
"infection_diet83_up","LOC126267575"
"infection_diet83_up","LOC126267629"
"infection_diet83_up","LOC126267869"
"infection_diet83_up","LOC126267876"
"infection_diet83_up","LOC126267936"
"infection_diet83_up","LOC126268014"
"infection_diet83_up","LOC126268015"
"infection_diet83_up","LOC126268068"
"infection_diet83_up","LOC126268138"
"infection_diet83_up","LOC126268155"
"infection_diet83_up","LOC126268164"
"infection_diet83_up","LOC126268205"
"infection_diet83_up","LOC126268397"
"infection_diet83_up","LOC126268521"
"infection_diet83_up","LOC126268831"
"infection_diet83_up","LOC126269384"
"infection_diet83_up","LOC126269432"
"infection_diet83_up","LOC126271480"
"infection_diet83_up","LOC126271634"
"infection_diet83_up","LOC126271741"
"infection_diet83_up","LOC126271895"
"infection_diet83_up","LOC126271917"
"infection_diet83_up","LOC126271938"
"infection_diet83_up","LOC126271945"
"infection_diet83_up","LOC126271955"
"infection_diet83_up","LOC126271968"
"infection_diet83_up","LOC126271975"
"infection_diet83_up","LOC126271989"
"infection_diet83_up","LOC126271991"
"infection_diet83_up","LOC126272038"
"infection_diet83_up","LOC126272082"
"infection_diet83_up","LOC126272087"
"infection_diet83_up","LOC126272090"
"infection_diet83_up","LOC126272253"
"infection_diet83_up","LOC126272290"
"infection_diet83_up","LOC126272336"
"infection_diet83_up","LOC126272353"
"infection_diet83_up","LOC126272361"
"infection_diet83_up","LOC126272363"
"infection_diet83_up","LOC126272399"
"infection_diet83_up","LOC126272419"
"infection_diet83_up","LOC126272507"
"infection_diet83_up","LOC126272535"
"infection_diet83_up","LOC126272609"
"infection_diet83_up","LOC126272615"
"infection_diet83_up","LOC126272618"
"infection_diet83_up","LOC126272722"
"infection_diet83_up","LOC126272724"
"infection_diet83_up","LOC126272750"
"infection_diet83_up","LOC126272767"
"infection_diet83_up","LOC126272801"
"infection_diet83_up","LOC126272850"
"infection_diet83_up","LOC126272858"
"infection_diet83_up","LOC126272864"
"infection_diet83_up","LOC126272961"
"infection_diet83_up","LOC126272997"
"infection_diet83_up","LOC126273028"
"infection_diet83_up","LOC126273030"
"infection_diet83_up","LOC126273033"
"infection_diet83_up","LOC126273060"
"infection_diet83_up","LOC126273103"
"infection_diet83_up","LOC126273130"
"infection_diet83_up","LOC126273140"
"infection_diet83_up","LOC126273192"
"infection_diet83_up","LOC126273222"
"infection_diet83_up","LOC126273243"
"infection_diet83_up","LOC126273334"
"infection_diet83_up","LOC126273393"
"infection_diet83_up","LOC126273558"
"infection_diet83_up","LOC126275497"
"infection_diet83_up","LOC126276893"
"infection_diet83_up","LOC126277750"
"infection_diet83_up","LOC126277867"
"infection_diet83_up","LOC126277896"
"infection_diet83_up","LOC126277903"
"infection_diet83_up","LOC126277955"
"infection_diet83_up","LOC126278010"
"infection_diet83_up","LOC126278049"
"infection_diet83_up","LOC126278109"
"infection_diet83_up","LOC126278127"
"infection_diet83_up","LOC126278128"
"infection_diet83_up","LOC126278144"
"infection_diet83_up","LOC126278176"
"infection_diet83_up","LOC126278191"
"infection_diet83_up","LOC126278225"
"infection_diet83_up","LOC126278232"
"infection_diet83_up","LOC126278259"
"infection_diet83_up","LOC126278308"
"infection_diet83_up","LOC126278382"
"infection_diet83_up","LOC126278410"
"infection_diet83_up","LOC126278436"
"infection_diet83_up","LOC126278545"
"infection_diet83_up","LOC126278644"
"infection_diet83_up","LOC126278673"
"infection_diet83_up","LOC126278707"
"infection_diet83_up","LOC126278849"
"infection_diet83_up","LOC126278962"
"infection_diet83_up","LOC126278964"
"infection_diet83_up","LOC126279005"
"infection_diet83_up","LOC126279018"
"infection_diet83_up","LOC126279056"
"infection_diet83_up","LOC126279309"
"infection_diet83_up","LOC126279611"
"infection_diet83_up","LOC126279690"
"infection_diet83_up","LOC126280394"
"infection_diet83_up","LOC126281165"
"infection_diet83_up","LOC126281178"
"infection_diet83_up","LOC126281231"
"infection_diet83_up","LOC126281237"
"infection_diet83_up","LOC126281245"
"infection_diet83_up","LOC126281263"
"infection_diet83_up","LOC126281330"
"infection_diet83_up","LOC126281410"
"infection_diet83_up","LOC126281458"
"infection_diet83_up","LOC126281481"
"infection_diet83_up","LOC126281499"
"infection_diet83_up","LOC126281527"
"infection_diet83_up","LOC126281598"
"infection_diet83_up","LOC126281635"
"infection_diet83_up","LOC126281662"
"infection_diet83_up","LOC126281663"
"infection_diet83_up","LOC126281729"
"infection_diet83_up","LOC126281771"
"infection_diet83_up","LOC126281781"
"infection_diet83_up","LOC126281978"
"infection_diet83_up","LOC126281994"
"infection_diet83_up","LOC126282030"
"infection_diet83_up","LOC126282034"
"infection_diet83_up","LOC126282035"
"infection_diet83_up","LOC126282072"
"infection_diet83_up","LOC126282073"
"infection_diet83_up","LOC126282100"
"infection_diet83_up","LOC126282173"
"infection_diet83_up","LOC126282181"
"infection_diet83_up","LOC126282207"
"infection_diet83_up","LOC126282259"
"infection_diet83_up","LOC126282434"
"infection_diet83_up","LOC126282528"
"infection_diet83_up","LOC126282679"
"infection_diet83_up","LOC126282979"
"infection_diet83_up","LOC126282995"
"infection_diet83_up","LOC126283383"
"infection_diet83_up","LOC126283976"
"infection_diet83_up","LOC126283989"
"infection_diet83_up","LOC126284013"
"infection_diet83_up","LOC126284033"
"infection_diet83_up","LOC126284041"
"infection_diet83_up","LOC126284043"
"infection_diet83_up","LOC126284103"
"infection_diet83_up","LOC126284305"
"infection_diet83_up","LOC126284338"
"infection_diet83_up","LOC126284350"
"infection_diet83_up","LOC126284371"
"infection_diet83_up","LOC126284379"
"infection_diet83_up","LOC126284419"
"infection_diet83_up","LOC126284463"
"infection_diet83_up","LOC126284502"
"infection_diet83_up","LOC126284548"
"infection_diet83_up","LOC126284570"
"infection_diet83_up","LOC126284636"
"infection_diet83_up","LOC126284640"
"infection_diet83_up","LOC126284651"
"infection_diet83_up","LOC126284667"
"infection_diet83_up","LOC126284801"
"infection_diet83_up","LOC126284817"
"infection_diet83_up","LOC126284832"
"infection_diet83_up","LOC126284857"
"infection_diet83_up","LOC126284880"
"infection_diet83_up","LOC126284897"
"infection_diet83_up","LOC126284941"
"infection_diet83_up","LOC126284942"
"infection_diet83_up","LOC126284977"
"infection_diet83_up","LOC126285026"
"infection_diet83_up","LOC126285233"
"infection_diet83_up","LOC126285283"
"infection_diet83_up","LOC126285340"
"infection_diet83_up","LOC126285413"
"infection_diet83_up","LOC126285457"
"infection_diet83_up","LOC126285462"
"infection_diet83_up","LOC126287991"
"infection_diet83_up","LOC126291582"
"infection_diet83_up","LOC126291618"
"infection_diet83_up","LOC126291639"
"infection_diet83_up","LOC126291884"
"infection_diet83_up","LOC126291885"
"infection_diet83_up","LOC126291886"
"infection_diet83_up","LOC126291918"
"infection_diet83_up","LOC126292011"
"infection_diet83_up","LOC126292038"
"infection_diet83_up","LOC126292039"
"infection_diet83_up","LOC126292043"
"infection_diet83_up","LOC126292045"
"infection_diet83_up","LOC126292150"
"infection_diet83_up","LOC126292201"
"infection_diet83_up","LOC126292237"
"infection_diet83_up","LOC126292248"
"infection_diet83_up","LOC126292301"
"infection_diet83_up","LOC126292302"
"infection_diet83_up","LOC126293169"
"infection_diet83_up","LOC126293178"
"infection_diet83_up","LOC126293180"
"infection_diet83_up","LOC126293181"
"infection_diet83_up","LOC126293188"
"infection_diet83_up","LOC126293287"
"infection_diet83_up","LOC126293296"
"infection_diet83_up","LOC126293297"
"infection_diet83_up","LOC126293326"
"infection_diet83_up","LOC126293373"
"infection_diet83_up","LOC126293386"
"infection_diet83_up","LOC126293387"
"infection_diet83_up","LOC126293472"
"infection_diet83_up","LOC126293478"
"infection_diet83_up","LOC126293520"
"infection_diet83_up","LOC126293526"
"infection_diet83_up","LOC126293543"
"infection_diet83_up","LOC126293557"
"infection_diet83_up","LOC126293578"
"infection_diet83_up","LOC126293579"
"infection_diet83_up","LOC126293672"
"infection_diet83_up","LOC126293693"
"infection_diet83_up","LOC126294949"
"infection_diet83_up","LOC126294950"
"infection_diet83_up","LOC126294955"
"infection_diet83_up","LOC126295040"
"infection_diet83_up","LOC126295041"
"infection_diet83_up","LOC126295063"
"infection_diet83_up","LOC126295065"
"infection_diet83_up","LOC126295079"
"infection_diet83_up","LOC126295163"
"infection_diet83_up","LOC126295191"
"infection_diet83_up","LOC126295232"
"infection_diet83_up","LOC126295292"
"infection_diet83_up","LOC126295335"
"infection_diet83_up","LOC126295413"
"infection_diet83_up","LOC126295469"
"infection_diet83_up","LOC126297521"
"infection_diet83_up","LOC126297535"
"infection_diet83_up","LOC126297555"
"infection_diet83_up","LOC126297567"
"infection_diet83_up","LOC126297581"
"infection_diet83_up","LOC126297635"
"infection_diet83_up","LOC126297695"
"infection_diet83_up","LOC126297696"
"infection_diet83_up","LOC126298043"
"infection_diet83_up","LOC126298063"
"infection_diet83_up","LOC126298173"
"infection_diet83_up","LOC126298233"
"infection_diet83_up","LOC126298393"
"infection_diet83_up","LOC126298476"
"infection_diet83_up","LOC126298649"
"infection_diet83_up","LOC126298727"
"infection_diet83_up","LOC126298757"
"infection_diet83_up","LOC126298804"
"infection_diet83_up","LOC126298901"
"infection_diet83_up","LOC126299155"
"infection_diet83_up","LOC126299170"
"infection_diet83_up","LOC126299206"
"infection_diet83_up","LOC126299221"
"infection_diet83_up","LOC126299228"
"infection_diet83_up","LOC126299255"
"infection_diet83_up","LOC126299332"
"infection_diet83_up","LOC126299374"
"infection_diet83_up","LOC126299447"
"infection_diet83_up","LOC126299466"
"infection_diet83_up","LOC126299559"
"infection_diet83_up","LOC126302565"
"infection_diet83_up","LOC126320451"
"infection_diet83_up","LOC126322572"
"infection_diet83_up","LOC126323118"
"infection_diet83_up","LOC126323134"
"infection_diet83_up","LOC126323151"
"infection_diet83_up","LOC126323183"
"infection_diet83_up","LOC126323199"
"infection_diet83_up","LOC126323429"
"infection_diet83_up","LOC126324969"
"infection_diet83_up","LOC126325205"
"infection_diet83_up","LOC126325232"
"infection_diet83_up","LOC126329358"
"infection_diet83_up","LOC126331066"
"infection_diet83_up","LOC126331691"
"infection_diet83_up","LOC126332062"
"infection_diet83_up","LOC126332140"
"infection_diet83_up","LOC126332302"
"infection_diet83_up","LOC126332318"
"infection_diet83_up","LOC126334513"
"infection_diet83_up","LOC126334526"
"infection_diet83_up","LOC126334532"
"infection_diet83_up","LOC126334632"
"infection_diet83_up","LOC126334646"
"infection_diet83_up","LOC126334697"
"infection_diet83_up","LOC126334771"
"infection_diet83_up","LOC126334787"
"infection_diet83_up","LOC126334818"
"infection_diet83_up","LOC126334835"
"infection_diet83_up","LOC126334947"
"infection_diet83_up","LOC126334976"
"infection_diet83_up","LOC126334994"
"infection_diet83_up","LOC126334998"
"infection_diet83_up","LOC126334999"
"infection_diet83_up","LOC126335006"
"infection_diet83_up","LOC126335036"
"infection_diet83_up","LOC126335083"
"infection_diet83_up","LOC126335084"
"infection_diet83_up","LOC126335113"
"infection_diet83_up","LOC126335114"
"infection_diet83_up","LOC126335115"
"infection_diet83_up","LOC126335117"
"infection_diet83_up","LOC126335132"
"infection_diet83_up","LOC126335152"
"infection_diet83_up","LOC126335166"
"infection_diet83_up","LOC126335187"
"infection_diet83_up","LOC126335191"
"infection_diet83_up","LOC126335229"
"infection_diet83_up","LOC126335231"
"infection_diet83_up","LOC126335242"
"infection_diet83_up","LOC126335259"
"infection_diet83_up","LOC126335288"
"infection_diet83_up","LOC126335348"
"infection_diet83_up","LOC126335350"
"infection_diet83_up","LOC126335382"
"infection_diet83_up","LOC126335446"
"infection_diet83_up","LOC126335463"
"infection_diet83_up","LOC126335468"
"infection_diet83_up","LOC126335470"
"infection_diet83_up","LOC126335472"
"infection_diet83_up","LOC126335490"
"infection_diet83_up","LOC126335514"
"infection_diet83_up","LOC126335539"
"infection_diet83_up","LOC126335545"
"infection_diet83_up","LOC126335547"
"infection_diet83_up","LOC126335565"
"infection_diet83_up","LOC126335579"
"infection_diet83_up","LOC126335700"
"infection_diet83_up","LOC126335786"
"infection_diet83_up","LOC126335828"
