"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","family","comparison","direction","plot_label","n_genes","source_file","pathway_theme","pathway_scope"
"GO:0008021","synaptic vesicle","4/35","42/5278",0.0952380952380952,14.3619047619048,7.10282048614164,0.000151722196770635,0.0115900956167227,0.0115900956167227,"LOC126281204/LOC126278890/LOC126291470/LOC126366011",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0070382","exocytic vesicle","4/35","43/5278",0.0930232558139535,14.0279069767442,7.00790448759636,0.000166498168195625,0.0121361077219136,0.0121361077219136,"LOC126281204/LOC126278890/LOC126291470/LOC126366011",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0005254","chloride channel activity","3/35","17/5278",0.176470588235294,26.6117647058824,8.64106861161791,0.000170494489069028,0.0121361077219136,0.0121361077219136,"LOC126366011/LOC126269352/LOC126269368",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0005326","neurotransmitter transmembrane transporter activity","3/35","17/5278",0.176470588235294,26.6117647058824,8.64106861161791,0.000170494489069028,0.0121361077219136,0.0121361077219136,"LOC126278890/LOC126356631/LOC126356321",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0005253","monoatomic anion channel activity","3/35","18/5278",0.166666666666667,25.1333333333333,8.37911849947035,0.000203664574470483,0.0141750543831456,0.0141750543831456,"LOC126366011/LOC126269352/LOC126269368",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0042391","regulation of membrane potential","4/35","50/5278",0.08,12.064,6.42195148324756,0.000300643238125319,0.0204698830827935,0.0204698830827935,"LOC126269352/LOC126298058/LOC126269368/LOC126266590",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0015108","chloride transmembrane transporter activity","3/35","21/5278",0.142857142857143,21.5428571428571,7.70617993443369,0.000327454222648168,0.0218209920283843,0.0218209920283843,"LOC126366011/LOC126269352/LOC126269368",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0099503","secretory vesicle","4/35","52/5278",0.0769230769230769,11.6,6.27567543663622,0.000350106897879269,0.0228444750866223,0.0228444750866223,"LOC126281204/LOC126278890/LOC126291470/LOC126366011",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0022839","monoatomic ion-gated channel activity","4/35","53/5278",0.0754716981132075,11.3811320754717,6.20550520562078,0.000376910316015466,0.0231790927103883,0.0231790927103883,"LOC126366011/LOC126269352/LOC126298058/LOC126269368",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0006821","chloride transport","3/35","22/5278",0.136363636363636,20.5636363636364,7.51226473762222,0.000377437333406707,0.0231790927103883,0.0231790927103883,"LOC126366011/LOC126269352/LOC126269368",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:1902476","chloride transmembrane transport","3/35","22/5278",0.136363636363636,20.5636363636364,7.51226473762222,0.000377437333406707,0.0231790927103883,0.0231790927103883,"LOC126366011/LOC126269352/LOC126269368",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0022836","gated channel activity","4/35","54/5278",0.0740740740740741,11.1703703703704,6.1371919247138,0.000405153372671424,0.0244026992924404,0.0244026992924404,"LOC126366011/LOC126269352/LOC126298058/LOC126269368",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0030133","transport vesicle","4/35","55/5278",0.0727272727272727,10.9672727272727,6.0706516684424,0.000434880328326984,0.0256989658173606,0.0256989658173606,"LOC126281204/LOC126278890/LOC126291470/LOC126366011",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0031594","neuromuscular junction","4/35","57/5278",0.0701754385964912,10.5824561403509,5.94258033913851,0.00049896416227065,0.0289399214116977,0.0289399214116977,"LOC126281204/LOC126356321/LOC126298058/LOC126365773",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0015276","ligand-gated monoatomic ion channel activity","3/35","25/5278",0.12,18.096,7.00000666456266,0.000556069975980776,0.0311001993709248,0.0311001993709248,"LOC126366011/LOC126269352/LOC126269368",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0022834","ligand-gated channel activity","3/35","25/5278",0.12,18.096,7.00000666456266,0.000556069975980776,0.0311001993709248,0.0311001993709248,"LOC126366011/LOC126269352/LOC126269368",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0048489","synaptic vesicle transport","4/35","62/5278",0.0645161290322581,9.72903225806452,5.64846955436921,0.000688282336191121,0.0371672461543205,0.0371672461543206,"LOC126281204/LOC126291470/LOC126356321/LOC126334957",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0097480","establishment of synaptic vesicle localization","4/35","62/5278",0.0645161290322581,9.72903225806452,5.64846955436921,0.000688282336191121,0.0371672461543205,0.0371672461543206,"LOC126281204/LOC126291470/LOC126356321/LOC126334957",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0098661","GO:0098661","3/35","27/5278",0.111111111111111,16.7555555555556,6.70551648842541,0.00070077847731663,0.0372006473043336,0.0372006473043336,"LOC126366011/LOC126269352/LOC126269368",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0005261","monoatomic cation channel activity","4/35","65/5278",0.0615384615384615,9.28,5.48757909586357,0.000823652277858924,0.0429946489042358,0.0429946489042358,"LOC126267806/LOC126298058/LOC126266590/LOC126355846",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0015103","GO:0015103","3/35","29/5278",0.103448275862069,15.6,6.44096899746696,0.000867517030679398,0.0445420219686537,0.0445420219686537,"LOC126366011/LOC126269352/LOC126269368",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0015698","inorganic anion transport","3/35","30/5278",0.1,15.08,6.31835479744376,0.000959540441962824,0.048472268777864,0.048472268777864,"LOC126366011/LOC126269352/LOC126269368",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0051650","establishment of vesicle localization","4/35","68/5278",0.0588235294117647,8.87058823529412,5.33679384987717,0.000976870324537305,0.0485644104198546,0.0485644104198546,"LOC126281204/LOC126291470/LOC126356321/LOC126334957",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0060341","regulation of cellular localization","5/35","127/5278",0.0393700787401575,5.93700787401575,4.60105628257722,0.00135581241052287,0.0663500698399631,0.0663500698399631,"LOC126281204/LOC126291470/LOC126356321/LOC126298058/LOC126355430",5,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0022890","GO:0022890","5/35","133/5278",0.037593984962406,5.66917293233083,4.45564652945399,0.00166576582842528,0.0802642857635075,0.0802642857635075,"LOC126267806/LOC126356631/LOC126298058/LOC126266590/LOC126355846",5,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0051050","positive regulation of transport","4/35","79/5278",0.0506329113924051,7.63544303797468,4.85468664356466,0.00171152228514875,0.0812195120770588,0.0812195120770588,"LOC126281204/LOC126298058/LOC126334957/LOC126355430",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0098662","GO:0098662","5/35","136/5278",0.0367647058823529,5.54411764705882,4.38622216460691,0.00183901315872488,0.0856480720912836,0.0856480720912836,"LOC126267806/LOC126356631/LOC126298058/LOC126266590/LOC126355846",5,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0030672","synaptic vesicle membrane","2/35","10/5278",0.2,30.16,7.54053702808238,0.00185953668652851,0.0856480720912836,0.0856480720912836,"LOC126278890/LOC126366011",2,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0015171","amino acid transmembrane transporter activity","3/35","39/5278",0.0769230769230769,11.6,5.42814712070032,0.00207348525173202,0.094118200122097,0.094118200122097,"LOC126278890/LOC126356631/LOC126354582",3,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0008324","monoatomic cation transmembrane transporter activity","5/35","141/5278",0.0354609929078014,5.34751773049645,4.27497693338507,0.00215678289025267,0.0965006287467336,0.0965006287467336,"LOC126267806/LOC126356631/LOC126298058/LOC126266590/LOC126355846",5,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0060079","excitatory postsynaptic potential","2/35","11/5278",0.181818181818182,27.4181818181818,7.1656443407104,0.0022633191442662,0.0971056926005717,0.0971056926005717,"LOC126269352/LOC126269368",2,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0099501","exocytic vesicle membrane","2/35","11/5278",0.181818181818182,27.4181818181818,7.1656443407104,0.0022633191442662,0.0971056926005717,0.0971056926005717,"LOC126278890/LOC126366011",2,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0099565","chemical synaptic transmission, postsynaptic","2/35","11/5278",0.181818181818182,27.4181818181818,7.1656443407104,0.0022633191442662,0.0971056926005717,0.0971056926005717,"LOC126269352/LOC126269368",2,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0015077","GO:0015077","4/35","86/5278",0.0465116279069767,7.01395348837209,4.59387939288177,0.00234077578296574,0.099071753408766,0.099071753408766,"LOC126267806/LOC126356631/LOC126266590/LOC126355846",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:1901605","alpha-amino acid metabolic process","4/11","57/5278",0.0701754385964912,33.6714513556619,11.3328003842177,3.81437847701913e-06,0.0119466333900239,0.0119466333900239,"LOC126278953/LOC126352958/LOC126293368/LOC126325353",4,"infected_diet83_vs_33_up","GO","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",23,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0006520","amino acid metabolic process","4/11","95/5278",0.0421052631578947,20.2028708133971,8.63069141460539,2.95155749731674e-05,0.0462213904079801,0.0462213904079801,"LOC126278953/LOC126352958/LOC126293368/LOC126325353",4,"infected_diet83_vs_33_up","GO","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",23,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"ko02010","ABC transporters","9/128","34/3456",0.264705882352941,7.14705882352941,7.06324347353344,2.36967759510103e-06,0.000720381988910714,0.000720381988910714,"LOC126354018/LOC126335579/LOC126284038/LOC126357744/LOC126278946/LOC126335166/LOC126278191/LOC126354017/LOC126281499",9,"infection_diet33_up","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Transport and environmental response","Core metabolism or cross-domain"
"ko04340","Hedgehog signaling pathway","8/128","52/3456",0.153846153846154,4.15384615384615,4.49350006587788,0.0005420591861626,0.0549286641978101,0.0549286641978101,"LOC126294945/LOC126295191/LOC126295040/LOC126294949/LOC126292145/LOC126295425/LOC126278128/LOC126294955",8,"infection_diet33_up","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Cellular process","Eukaryote/metazoan-compatible"
"ko04624","Toll and Imd signaling pathway","8/128","52/3456",0.153846153846154,4.15384615384615,4.49350006587788,0.0005420591861626,0.0549286641978101,0.0549286641978101,"LOC126293578/LOC126267442/LOC126282207/LOC126267545/LOC126298648/LOC126336325/LOC126282030/LOC126293579",8,"infection_diet33_up","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04341","Hedgehog signaling pathway - fly","8/128","56/3456",0.142857142857143,3.85714285714286,4.22691838616617,0.000903382556199475,0.0601958806299925,0.0601958806299926,"LOC126294945/LOC126295191/LOC126295040/LOC126294949/LOC126292145/LOC126295425/LOC126278128/LOC126294955",8,"infection_diet33_up","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Cellular process","Eukaryote/metazoan-compatible"
"ko04976","Bile secretion","7/128","44/3456",0.159090909090909,4.29545454545455,4.31394401447419,0.000990063826151193,0.0601958806299925,0.0601958806299926,"LOC126354018/LOC126335579/LOC126335166/LOC126354871/LOC126354017/LOC126281499/LOC126322572",7,"infection_diet33_up","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00040","Pentose and glucuronate interconversions","15/118","43/3456",0.348837209302326,10.2167914860071,11.4331975988243,2.77427985816538e-12,8.43381076882276e-10,8.43381076882276e-10,"LOC126335523/LOC126272831/LOC126281974/LOC126283960/LOC126336625/LOC126281438/LOC126291591/LOC126341237/LOC126272926/LOC126281694/LOC126278567/LOC126266657/LOC126281399/LOC126283957/LOC126281562",15,"infection_diet33_down","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",396,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko01110","Biosynthesis of secondary metabolites","32/118","278/3456",0.115107913669065,3.37129618339227,7.75091755064028,2.37846313274177e-10,3.61526396176749e-08,3.61526396176749e-08,"LOC126278697/LOC126335182/LOC126284898/LOC126268218/LOC126281446/LOC126272831/LOC126284686/LOC126329483/LOC126324953/LOC126271720/LOC126266840/LOC126336625/LOC126281954/LOC126299493/LOC126299542/LOC126293737/LOC126336251/LOC126335505/LOC126284812/LOC126336244/LOC126284002/LOC126341237/LOC126272926/LOC126365941/LOC126275659/LOC126281532/LOC126284811/LOC126278485/LOC126281958/LOC126325353/LOC126281562/LOC126354727",32,"infection_diet33_down","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",396,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Detoxification and secondary metabolism","Broad KEGG reference map"
"ko01130","Biosynthesis of antibiotics","23/118","174/3456",0.132183908045977,3.87142022209234,7.30674504474922,9.27591844564189e-09,9.39959735825045e-07,9.39959735825045e-07,"LOC126278697/LOC126284898/LOC126268218/LOC126281446/LOC126329483/LOC126324953/LOC126266840/LOC126293368/LOC126281954/LOC126291591/LOC126299542/LOC126293737/LOC126336251/LOC126335505/LOC126284812/LOC126336244/LOC126365941/LOC126281672/LOC126281532/LOC126284811/LOC126278485/LOC126281958/LOC126325353",23,"infection_diet33_down","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",396,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Detoxification and secondary metabolism","Broad KEGG reference map"
"ko01120","Microbial metabolism in diverse environments","19/118","137/3456",0.138686131386861,4.06185822095757,6.87485586803367,9.8834102850462e-08,7.51139181663511e-06,7.51139181663511e-06,"LOC126284898/LOC126281446/LOC126272888/LOC126266840/LOC126355885/LOC126293368/LOC126281954/LOC126299542/LOC126336251/LOC126335505/LOC126336244/LOC126336866/LOC126365941/LOC126336122/LOC126281532/LOC126266828/LOC126281958/LOC126325353/LOC126355949",19,"infection_diet33_down","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",396,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Detoxification and secondary metabolism","Broad KEGG reference map"
"ko00980","Metabolism of xenobiotics by cytochrome P450","12/118","63/3456",0.19047619047619,5.57869249394673,6.89511772264018,8.77694600273044e-07,5.3363831696601e-05,5.3363831696601e-05,"LOC126272831/LOC126336625/LOC126281954/LOC126336692/LOC126341237/LOC126336695/LOC126272926/LOC126281694/LOC126343702/LOC126281404/LOC126293679/LOC126281562",12,"infection_diet33_down","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",396,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko01200","Carbon metabolism","14/118","92/3456",0.152173913043478,4.45689019896831,6.31790903607863,1.8018865132676e-06,9.12955833388916e-05,9.12955833388916e-05,"LOC126284898/LOC126293368/LOC126281954/LOC126299542/LOC126336251/LOC126335505/LOC126336244/LOC126336866/LOC126365941/LOC126336122/LOC126281532/LOC126281958/LOC126325353/LOC126335256",14,"infection_diet33_down","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",396,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Carbohydrate and energy metabolism","Broad KEGG reference map"
"ko00982","Drug metabolism - cytochrome P450","11/118","57/3456",0.192982456140351,5.65209634255129,6.65782551276426,2.25399047707478e-06,9.71334182573348e-05,9.71334182573348e-05,"LOC126272831/LOC126272888/LOC126336625/LOC126281954/LOC126336692/LOC126341237/LOC126336695/LOC126272926/LOC126281404/LOC126266828/LOC126281562",11,"infection_diet33_down","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",396,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko00051","Fructose and mannose metabolism","8/118","28/3456",0.285714285714286,8.3680387409201,7.35922994616704,2.55614258571934e-06,9.71334182573348e-05,9.71334182573348e-05,"LOC126284898/LOC126281974/LOC126283960/LOC126281438/LOC126281399/LOC126283957/LOC126281958/LOC126355949",8,"infection_diet33_down","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",396,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko05204","Chemical carcinogenesis - DNA adducts","11/118","62/3456",0.17741935483871,5.1962821213778,6.2679636295281,5.37269997917189e-06,0.00018147786596314,0.00018147786596314,"LOC126272831/LOC126336625/LOC126281954/LOC126336692/LOC126341237/LOC126336695/LOC126272926/LOC126343702/LOC126281404/LOC126293679/LOC126281562",11,"infection_diet33_down","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",396,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv","Genetic information processing","Reference disease pathway"
