"foreground_set","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126358586","multiple inositol polyphosphate phosphatase 1","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.11117762051914,0.0395942320836646
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126359832","DNA polymerase epsilon subunit 2","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.12180245650326,0.0127080803514349
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126365911","molybdopterin synthase catalytic subunit-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.76162138168945,2.44040171760305e-06
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126365941","cytoplasmic aconitate hydratase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126266939","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.96172010083739,0.0318642825516157
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126267350","glycine cleavage system H protein, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.06367326368541,0.0192423308843258
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126268126","acidic amino acid decarboxylase GADL1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.49636375259765,0.00866512498671721
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126268218","isopentenyl-diphosphate Delta-isomerase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.39923892708506,1.3940119845647e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126271720","uncharacterized LOC126271720","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.38294860615151,4.01145912180913e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126272037","aspartate aminotransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.02749778313012,8.75446855424673e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126272584","putative phosphatidate phosphatase","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.21284636942628,0.0157477648460612
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126272831","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.03834218381793,9.34556240088431e-06
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126272926","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4863053203802,0.00295989405924728
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126272928","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.25705843217751,0.0122121280453716
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126275659","short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.02752240211718,0.0441415346865257
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126278697","ornithine decarboxylase 1-like","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.23167492746111,0.00105017761286138
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126281446","aldehyde dehydrogenase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.49819110159171,1.30251900098959e-06
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126281532","transaldolase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.77179390695898,3.54336447477083e-15
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126281562","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.38782890369349,3.78583820764714e-09
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126281954","alcohol dehydrogenase class-3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126281958","fructose-1,6-bisphosphatase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37081141966285,5.31175965474024e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126284002","elongation of very long chain fatty acids protein 6","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.42345722447062,8.29036751879089e-10
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126284686","uncharacterized LOC126284686","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.54310697174388,8.10638653723601e-09
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126284811","glucose dehydrogenase [FAD, quinone]-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.39357497208033,7.95851805589176e-09
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126284812","glucose dehydrogenase [FAD, quinone]-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.26987701625151,1.91449559037136e-11
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126284898","fructose-bisphosphate aldolase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.66352709028333,1.17303274043337e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126293404","aminomethyltransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.28346254478214,0.00889411731114794
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126297494","glucose-6-phosphate 1-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.38413773041172,3.00305620589176e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","49/260","278/3456",3.90882462100007e-09,2.61289843752907e-07,2.61289843752907e-07,49,"LOC126297871","pyruvate dehydrogenase E1 component subunit beta, mitochondrial","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.08632285731617,0.000148908456350271
