"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"LOC126298549",14.0642210826705,-0.648973588591164,0.52336616028916,2.21359485976029,0.330616088615664,0.999781581310749,FALSE
"LOC126298552",16.0014138703589,-0.406969287078152,0.566547363632596,0.80253668629689,0.669470389140139,0.999781581310749,FALSE
"LOC126298553",22.1645106139657,0.856833372547276,0.702292128311173,2.79061034115335,0.247757416555659,0.999781581310749,FALSE
"LOC126298557",68.2753830634411,0.0561571112572191,0.235719873060601,0.0862384143936765,0.957797206941262,0.999781581310749,FALSE
"LOC126298559",52.1829491049186,0.100735589906672,0.285526396727579,0.323539248750023,0.85063714803368,0.999781581310749,FALSE
"LOC126298562",51.271058073963,0.709335482601948,0.380097411262794,4.06289814062899,0.131145344566456,0.999781581310749,FALSE
"LOC126298563",43.8519982736535,-0.138786969971136,0.285199354255636,1.98397088418636,0.37083967890839,0.999781581310749,FALSE
"LOC126298564",74.6897840212942,-0.0880551836854366,0.255531535978708,0.16067062484808,0.922806865896084,0.999781581310749,FALSE
"LOC126298566",28.5302725299168,0.856961644172591,0.57361439424536,2.31206375568507,0.314732603686484,0.999781581310749,FALSE
"LOC126298567",30.7205159312609,-0.00730517769753641,0.334926244770241,0.0482142224262248,0.976181144211364,0.999781581310749,FALSE
"LOC126298571",155.329335117586,-0.357836650599995,0.231103483851875,3.5128265052229,0.172663053271037,0.999781581310749,FALSE
"LOC126298572",466.290658283286,-0.907418808305082,0.431139017947168,5.74464661195282,0.0565673505297643,0.999781581310749,FALSE
"LOC126298573",137.598811168741,0.191197435873999,0.600052542631814,0.105950859074369,0.948403314904404,0.999781581310749,FALSE
"LOC126298577",57.6651575003394,0.342718975792655,0.250570143087028,2.14135862134799,0.342775587196503,0.999781581310749,FALSE
"LOC126298579",36.273395659832,0.227491052281542,0.271405030889687,0.72041375293395,0.697532008186103,0.999781581310749,FALSE
"LOC126298582",32.0862916929534,-0.191571930938283,0.506859764717579,0.171108134055658,0.918003507991147,0.999781581310749,FALSE
"LOC126298584",35.4732262385616,0.0414729383953487,0.309654697008183,1.20035569041022,0.548714041254683,0.999781581310749,FALSE
"LOC126298585",50.2763740924274,0.149203218239343,0.275381523688187,0.420315328449306,0.810456455907756,0.999781581310749,FALSE
"LOC126298586",129.670659328738,0.0594691971484218,0.210345683306641,0.131168029380547,0.936520361986189,0.999781581310749,FALSE
"LOC126298589",90.7021843547225,-0.0731667903983023,0.356826568569328,0.569568699596516,0.752176443832511,0.999781581310749,FALSE
"LOC126298590",34.5657020247341,-0.507404416252845,0.750197907512512,1.05506834837189,0.590058157925097,0.999781581310749,FALSE
"LOC126298592",72.6355447426732,-0.134220920157263,0.746428284013164,0.0385324798331226,0.980918167902993,0.999781581310749,FALSE
"LOC126298593",14.3991665185551,0.596621885267076,0.630476893306035,1.0095134459379,0.603652412331952,0.999781581310749,FALSE
"LOC126298594",75.5391862467633,0.583358521770453,0.555195146741541,1.16136292575925,0.559516946588764,0.999781581310749,FALSE
