"gene_id","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","phase_class","n_context_families","single_context","DEG_context","Description","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","heatmap_row_order"
"LOC126271618",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",4.51062453575852,2.86669712511055e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","hatching enzyme 1.2-like",2.18937198593439,"1025","Higher than gene mean",1631
"LOC126298233",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",7.74831019749587,2.62509650039507e-20,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126298233",1.91506021977431,"1046","Higher than gene mean",1632
"LOC126337850",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.47804696581699,1.96068695031024e-20,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126337850",1.9013041023856,"1023","Higher than gene mean",1633
"LOC126278436",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",9.2213894980967,6.1772536769945e-26,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126278436",1.97769561319354,"1046","Higher than gene mean",1634
"LOC126335463",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",6.9904249895082,9.02648166127449e-38,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","serpin B8-like",1.96193220744655,"1058","Higher than gene mean",1635
"LOC126331066",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",1.49618360506172,1.70892964980921e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","single Ig IL-1-related receptor-like",2.30078509636996,"1029","Higher than gene mean",1636
"LOC126273393",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.75769714988315,6.15049901832572e-13,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","mucin-4-like",2.48473928047935,"1029","Higher than gene mean",1637
"LOC126281165",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.0462667954093,1.79885721207278e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","vascular endothelial growth factor A-like",2.62776074927032,"1058","Higher than gene mean",1638
"LOC126278382",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.67669131492053,2.11157378646112e-14,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","GTP-binding protein Rit2",2.96869817731198,"1016","Higher than gene mean",1639
"LOC126353933",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.65257588893486,1.55729745185438e-11,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","aromatic-L-amino-acid decarboxylase-like",2.56646727717465,"1016","Higher than gene mean",1640
"LOC126356204",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",3.9588560446336,4.74025878678218e-13,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","zwittermicin A synthase ZmaJ",2.60365938360322,"1029","Higher than gene mean",1641
"LOC126357744",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.28529870768117,1.54836539004872e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ATP-binding cassette sub-family C member Sur",2.33397790074621,"1029","Higher than gene mean",1642
"LOC126282030",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.99398817007833,4.34284251576653e-15,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","nuclear factor NF-kappa-B p110 subunit",2.13650143634395,"1029","Higher than gene mean",1643
"LOC126354995",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",6.77769725944489,6.71019243914711e-24,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cysteine sulfinic acid decarboxylase",2.51655088503068,"1029","Higher than gene mean",1644
"LOC126281499",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.75915568718511,2.94769201592029e-16,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","multidrug resistance protein homolog 49-like",1.88363327900687,"1046","Higher than gene mean",1645
"LOC126267154",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.81555191173836,5.82242292366792e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126267154",2.41254991249888,"1023","Higher than gene mean",1646
"LOC126267629",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.43275384895797,1.25907112715962e-13,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126267629",2.1699344948451,"1023","Higher than gene mean",1647
"LOC126343159",1,"infection_diet50","Infected diet 50",1.04559905092421,5.79649246548388e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","KAT8 regulatory NSL complex subunit 3",2.49891807611564,"1029","Higher than gene mean",1648
"LOC126354672",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.74784411724468,4.83872833983608e-08,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","F-box only protein 32",2.34784349115182,"1058","Higher than gene mean",1649
"LOC126272850",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.29811008863271,1.51836314000306e-13,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein rolling stone-like",2.29223312962899,"1016","Higher than gene mean",1650
"LOC126355644",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.59917060016717,2.16491671206434e-11,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126355644",2.54788647383052,"1016","Higher than gene mean",1651
"LOC126336694",1,"infection_diet83","Infected diet 83",1.1898704232617,0.000450055566442435,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","huntingtin-interacting protein 1-like",2.56605438650274,"1058","Higher than gene mean",1652
"LOC126297857",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.20630205866301,1.46493171421857e-09,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein sickie",2.22441495596252,"1057","Higher than gene mean",1653
"LOC126354835",1,"infection_diet83","Infected diet 83",1.06920305396018,0.000884028669582564,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","formin-like protein",2.2958074149193,"1029","Higher than gene mean",1654
"LOC126273103",1,"infection_diet83","Infected diet 83",1.04541009602498,0.0196460276765875,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","putative ferric-chelate reductase 1 homolog",2.20940015592796,"1023","Higher than gene mean",1655
"LOC126335231",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",1.58502535059631,6.73240881867221e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","inter alpha-trypsin inhibitor, heavy chain 4-like",2.58797704758445,"1058","Higher than gene mean",1656
"LOC126266655",1,"infection_diet50","Infected diet 50",1.05475859671547,0.0254872520590959,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","peptidyl-prolyl cis-trans isomerase FKBP8-like",3.45487225584917,"1058","Higher than gene mean",1657
"LOC126273337",1,"infection_average_all_diets","Average infected",1.33425546189443,0.0047872489255418,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126273337",2.60831506469392,"1016","Higher than gene mean",1658
"LOC126298354",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.95738714203113,0.000300364448188823,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cytochrome P450 4C1-like",2.58047431620179,"1029","Higher than gene mean",1659
"LOC126336437",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.7295622652153,3.71929458465385e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","dynein axonemal assembly factor 3",2.11638440464777,"1029","Higher than gene mean",1660
"LOC126271895",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.81689269849461,1.45600824374737e-08,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126271895",2.21156008665163,"1029","Higher than gene mean",1661
"LOC126267333",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.1656652519769,7.97576281845435e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","la-related protein 6",1.9441070805011,"1024","Higher than gene mean",1662
"LOC126272599",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.9988954078442,5.35078056098402e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126272599",2.3332936280672,"1027","Higher than gene mean",1663
"LOC126356065",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.68500811275435,2.02968474999163e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","large neutral amino acids transporter small subunit 1",2.06711584963656,"1029","Higher than gene mean",1664
"LOC126282101",1,"infection_average_all_diets","Average infected",2.27451474137155,0.00553274647152502,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cytochrome P450 6a2-like",2.61002017993778,"1058","Higher than gene mean",1665
"LOC126278279",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.4767179079539,4.71129686216985e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","chitin deacetylase 1",2.4409775673994,"1029","Higher than gene mean",1666
"LOC126298530",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.3795517214149,0.00132870921764341,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","elongation of very long chain fatty acids protein AAEL008004-like",2.05975870632988,"1024","Higher than gene mean",1667
"LOC126284460",3,"infected_diet33_vs50; infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.2377072611801,0.00410583223054668,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","trichoplein keratin filament-binding protein",3.9508503874429,"1058","Higher than gene mean",1668
"LOC126355090",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",1.20143239057412,6.32715251569298e-10,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126355090",2.49398434600987,"1029","Higher than gene mean",1669
"LOC126284832",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",4.64415961594258,2.22136720317494e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126284832",2.44186325588303,"1016","Higher than gene mean",1670
"LOC126336931",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",4.2877148954784,2.43849865213196e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126336931",3.31402558663878,"1029","Higher than gene mean",1671
"LOC126354358",4,"infected_diet83_vs33; infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",2.5009159301357,3.05578125615559e-05,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","ion transport peptide",3.31173264390723,"1029","Higher than gene mean",1672
"LOC126284004",1,"infection_diet50","Infected diet 50",1.30176390285295,0.032904998473273,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","serine protease inhibitor I/II-like",1.95926658940578,"1045","Lower than gene mean",1673
"LOC126284543",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.84224246243371,0.00546389843197339,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","scavenger receptor class B member 1-like",2.71082125522398,"1029","Higher than gene mean",1674
"LOC126293741",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.82497236696557,6.09185479005084e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uridine phosphorylase 1",2.06533083868371,"1029","Higher than gene mean",1675
"LOC126335154",1,"infection_diet50","Infected diet 50",1.14894635838615,0.0490727956709364,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","sterol O-acyltransferase 2",2.23680047928328,"1046","Higher than gene mean",1676
"LOC126334679",1,"infection_average_all_diets","Average infected",1.32693042854403,0.00243127459603985,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","esterase FE4-like",2.6319364800201,"1027","Higher than gene mean",1677
"LOC126357156",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.00830383858926,2.55341446698152e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","pantothenate kinase 3",2.13527566170371,"1046","Higher than gene mean",1678
"LOC126334774",1,"infection_average_all_diets","Average infected",1.19716733729635,0.0145510608420932,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ATP-binding cassette sub-family C member 4-like",1.8851938710956,"1007","Higher than gene mean",1679
"LOC126354186",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.31605023591472,0.0302059249566639,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","probable Na(+)/H(+) antiporter nhx-9",2.1748111568258,"1007","Higher than gene mean",1680
"LOC126272722",1,"infection_diet83","Infected diet 83",1.23256593403903,0.0406133851665208,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","V-type proton ATPase 116 kDa subunit a 1",1.93624491380767,"1049","Higher than gene mean",1681
"LOC126278410",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",3.14007592418844,0.0137555285535237,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","astakine-like",2.28977430212916,"1058","Higher than gene mean",1682
"LOC126278545",1,"infection_diet83","Infected diet 83",3.42120137296655,0.032820919797474,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","prokineticin-2-like",2.62099890424567,"1007","Higher than gene mean",1683
"LOC126335001",1,"infection_average_all_diets","Average infected",1.55010783909248,0.0381512766838436,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","exostosin-3-like",2.57796133806753,"1023","Higher than gene mean",1684
"LOC126272550",1,"infection_average_all_diets","Average infected",1.44524033934619,0.00659571675220527,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cytochrome P450 6k1-like",2.5804889693322,"1027","Higher than gene mean",1685
"LOC126334856",1,"infection_average_all_diets","Average infected",1.21477633297265,0.00152005882360651,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","probable multidrug resistance-associated protein lethal(2)03659",2.80221875941661,"1023","Higher than gene mean",1686
"LOC126291918",1,"infection_diet83","Infected diet 83",2.70217934858973,0.0228190361125137,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126291918",1.71825309032982,"1014","Higher than gene mean",1687
"LOC126271938",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.07580333872551,0.00163969239665068,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cilia- and flagella-associated protein 251-like",2.38268995462867,"1002","Lower than gene mean",1688
"LOC126290759",1,"infection_average_all_diets","Average infected",1.45147365049325,0.0119931583998563,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ankycorbin-like",2.4318828035487,"1049","Higher than gene mean",1689
"LOC126268831",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",1.82987141546542,0.00295989405924728,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126268831",2.9103624629546,"1023","Higher than gene mean",1690
"LOC126291516",1,"infection_average_all_diets","Average infected",1.62190083431292,0.011673072860787,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126291516",2.27232487719839,"1016","Higher than gene mean",1691
"LOC126272510",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",5.09935734238262,4.30634523380492e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126272510",3.20111997371293,"1016","Higher than gene mean",1692
"LOC126272992",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",3.2480290122456,0.00024932849291283,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126272992",2.99096260075514,"1052","Higher than gene mean",1693
"LOC126355725",2,"infection_diet50; infection_diet83","Infected diet 50; Infected diet 83",1.34093141033068,0.00163983320654548,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","WD repeat-containing protein 91",2.68871481097696,"1016","Higher than gene mean",1694
"LOC126361126",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.98147303149338,0.00251854490118477,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","glucose dehydrogenase [FAD, quinone]-like",2.50687722667261,"1016","Higher than gene mean",1695
"LOC126335288",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.90555065393222,7.3808668064905e-11,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","polypeptide N-acetylgalactosaminyltransferase 3-like",2.96452682299558,"1027","Higher than gene mean",1696
"LOC126295063",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.04088107489964,2.27649117559617e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","forkhead box protein D1-like",2.24280609816767,"1027","Higher than gene mean",1697
"LOC126295425",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.47999491569216,1.90554596987212e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","poly [ADP-ribose] polymerase tankyrase-1-like",2.96165700886735,"1027","Higher than gene mean",1698
"LOC126278849",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.93300688761118,1.66548245295927e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","caskin-1-like",2.76560070198422,"1023","Higher than gene mean",1699
"LOC126299559",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.14063026473825,1.13210210407317e-18,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","solute carrier family 22 member 5-like",2.30099239719919,"1023","Higher than gene mean",1700
"LOC126293387",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.60775768974788,8.33215308858583e-18,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","F-box/LRR-repeat protein 7-like",2.36532207227695,"1027","Higher than gene mean",1701
"LOC126358740",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.9788735650486,3.03622355711957e-21,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ionotropic receptor 21a",2.60061175246263,"1023","Higher than gene mean",1702
"LOC126298727",1,"infection_diet83","Infected diet 83",1.04259816963886,0.00333635380107922,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","syndetin",2.68229822206222,"1023","Higher than gene mean",1703
"LOC126336656",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.13300810900796,1.82910304121819e-08,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11-like",2.39425162014225,"1023","Higher than gene mean",1704
"LOC126272858",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.35558758863823,4.50980762154549e-11,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","growth arrest and DNA damage-inducible protein GADD45 gamma",2.22911105024313,"1027","Higher than gene mean",1705
"LOC126355684",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.54388849390623,5.31127236446147e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","organic cation transporter protein-like",2.02625774663061,"1015","Higher than gene mean",1706
"LOC126277955",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.03475685867786,2.33826160887703e-18,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126277955",2.4201934702805,"1023","Higher than gene mean",1707
"LOC126293188",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.81071572001995,4.65664075431894e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","S-phase kinase-associated protein 2-like",1.97994522558098,"1027","Higher than gene mean",1708
"LOC126267473",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.39121712542774,2.6350361780848e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","pyrroline-5-carboxylate reductase 3",1.87088043273888,"1029","Higher than gene mean",1709
"LOC126272746",1,"infection_diet50","Infected diet 50",1.09776884495523,0.000383257009039719,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","transcription factor HNF-4 homolog",2.0864010494179,"1029","Higher than gene mean",1710
"LOC126355055",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.29401793428602,3.05031150685192e-10,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126355055",2.28709874560518,"1027","Higher than gene mean",1711
"LOC126365865",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.09717725466178,2.79192781575788e-08,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","SPARC-related modular calcium-binding protein 1",2.5349051672691,"1027","Higher than gene mean",1712
"LOC126271634",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",8.93606441675484,1.69105048968069e-19,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","hatching enzyme 1.2-like",2.45696678689191,"1027","Higher than gene mean",1713
"LOC126335490",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.58689656782164,2.56128030693555e-14,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein big brother",2.74343408799254,"1027","Higher than gene mean",1714
"LOC126268205",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.55886870246341,6.247918780189e-08,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","WD repeat-containing protein 47",2.68108503081327,"1027","Higher than gene mean",1715
"LOC126335472",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.35227757685001,3.78583820764714e-09,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","serpin B4-like",2.79531949658495,"1023","Higher than gene mean",1716
"LOC126291884",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",1.4068043924151,1.4231334086167e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","F-box/LRR-repeat protein 17-like",2.08910515761653,"1027","Higher than gene mean",1717
"LOC126293287",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.14289714781363,4.02558624253774e-14,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","tenascin-X-like",2.06564605694893,"1027","Higher than gene mean",1718
"LOC126295041",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.23863190924863,9.08120264387231e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126295041",2.56387773858124,"1027","Higher than gene mean",1719
"LOC126335470",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.74631855797878,1.22281849544922e-08,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","leukocyte elastase inhibitor-like",1.93048906261764,"1027","Higher than gene mean",1720
"LOC126278128",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.47163846176067,3.89038614105062e-13,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","poly [ADP-ribose] polymerase tankyrase-1-like",2.09098922676177,"1015","Higher than gene mean",1721
"LOC126295494",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.38876253025131,1.51659333300197e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126295494",1.95618392575093,"1046","Higher than gene mean",1722
"LOC126266984",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",3.72622140016538,4.85768990561896e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","neural cell adhesion molecule 1-like",2.46508364153002,"1016","Higher than gene mean",1723
"LOC126283972",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",5.02113892551344,0.000247713635763576,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","glucose dehydrogenase [FAD, quinone]-like",2.80483765424453,"1055","Higher than gene mean",1724
"LOC126298335",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",4.19861942327899,0.00175423843769255,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","dynein axonemal heavy chain 5",3.1749810118469,"1023","Higher than gene mean",1725
