"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","foreground_set","pathway_theme","pathway_scope"
"ko05410","Hypertrophic cardiomyopathy","1/260","25/3456",0.04,0.531692307692308,-0.670190475149909,0.859478149111459,1,1,"LOC126293313",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04211","Longevity regulating pathway","2/260","45/3456",0.0444444444444444,0.590769230769231,-0.788026807315824,0.863707073377189,1,1,"LOC126299541/LOC126334959",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04150","mTOR signaling pathway","4/260","80/3456",0.05,0.664615384615385,-0.865554116135745,0.863739593145317,1,1,"LOC126335021/LOC126299541/LOC126272370/LOC126279111",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04390","Hippo signaling pathway","3/260","63/3456",0.0476190476190476,0.632967032967033,-0.838476188744137,0.864360062317133,1,1,"LOC126354218/LOC126335021/LOC126278346",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko00600","Sphingolipid metabolism","1/260","26/3456",0.0384615384615385,0.511242603550296,-0.713411771737535,0.870126846643088,1,1,"LOC126272584",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04730","Long-term depression","1/260","26/3456",0.0384615384615385,0.511242603550296,-0.713411771737535,0.870126846643088,1,1,"LOC126355586",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05133","Pertussis","1/260","26/3456",0.0384615384615385,0.511242603550296,-0.713411771737535,0.870126846643088,1,1,"LOC126353858",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05169","Epstein-Barr virus infection","5/260","99/3456",0.0505050505050505,0.671328671328671,-0.946261262735239,0.877608150418643,1,1,"LOC126281636/LOC126266662/LOC126299541/LOC126279111/LOC126282371",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko01521","EGFR tyrosine kinase inhibitor resistance","1/260","28/3456",0.0357142857142857,0.474725274725275,-0.79588886348316,0.889072485593032,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko05031","Amphetamine addiction","1/260","28/3456",0.0357142857142857,0.474725274725275,-0.79588886348316,0.889072485593032,1,1,"LOC126353858",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko04310","Wnt signaling pathway","3/260","67/3456",0.0447761194029851,0.595177956371986,-0.954273984922467,0.890622841366187,1,1,"LOC126335021/LOC126271928/LOC126336752",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko05226","Gastric cancer","2/260","49/3456",0.0408163265306122,0.5425431711146,-0.919749166317447,0.893705021470253,1,1,"LOC126335021/LOC126299541",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko05212","Pancreatic cancer","1/260","29/3456",0.0344827586206897,0.458355437665782,-0.835340713283902,0.897485891003128,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko04728","Dopaminergic synapse","2/260","50/3456",0.04,0.531692307692308,-0.951264492568155,0.900184507769701,1,1,"LOC126273149/LOC126353858",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04922","Glucagon signaling pathway","2/260","50/3456",0.04,0.531692307692308,-0.951264492568155,0.900184507769701,1,1,"LOC126353858/LOC126297871",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04926","Relaxin signaling pathway","2/260","50/3456",0.04,0.531692307692308,-0.951264492568155,0.900184507769701,1,1,"LOC126299541/LOC126330497",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04380","Osteoclast differentiation","1/260","30/3456",0.0333333333333333,0.443076923076923,-0.873714365640971,0.905263442313075,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04620","Toll-like receptor signaling pathway","1/260","30/3456",0.0333333333333333,0.443076923076923,-0.873714365640971,0.905263442313075,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05220","Chronic myeloid leukemia","1/260","30/3456",0.0333333333333333,0.443076923076923,-0.873714365640971,0.905263442313075,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko04934","Cushing syndrome","3/260","70/3456",0.0428571428571429,0.56967032967033,-1.03732333695403,0.907241532205352,1,1,"LOC126273185/LOC126335021/LOC126299004",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04340","Hedgehog signaling pathway","2/260","52/3456",0.0384615384615385,0.511242603550296,-1.01276236282899,0.912056220343537,1,1,"LOC126295143/LOC126267315",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko05167","Kaposi sarcoma-associated herpesvirus infection","2/260","52/3456",0.0384615384615385,0.511242603550296,-1.01276236282899,0.912056220343537,1,1,"LOC126353858/LOC126299541",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04721","Synaptic vesicle cycle","1/260","31/3456",0.032258064516129,0.4287841191067,-0.911083426935059,0.912453023456858,1,1,"LOC126285297",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05130","Pathogenic Escherichia coli infection","1/260","31/3456",0.032258064516129,0.4287841191067,-0.911083426935059,0.912453023456858,1,1,"LOC126267179",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04071","Sphingolipid signaling pathway","2/260","53/3456",0.0377358490566038,0.501596516690856,-1.04278636450276,0.917484806228226,1,1,"LOC126298572/LOC126299541",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko03460","Fanconi anemia pathway","1/260","32/3456",0.03125,0.415384615384615,-0.947514065543794,0.919098925325826,1,1,"LOC126284632",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04720","Long-term potentiation","1/260","32/3456",0.03125,0.415384615384615,-0.947514065543794,0.919098925325826,1,1,"LOC126353858",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04933","AGE-RAGE signaling pathway in diabetic complications","1/260","32/3456",0.03125,0.415384615384615,-0.947514065543794,0.919098925325826,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05032","Morphine addiction","1/260","32/3456",0.03125,0.415384615384615,-0.947514065543794,0.919098925325826,1,1,"LOC126281810",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko04012","ErbB signaling pathway","1/260","33/3456",0.0303030303030303,0.402797202797203,-0.983065982160615,0.925242114407393,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04510","Focal adhesion","3/260","75/3456",0.04,0.531692307692308,-1.16935574129069,0.929938650088614,1,1,"LOC126299541/LOC126356108/LOC126293286",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko05145","Toxoplasmosis","1/260","34/3456",0.0294117647058824,0.390950226244344,-1.01779322734506,0.930920481411214,1,1,"LOC126266662",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04062","Chemokine signaling pathway","2/260","56/3456",0.0357142857142857,0.474725274725275,-1.13018196780056,0.9319451755456,1,1,"LOC126354218/LOC126299541",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04660","T cell receptor signaling pathway","1/260","35/3456",0.0285714285714286,0.37978021978022,-1.05174489418762,0.936169071368281,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05110","Vibrio cholerae infection","1/260","35/3456",0.0285714285714286,0.37978021978022,-1.05174489418762,0.936169071368281,1,1,"LOC126353821",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05146","Amoebiasis","1/260","35/3456",0.0285714285714286,0.37978021978022,-1.05174489418762,0.936169071368281,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05215","Prostate cancer","1/260","35/3456",0.0285714285714286,0.37978021978022,-1.05174489418762,0.936169071368281,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko03022","Basal transcription factors","1/260","36/3456",0.0277777777777778,0.369230769230769,-1.08496570822889,0.941020296578526,1,1,"LOC126355257",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain"
"ko04911","Insulin secretion","1/260","36/3456",0.0277777777777778,0.369230769230769,-1.08496570822889,0.941020296578526,1,1,"LOC126322591",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05160","Hepatitis C","1/260","37/3456",0.027027027027027,0.359251559251559,-1.11749653233884,0.945504133680743,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05168","Herpes simplex virus 1 infection","3/260","80/3456",0.0375,0.498461538461539,-1.29436074247822,0.947442070487274,1,1,"LOC126349792/LOC126279111/LOC126282371",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05100","Bacterial invasion of epithelial cells","1/260","38/3456",0.0263157894736842,0.349797570850202,-1.14937480081244,0.949648306024413,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Other KEGG pathway","Microbial/prokaryote-associated label"
"ko04151","PI3K-Akt signaling pathway","4/260","101/3456",0.0396039603960396,0.526428027418126,-1.37755114085752,0.953203377347901,1,1,"LOC126299541/LOC126282257/LOC126267042/LOC126293286",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04919","Thyroid hormone signaling pathway","2/260","62/3456",0.032258064516129,0.4287841191067,-1.29433743903081,0.95399758962642,1,1,"LOC126322591/LOC126299541",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko03018","RNA degradation","2/260","63/3456",0.0317460317460317,0.421978021978022,-1.32047447688448,0.956936524948036,1,1,"LOC126295407/LOC126334948",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain"
"ko04138","Autophagy - yeast","2/260","63/3456",0.0317460317460317,0.421978021978022,-1.32047447688448,0.956936524948036,1,1,"LOC126354753/LOC126363354",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko05202","Transcriptional misregulation in cancer","2/260","64/3456",0.03125,0.415384615384615,-1.34629309917631,0.959695784622583,1,1,"LOC126354460/LOC126291805",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Genetic information processing","Reference disease pathway"
"ko05211","Renal cell carcinoma","1/260","41/3456",0.024390243902439,0.324202626641651,-1.24142471787801,0.960289725519591,1,1,"LOC126299541",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko05205","Proteoglycans in cancer","3/260","85/3456",0.0352941176470588,0.469140271493213,-1.41324410225426,0.96081665885675,1,1,"LOC126335021/LOC126299541/LOC126267315",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko04520","Adherens junction","1/260","42/3456",0.0238095238095238,0.316483516483516,-1.27101066202017,0.96331305534826,1,1,"LOC126354218",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04921","Oxytocin signaling pathway","2/260","66/3456",0.0303030303030303,0.402797202797203,-1.39701563426558,0.964715832884204,1,1,"LOC126353858/LOC126267230",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04912","GnRH signaling pathway","1/260","44/3456",0.0227272727272727,0.302097902097902,-1.3286899354828,0.968688966762925,1,1,"LOC126353858",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko03015","mRNA surveillance pathway","2/260","68/3456",0.0294117647058824,0.390950226244344,-1.44658133193187,0.969133757221406,1,1,"LOC126334946/LOC126268197",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",260,3456,"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain"
