"expression_cluster","database","background","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126284808","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.06539387582938,0.00168666378872652,"spermine synthase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126284811","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.39357497208033,7.95851805589176e-09,"glucose dehydrogenase [FAD, quinone]-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126284812","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.26987701625151,1.91449559037136e-11,"glucose dehydrogenase [FAD, quinone]-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126284898","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.66352709028333,1.17303274043337e-05,"fructose-bisphosphate aldolase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126285375","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.08854697003274,0.00095406496291435,"sepiapterin reductase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126285378","Infection + diet","Not evaluated in this chromosome-only figure",3,"infected_diet83_vs33; infection_average_all_diets; infection_diet83","Average control; Control diet 83; Infected diet 33",1.8779464184944,1.54849532851146e-05,"acetyl-CoA carboxylase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126291591","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.56720615785429,1.5084528198661e-05,"UTP--glucose-1-phosphate uridylyltransferase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126292034","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.43452972955017,6.96115048815971e-05,"hexosaminidase D-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126292317","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.48552513629051,0.00172841560188883,"dihydropyrimidinase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126293368","Infection + diet","Not evaluated in this chromosome-only figure",6,"control_diet83_vs33; infected_diet83_vs33; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83; Infected diet 83",1.74697070714962,1.44834041646204e-07,"phosphoserine aminotransferase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126293404","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.28346254478214,0.00889411731114794,"aminomethyltransferase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126293737","Infection + diet","Not evaluated in this chromosome-only figure",3,"infected_diet83_vs33; infection_average_all_diets; infection_diet33","Average control; Control diet 33; Infected diet 83",2.38616070446513,0.0001436772129325,"bifunctional purine biosynthesis protein ATIC","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126295125","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.24223157244614,0.00819819063451339,"prostamide/prostaglandin F synthase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126295405","Infection + diet","Not evaluated in this chromosome-only figure",5,"control_diet83_vs33; control_diet83_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet83","Average control; Control diet 83; Infected diet 83",2.56258218101752,2.93168124443354e-05,"D-3-phosphoglycerate dehydrogenase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126297442","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.90450510893333,3.89396125508657e-05,"beta-1,4-glucuronyltransferase 1","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126297494","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.38413773041172,3.00305620589176e-08,"glucose-6-phosphate 1-dehydrogenase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126297511","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.30000710752263,0.0426032339775071,"dihydrofolate reductase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126297871","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.08632285731617,0.000148908456350271,"pyruvate dehydrogenase E1 component subunit beta, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126298104","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.06226329551259,0.0180617015262272,"aminoacylase-1A-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126298779","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.3609424983175,0.0215471654456057,"1-acyl-sn-glycerol-3-phosphate acyltransferase alpha-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126299043","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.12976423989885,0.00327068628652296,"delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126299071","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.01435495293276,0.0187657114237617,"probable galactose-1-phosphate uridylyltransferase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126299078","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.2428017416964,0.00010335867658241,"UDP-N-acetylhexosamine pyrophosphorylase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126299364","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet83_vs33","Infected diet 83",1.83989614728152,0.0386132264477403,"amidophosphoribosyltransferase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126299365","Infection + diet","Not evaluated in this chromosome-only figure",2,"control_diet83_vs33; infected_diet83_vs33","Control diet 83; Infected diet 83",1.65834028605028,0.00496298307711623,"bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126299493","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.01518786052976,0.005053848326685,"1,4-alpha-glucan-branching enzyme-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126299542","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.0242420106253,0.000752362470489799,"transketolase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","117/275","200/560",0.000617751827308323,0.0221037267696355,0.0221037267696355,117,"LOC126323251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.74346605718364,0.000233386791664899,"bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding"
