"gene_id","removal_source"
"LOC126332350","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332363","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332358","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332359","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332362","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332361","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332360","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332364","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332367","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332368","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332365","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332366","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332370","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332378","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332373","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332382","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332381","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332371","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332383","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332379","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332372","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332384","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332380","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332374","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332385","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332377","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332419","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332416","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332421","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332420","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332418","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332417","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332423","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332424","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332425","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332427","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332428","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332429","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332430","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332431","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332432","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332433","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332435","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332436","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332437","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332438","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332439","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332440","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332422","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332434","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332441","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332442","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332443","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332465","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332445","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332444","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332446","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332447","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332448","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332449","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332450","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332456","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332466","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332451","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332452","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332453","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332454","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332455","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332457","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332458","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332459","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332460","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332463","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332464","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332461","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332462","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332475","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332467","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332480","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332471","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332477","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332470","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332474","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332478","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332468","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332473","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332479","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332469","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332486","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332485","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332487","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332482","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332488","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332493","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332489","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332490","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332494","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332492","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332491","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332495","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332496","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332500","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332498","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332501","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332499","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332506","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332502","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332505","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332503","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332504","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332519","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332531","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332528","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332523","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332520","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332529","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332524","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332521","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332530","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332525","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332522","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332542","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332532","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332536","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332533","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332539","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332537","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332534","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332540","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332538","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332535","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332541","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332603","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332608","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332604","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332613","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332612","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332606","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332614","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332611","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332607","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332615","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332610","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332605","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332616","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332609","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332619","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332618","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332621","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332623","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332620","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332622","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332631","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332624","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332626","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332625","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332629","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332628","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332632","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332630","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332627","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332634","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332641","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332636","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332639","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332635","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332637","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332640","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332642","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332643","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332655","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332650","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332652","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332644","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332648","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332653","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332645","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332647","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332654","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332646","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332661","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332657","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332658","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332662","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332660","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332659","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332663","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332667","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332664","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332679","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332668","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332676","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332673","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332672","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332680","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332674","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332669","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332682","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332675","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332671","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332683","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332677","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332670","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332666","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332678","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332685","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332684","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332688","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332686","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332687","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332689","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332693","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332699","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332690","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332700","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332696","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332692","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332691","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332698","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332707","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332701","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332704","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332708","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332705","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332703","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332702","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332706","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332709","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332711","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332714","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332710","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332712","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332723","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332715","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332727","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332725","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332726","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332738","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332728","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332747","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332729","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332745","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332730","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332746","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332731","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332732","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332733","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332734","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332735","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332736","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332737","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332748","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332739","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332741","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332742","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332716","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332717","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332743","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332744","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332718","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332719","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332720","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332721","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332722","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332750","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332749","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332752","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332754","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332751","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332753","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332773","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332768","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332774","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332771","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332770","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332769","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332778","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332775","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332779","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332777","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332780","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332801","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332805","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332810","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332807","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332804","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332802","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332808","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332803","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332809","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332815","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332812","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332811","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332817","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332814","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332818","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332826","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332819","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332823","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332827","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332824","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332821","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332820","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332825","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332822","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332831","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332828","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332833","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332832","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332830","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332858","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332856","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332860","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332862","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332859","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332861","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332863","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332864","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332869","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332871","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332866","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332867","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332872","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332865","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332868","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332874","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332875","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332876","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332879","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332880","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332877","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332878","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332881","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332883","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332885","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332884","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332882","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332888","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332886","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332891","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332890","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332887","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332893","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332892","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332894","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332992","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332980","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332984","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332982","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332989","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332981","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332991","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332985","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332983","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332990","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332986","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332998","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332993","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332996","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332994","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332995","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126332997","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333002","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333006","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333011","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333008","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333005","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333004","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333009","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333003","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333010","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333012","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333019","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333014","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333022","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333016","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333020","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333017","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333024","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333015","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333025","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333021","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333018","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333026","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333033","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333027","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333029","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333028","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333031","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333030","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333034","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333032","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333036","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333035","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333038","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333045","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333041","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333040","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333044","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333042","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333039","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333054","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333049","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333047","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333055","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333050","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333052","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333048","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333051","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333053","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333255","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333266","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333260","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333263","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333256","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333261","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333264","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333257","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333262","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333265","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333258","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333328","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333322","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333326","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333323","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333325","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333327","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333359","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333355","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333362","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333357","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333360","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333364","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333358","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333361","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333356","data/excluded_loci/gregaria_rrna_list.txt"
"LOC126333367","data/excluded_loci/gregaria_rrna_list.txt"
