"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","pathway_theme","pathway_scope","family","comparison","direction","plot_label","n_genes","source_file","neg_log10_padj"
"ko01130","Biosynthesis of antibiotics","5/12","174/3456",0.028735632183908,8.27586206896552,5.81263256475466,0.000181301142263177,0.0275577736240029,0.0275577736240029,"LOC126349907/LOC126352958/LOC126278052/LOC126295405/LOC126281265",5,"control_diet83_vs_50_up","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Control animals only","Control diet 83 vs 50","Upregulated","83 vs 50",18,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.55975587173781
"ko01120","Microbial metabolism in diverse environments","4/12","137/3456",0.0291970802919708,8.40875912408759,5.22258130699009,0.000912885507800183,0.0925057314570852,0.0925057314570852,"LOC126349907/LOC126278052/LOC126272511/LOC126295405",4,"control_diet83_vs_50_up","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Control animals only","Control diet 83 vs 50","Upregulated","83 vs 50",18,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.03383135847099
"ko04725","Cholinergic synapse","4/26","40/3456",0.1,13.2923076923077,6.80719398891694,0.000191540671344245,0.0582283640886504,0.0582283640886504,"LOC126293695/LOC126356631/LOC126356585/LOC126335497",4,"infected_diet33_vs_50_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.23486541111561
"ko00564","Glycerophospholipid metabolism","4/26","54/3456",0.0740740740740741,9.84615384615385,5.70358414579215,0.000617006536399323,0.0937849935326972,0.0937849935326972,"LOC126293695/LOC126285116/LOC126356585/LOC126335497",4,"infected_diet33_vs_50_down","KEGG_pathway","Lipid and membrane metabolism","Core metabolism or cross-domain","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",99,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.02786664720007
"ko01130","Biosynthesis of antibiotics","10/16","174/3456",0.0574712643678161,12.4137931034483,10.5351355436946,5.00385118682995e-10,1.5211707607963e-07,1.5211707607963e-07,"LOC126278052/LOC126293368/LOC126299365/LOC126352958/LOC126293737/LOC126354610/LOC126295405/LOC126325353/LOC126281265/LOC126299364",10,"infected_diet83_vs_33_up","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",23,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",6.8178220309773
"ko01110","Biosynthesis of secondary metabolites","9/16","278/3456",0.0323741007194245,6.99280575539568,7.10526775569925,8.59687091513227e-07,0.000130672437910011,0.000130672437910011,"LOC126278052/LOC126299365/LOC126352958/LOC126293737/LOC126354610/LOC126325353/LOC126278953/LOC126281265/LOC126299364",9,"infected_diet83_vs_33_up","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",23,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",3.88381600634368
"ko00230","Purine metabolism","6/16","124/3456",0.0483870967741935,10.4516129032258,7.30918692443635,1.12764454935009e-05,0.00114267981000809,0.00114267981000809,"LOC126299365/LOC126293737/LOC126354610/LOC126278953/LOC126281265/LOC126299364",6,"infected_diet83_vs_33_up","KEGG_pathway","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",23,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.94207544609409
"ko00670","One carbon pool by folate","3/16","13/3456",0.230769230769231,49.8461538461538,12.0320141414854,2.26505440144731e-05,0.00172144134509996,0.00172144134509996,"LOC126293737/LOC126354610/LOC126325353",3,"infected_diet83_vs_33_up","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",23,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.76410777048089
"ko00680","Methane metabolism","3/16","17/3456",0.176470588235294,38.1176470588235,10.4614915004203,5.32484631338711e-05,0.00323750655853936,0.00323750655853936,"LOC126293368/LOC126295405/LOC126325353",3,"infected_diet83_vs_33_up","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",23,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",2.48978934311623
"ko01523","Antifolate resistance","3/16","26/3456",0.115384615384615,24.9230769230769,8.34951879353622,0.000198477458559362,0.0100561912336743,0.0100561912336743,"LOC126293737/LOC126354610/LOC126325353",3,"infected_diet83_vs_33_up","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",23,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.99756647647764
"ko01120","Microbial metabolism in diverse environments","5/16","137/3456",0.0364963503649635,7.88321167883212,5.6059933577565,0.000279274008413165,0.0121284712225146,0.0121284712225146,"LOC126278052/LOC126293368/LOC126295405/LOC126325353/LOC126278953",5,"infected_diet83_vs_33_up","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",23,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.91619393791896
"ko00260","Glycine, serine and threonine metabolism","3/16","31/3456",0.0967741935483871,20.9032258064516,7.59064752250557,0.000338315019836528,0.0128559707537881,0.0128559707537881,"LOC126293368/LOC126295405/LOC126325353",3,"infected_diet83_vs_33_up","KEGG_pathway","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",23,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.89089512422565
"ko01230","Biosynthesis of amino acids","3/16","58/3456",0.0517241379310345,11.1724137931034,5.32759402884489,0.00215140883304948,0.0726698094718936,0.0726698094718936,"LOC126293368/LOC126295405/LOC126325353",3,"infected_diet83_vs_33_up","KEGG_pathway","Amino acid and nitrogen metabolism","Broad KEGG reference map","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",23,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-022116/placed_unplaced_all_deseq2_results.csv",1.13864597845286
