"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC126336805",487.570808341683,0.151729690566786,0.137027822587758,0.000449114758236683,0.141379917783305
"LOC126336829",36.2945937783702,0.0108544667933412,0.0817946553808252,0.726199622867991,0.951275592664235
"LOC126336885",20.6451967405675,0.0196680364652072,0.0829751920946898,0.498204021994166,0.948622106298284
"LOC126336877",195.9350723289,0.0296137029451545,0.0806376493175009,0.372724530785585,0.94750548734715
"LOC126336896",68.8514713015914,0.030806836757579,0.0800551960798405,0.365904963111581,0.943672930877574
"LOC126336904",39.2243917368969,0.00128560975155685,0.0884914687368661,0.934194365785885,0.983334411616705
"LOC126336920",25.1873692511406,0.0237512540642452,0.0840660205715161,0.382355790489264,0.948622106298284
"LOC126336924",66.1474551671335,0.0687898553431715,0.0871073142063003,0.0288830791864567,0.637540147330875
"LOC126336941",94.0021704870633,0.0145065812717098,0.0789308435310841,0.681430474356141,0.949082319468304
"LOC126336948",29.0570721614517,0.00918396567771892,0.10356665785962,0.393468516125099,0.948622106298284
"LOC126336962",525.547387207515,0.0354935114749108,0.122765964393371,0.0498449591557703,0.724824845394604
"LOC126336972",867.372628646837,-0.0187900962248487,0.0855346836189488,0.430989219906587,0.948622106298284
"LOC126336977",41.8121276591393,-0.0153046344178323,0.0963465044103816,0.272889889057649,0.935201883633624
"LOC126336997",73.7313196294294,-0.0234652991001615,0.0826892594940256,0.429664701005139,0.948622106298284
"LOC126337005",115.61704767562,0.0782265364816256,0.0764577298548484,0.0467556936591662,0.713405369478523
"LOC126337011",141.421275836273,0.0291181561600322,0.0668181603577939,0.503375941531655,0.948622106298284
"LOC126337017",287.456152880888,-0.0121874639429277,0.0850375322569464,0.617001050021341,0.949082319468304
"LOC126337031",80.3327707466046,-0.0132740869044504,0.0877986340567432,0.478972428188183,0.948622106298284
"LOC126337074",43.2272874213956,-0.0167373228120026,0.0972099216251822,0.24048496987467,0.929688723352532
"LOC126337082",4.61468686414888,-0.0141198600984165,0.0961710894963311,0.298875251688887,0.938471263871543
"LOC126337104",2.44984234241647,-0.0019466342255648,0.12158447119093,0.820262124533457,0.960050967728541
"LOC126337131",195.486334274072,-0.0297191105487613,0.0825950719318306,0.324624027019735,0.938539814032932
"LOC126337228",410.741157928431,0.0816739320696762,0.0812008636415709,0.0249896780802884,0.631118075771831
"LOC126337254",307.04017601263,0.0189830417159732,0.0828880375082874,0.515296518989733,0.948622106298284
"LOC126337270",27.730703616456,-0.0139506213455282,0.084073509907807,0.600008200908203,0.949082319468304
"LOC126337296",46.6878806784679,0.0203162408694944,0.0795827102538504,0.556324884546943,0.948931196053636
"LOC126337342",56.671400276104,0.0268868777225545,0.0806866486472786,0.41635767225268,0.948622106298284
