"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0040003","chitin-based cuticle development","chitin-based cuticle development","BP",NA,"12/313","85/6095",2.74910731065589,0.0542314514183069,0.0542314514183069,12,12,"LOC126271949; LOC126284425; LOC126284491; LOC126284577; LOC126284845; LOC126297581; LOC126299078; LOC126299206; LOC126336345; LOC126336597; LOC126336602; LOC126346580","Alas; mmy; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0002376","immune system process","immune system process","BP",NA,"22/313","214/6095",2.00188110238572,0.0570088732427915,0.0570088732427915,22,22,"LOC126266672; LOC126266832; LOC126267038; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126281165; LOC126282030; LOC126282035; LOC126284030; LOC126285462; LOC126298648; LOC126299506; LOC126314411; LOC126355206; LOC126356154; LOC126365918","DOME; if; mus209; PGRPLA; psidin; Pvf1; Rel; RhoBTB; Ser; spz; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0006637","acyl-CoA metabolic process","acyl-CoA metabolic process","BP",NA,"6/313","25/6095",4.67348242811502,0.0570088732427915,0.0570088732427915,6,6,"LOC126281861; LOC126282322; LOC126282517; LOC126291873; LOC126347864; LOC126354620","unannotated; v"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0016042","lipid catabolic process","lipid catabolic process","BP",NA,"9/313","53/6095",3.30670926517572,0.0570088732427915,0.0570088732427915,9,9,"LOC126266656; LOC126268198; LOC126271919; LOC126278149; LOC126280991; LOC126291873; LOC126336251; LOC126355485; LOC126365747","Akhr; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0035383","GO:0035383","GO:0035383",NA,NA,"6/313","25/6095",4.67348242811502,0.0570088732427915,0.0570088732427915,6,6,"LOC126281861; LOC126282322; LOC126282517; LOC126291873; LOC126347864; LOC126354620","unannotated; v"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0030198","extracellular matrix organization","extracellular matrix organization","BP",NA,"7/313","34/6095",4.00911482803984,0.059483128756125,0.0594831287561251,7,7,"LOC126267391; LOC126279052; LOC126282193; LOC126293557; LOC126299078; LOC126335288; LOC126335382","mmy; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0008194","UDP-glycosyltransferase activity","UDP-glycosyltransferase activity","MF",NA,"8/313","44/6095",3.54051699099622,0.0638105897548083,0.0638105897548083,8,8,"LOC126271949; LOC126278177; LOC126281994; LOC126297442; LOC126335001; LOC126335288; LOC126335291; LOC126335966","GlcAT-P; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0031347","regulation of defense response","regulation of defense response","BP",NA,"10/313","65/6095",2.9958220693045,0.0647310688680004,0.0647310688680004,10,10,"LOC126267038; LOC126267163; LOC126278232; LOC126282030; LOC126285462; LOC126298648; LOC126328217; LOC126335545; LOC126335546; LOC126335547","Rel; spz; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0006030","chitin metabolic process","chitin metabolic process","BP",NA,"5/313","18/6095",5.40912318068868,0.0661797418748153,0.0661797418748153,5,5,"LOC126271949; LOC126297427; LOC126299078; LOC126336345; LOC126346580","Cht6; mmy; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0009069","GO:0009069","GO:0009069",NA,NA,"4/313","11/6095",7.08103398199245,0.0661797418748153,0.0661797418748153,4,4,"LOC126293368; LOC126304758; LOC126325353; LOC126334613","unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0050778","positive regulation of immune response","positive regulation of immune response","BP",NA,"7/313","35/6095",3.89456869009585,0.0661797418748153,0.0661797418748153,7,7,"LOC126267163; LOC126278232; LOC126282030; LOC126284712; LOC126285462; LOC126298648; LOC126314411","psidin; Rel; spz; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:1901071","GO:1901071","GO:1901071",NA,NA,"6/313","26/6095",4.49373310395675,0.0661797418748153,0.0661797418748153,6,6,"LOC126271949; LOC126297427; LOC126299078; LOC126335001; LOC126336345; LOC126346580","Cht6; mmy; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0006631","fatty acid metabolic process","fatty acid metabolic process","BP",NA,"11/313","77/6095",2.78183477863989,0.0664729348976827,0.0664729348976827,11,11,"LOC126268198; LOC126278002; LOC126279109; LOC126281861; LOC126282322; LOC126284002; LOC126291873; LOC126336251; LOC126347864; LOC126355485; LOC126356204","unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0009108","GO:0009108","GO:0009108",NA,NA,"9/313","55/6095",3.1864652918966,0.0664729348976827,0.0664729348976827,9,9,"LOC126267222; LOC126278447; LOC126281861; LOC126282322; LOC126291873; LOC126295468; LOC126347864; LOC126355885; LOC126365957","Dpck; Hex-A; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:1901565","GO:1901565","GO:1901565",NA,NA,"29/313","320/6095",1.76472643769968,0.0688494071409181,0.0688494071409181,29,29,"LOC126266748; LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126278128; LOC126282517; LOC126284198; LOC126284573; LOC126285462; LOC126293188; LOC126294949; LOC126294955; LOC126295040; LOC126295425; LOC126297427; LOC126299116; LOC126334613; LOC126336714; LOC126346021; LOC126346580; LOC126354672; LOC126354914; LOC126354995; LOC126356122; LOC126365918","Cht6; PGRPLA; unannotated; v"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0017144","GO:0017144","GO:0017144",NA,NA,"18/313","167/6095",2.09886935394387,0.0798273942473916,0.0798273942473916,18,18,"LOC126271949; LOC126272594; LOC126278447; LOC126284548; LOC126297427; LOC126299078; LOC126304758; LOC126325353; LOC126334613; LOC126335036; LOC126336345; LOC126346580; LOC126353887; LOC126354995; LOC126355885; LOC126356204; LOC126365745; LOC126365957","Cht6; Hex-A; mmy; SamDC; Th; TPX5; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0035337","fatty-acyl-CoA metabolic process","fatty-acyl-CoA metabolic process","BP",NA,"5/313","19/6095",5.12443248696822,0.0812444470319376,0.0812444470319376,5,5,"LOC126281861; LOC126282322; LOC126291873; LOC126347864; LOC126354620","unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0009312","oligosaccharide biosynthetic process","oligosaccharide biosynthetic process","BP",NA,"4/313","12/6095",6.49094781682641,0.0854338686587777,0.0854338686587777,4,4,"LOC126278177; LOC126281958; LOC126335288; LOC126335291","unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0045088","regulation of innate immune response","regulation of innate immune response","BP",NA,"7/313","37/6095",3.68405146360418,0.0854338686587777,0.0854338686587777,7,7,"LOC126267163; LOC126278232; LOC126282030; LOC126285462; LOC126335545; LOC126335546; LOC126335547","Rel; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0045824","negative regulation of innate immune response","negative regulation of innate immune response","BP",NA,"4/313","12/6095",6.49094781682641,0.0854338686587777,0.0854338686587777,4,4,"LOC126278232; LOC126335545; LOC126335546; LOC126335547","unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0061057","peptidoglycan recognition protein signaling pathway","peptidoglycan recognition protein signaling pathway","BP",NA,"4/313","12/6095",6.49094781682641,0.0854338686587777,0.0854338686587777,4,4,"LOC126267163; LOC126267343; LOC126282030; LOC126285462","Rel; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0006040","amino sugar metabolic process","amino sugar metabolic process","BP",NA,"6/313","28/6095",4.17275216795984,0.0876198208307273,0.0876198208307273,6,6,"LOC126271949; LOC126297427; LOC126299078; LOC126335001; LOC126336345; LOC126346580","Cht6; mmy; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0098656","monoatomic anion transmembrane transport","monoatomic anion transmembrane transport","BP",NA,"17/313","157/6095",2.10852445005189,0.092949392712899,0.092949392712899,17,17,"LOC126272275; LOC126272360; LOC126278232; LOC126281351; LOC126285413; LOC126299447; LOC126336688; LOC126341744; LOC126353927; LOC126353931; LOC126354344; LOC126354750; LOC126354788; LOC126355684; LOC126355939; LOC126355940; LOC126356039","Orct; unannotated; w"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0006520","amino acid metabolic process","amino acid metabolic process","BP",NA,"13/313","106/6095",2.38817891373802,0.0932353645110607,0.0932353645110607,13,13,"LOC126266748; LOC126267222; LOC126281245; LOC126282517; LOC126293368; LOC126304758; LOC126320584; LOC126325353; LOC126334613; LOC126335256; LOC126336714; LOC126354995; LOC126356204","Aats-thr; unannotated; v"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0006633","fatty acid biosynthetic process","fatty acid biosynthetic process","BP",NA,"7/313","38/6095",3.58710274087775,0.0932353645110607,0.0932353645110607,7,7,"LOC126278002; LOC126279109; LOC126281861; LOC126282322; LOC126284002; LOC126347864; LOC126356204","unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0010631","epithelial cell migration","epithelial cell migration","BP",NA,"16/313","144/6095",2.16364927227547,0.0932353645110607,0.0932353645110607,16,16,"LOC126266657; LOC126266672; LOC126267038; LOC126268133; LOC126278259; LOC126278997; LOC126281165; LOC126281598; LOC126282035; LOC126284041; LOC126299150; LOC126305900; LOC126314411; LOC126345497; LOC126354914; LOC126356154","aop; CYP306A1; Cyp314a1; DOME; if; psidin; Pvf1; Sdc; sl; slbo; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:1901570","fatty acid derivative biosynthetic process","fatty acid derivative biosynthetic process","BP",NA,"5/313","20/6095",4.86821086261981,0.0932353645110607,0.0932353645110607,5,5,"LOC126281861; LOC126282322; LOC126291873; LOC126347864; LOC126354620","unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:1901617","GO:1901617","GO:1901617",NA,NA,"7/313","38/6095",3.58710274087775,0.0932353645110607,0.0932353645110607,7,7,"LOC126298596; LOC126305900; LOC126322655; LOC126335515; LOC126355885; LOC126356204; LOC126365745","CYP306A1; Ipk2; Th; unannotated; Y-h"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0015075","monoatomic ion transmembrane transporter activity","monoatomic ion transmembrane transporter activity","MF",NA,"28/313","315/6095",1.73091941782038,0.0943187420733243,0.0943187420733243,28,28,"LOC126272275; LOC126272360; LOC126272767; LOC126279309; LOC126281351; LOC126282259; LOC126285413; LOC126292020; LOC126297555; LOC126297964; LOC126299447; LOC126334943; LOC126336688; LOC126341744; LOC126353927; LOC126353931; LOC126354186; LOC126354344; LOC126354750; LOC126354788; LOC126355303; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356137; LOC126358740; LOC126361668","Mvl; Nhe2; Orct; Pain; unannotated; w"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0090132","epithelium migration","epithelium migration","BP",NA,"16/313","145/6095",2.14872755315633,0.0947150315430888,0.0947150315430888,16,16,"LOC126266657; LOC126266672; LOC126267038; LOC126268133; LOC126278259; LOC126278997; LOC126281165; LOC126281598; LOC126282035; LOC126284041; LOC126299150; LOC126305900; LOC126314411; LOC126345497; LOC126354914; LOC126356154","aop; CYP306A1; Cyp314a1; DOME; if; psidin; Pvf1; Sdc; sl; slbo; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0005976","polysaccharide metabolic process","polysaccharide metabolic process","BP",NA,"6/313","29/6095",4.02886416216812,0.0949202561521134,0.0949202561521134,6,6,"LOC126266657; LOC126271949; LOC126272078; LOC126284041; LOC126291591; LOC126335001","UGP; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0008010","structural constituent of chitin-based larval cuticle","structural constituent of chitin-based larval cuticle","MF",NA,"6/313","29/6095",4.02886416216812,0.0949202561521134,0.0949202561521134,6,6,"LOC126284425; LOC126284491; LOC126284577; LOC126284845; LOC126336597; LOC126336602","unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0044264","GO:0044264","GO:0044264",NA,NA,"6/313","29/6095",4.02886416216812,0.0949202561521134,0.0949202561521134,6,6,"LOC126266657; LOC126271949; LOC126272078; LOC126284041; LOC126291591; LOC126335001","UGP; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0002225","positive regulation of antimicrobial peptide production","positive regulation of antimicrobial peptide production","BP",NA,"5/313","21/6095",4.63639129773315,0.0980504457354106,0.0980504457354106,5,5,"LOC126267163; LOC126278232; LOC126282030; LOC126284712; LOC126298648","Rel; spz; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0002702","positive regulation of production of molecular mediator of immune response","positive regulation of production of molecular mediator of immune response","BP",NA,"5/313","21/6095",4.63639129773315,0.0980504457354106,0.0980504457354106,5,5,"LOC126267163; LOC126278232; LOC126282030; LOC126284712; LOC126298648","Rel; spz; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0002760","positive regulation of antimicrobial humoral response","positive regulation of antimicrobial humoral response","BP",NA,"5/313","21/6095",4.63639129773315,0.0980504457354106,0.0980504457354106,5,5,"LOC126267163; LOC126278232; LOC126282030; LOC126284712; LOC126298648","Rel; spz; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0002833","positive regulation of response to biotic stimulus","positive regulation of response to biotic stimulus","BP",NA,"5/313","21/6095",4.63639129773315,0.0980504457354106,0.0980504457354106,5,5,"LOC126267163; LOC126278232; LOC126282030; LOC126284712; LOC126298648","Rel; spz; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0002922","positive regulation of humoral immune response","positive regulation of humoral immune response","BP",NA,"5/313","21/6095",4.63639129773315,0.0980504457354106,0.0980504457354106,5,5,"LOC126267163; LOC126278232; LOC126282030; LOC126284712; LOC126298648","Rel; spz; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0004857","enzyme inhibitor activity","enzyme inhibitor activity","MF",NA,"6/313","30/6095",3.89456869009585,0.0980504457354106,0.0980504457354106,6,6,"LOC126278346; LOC126282193; LOC126335545; LOC126335546; LOC126335547; LOC126354914","IAP5; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0005975","carbohydrate metabolic process","carbohydrate metabolic process","BP",NA,"12/313","96/6095",2.4341054313099,0.0980504457354106,0.0980504457354106,12,12,"LOC126266657; LOC126271949; LOC126272078; LOC126278177; LOC126281958; LOC126284041; LOC126291591; LOC126335001; LOC126335288; LOC126335291; LOC126335966; LOC126365957","GlcAT-P; Hex-A; UGP; unannotated"
"Non-directional enrichment","GO","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","GO:0006576","biogenic amine metabolic process","biogenic amine metabolic process","BP",NA,"5/313","21/6095",4.63639129773315,0.0980504457354106,0.0980504457354106,5,5,"LOC126282517; LOC126284548; LOC126335036; LOC126356039; LOC126356204","SamDC; unannotated; v; w"
