"foreground_set","ontology","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 2","Molecular function","GO:0005215","transporter activity","57/345","373/5278",4.32713220270433e-10,1.09089280268178e-07,1.09089280268177e-07,57,"LOC126355939","proton-coupled amino acid transporter-like protein pathetic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",6.53703641972373,4.78233492412324e-29
"Expression cluster 2","Molecular function","GO:0005215","transporter activity","57/345","373/5278",4.32713220270433e-10,1.09089280268178e-07,1.09089280268177e-07,57,"LOC126355940","proton-coupled amino acid transporter-like protein CG1139","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.23525764870133,7.52937890923635e-15
"Expression cluster 2","Molecular function","GO:0005215","transporter activity","57/345","373/5278",4.32713220270433e-10,1.09089280268178e-07,1.09089280268177e-07,57,"LOC126356065","large neutral amino acids transporter small subunit 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.68500811275435,2.02968474999163e-07
"Expression cluster 2","Molecular function","GO:0005215","transporter activity","57/345","373/5278",4.32713220270433e-10,1.09089280268178e-07,1.09089280268177e-07,57,"LOC126356304","ATP-binding cassette sub-family G member 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",1.52173714228164,0.000478432079527106
"Expression cluster 2","Molecular function","GO:0005215","transporter activity","57/345","373/5278",4.32713220270433e-10,1.09089280268178e-07,1.09089280268177e-07,57,"LOC126356316","mitoferrin-1","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.14550523792077,0.0131168885174448
"Expression cluster 2","Molecular function","GO:0005215","transporter activity","57/345","373/5278",4.32713220270433e-10,1.09089280268178e-07,1.09089280268177e-07,57,"LOC126356321","complexin","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",4.61128950278892,0.00442914564113207
"Expression cluster 2","Molecular function","GO:0005215","transporter activity","57/345","373/5278",4.32713220270433e-10,1.09089280268178e-07,1.09089280268177e-07,57,"LOC126356631","high-affinity choline transporter 1","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",5.83698249333545,0.041119350726497
"Expression cluster 2","Molecular function","GO:0005215","transporter activity","57/345","373/5278",4.32713220270433e-10,1.09089280268178e-07,1.09089280268177e-07,57,"LOC126357744","ATP-binding cassette sub-family C member Sur","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.28529870768117,1.54836539004872e-12
"Expression cluster 2","Molecular function","GO:0005215","transporter activity","57/345","373/5278",4.32713220270433e-10,1.09089280268178e-07,1.09089280268177e-07,57,"LOC126358740","ionotropic receptor 21a","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.9788735650486,3.03622355711957e-21
"Expression cluster 2","Molecular function","GO:0005215","transporter activity","57/345","373/5278",4.32713220270433e-10,1.09089280268178e-07,1.09089280268177e-07,57,"LOC126365875","voltage-dependent calcium channel subunit alpha-2/delta-3","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.79873461259397,0.0374220749398664
"Expression cluster 2","Molecular function","GO:0005215","transporter activity","57/345","373/5278",4.32713220270433e-10,1.09089280268178e-07,1.09089280268177e-07,57,"LOC126366011","gamma-aminobutyric acid receptor subunit beta","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",5.98409319144426,0.0125643533243824
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126266590","two pore potassium channel protein sup-9","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",8.52484188708426,0.00309295932398343
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126267409","calcium-binding mitochondrial carrier protein SCaMC-2","protein_coding","Infection within diet","infection_diet33; infection_diet50","Infected diet 33; Infected diet 50",1.12909963224085,0.00013826155666313
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126267806","sodium/potassium/calcium exchanger Nckx30C","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",3.02549371687367,0.0135513262543183
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126268194","proton-coupled amino acid transporter-like protein CG1139","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.04294511023256,3.30603543435054e-06
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126269352","glutamate-gated chloride channel-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",6.05453216954785,0.0162503540919875
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126269368","glutamate-gated chloride channel-like","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",3.36501131752797,0.0242131195717808
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126272139","voltage-dependent calcium channel subunit alpha-2/delta-3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.85454378279496,3.35826590391306e-05
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126272718","solute carrier family 12 member 6","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.2094302487123,1.50769468937043e-05
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126272767","transient receptor potential cation channel subfamily A member 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.60632844257476,5.71595938750875e-08
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126272884","carcinine transporter","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.29332508357501,0.0061357784452679
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126278890","vesicular inhibitory amino acid transporter","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",4.89277888171529,0.00362918400486964
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126279309","calcium release-activated calcium channel protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.71501984971902,6.19983274460481e-37
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126279835","solute carrier organic anion transporter family member 74D","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.39348057806901,8.51419418575648e-05
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126282259","zinc transporter 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.98465161714472,8.39441705935499e-09
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126284897","organic cation transporter protein","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.3015699074245,0.0411295762599421
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126285413","protein I'm not dead yet-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.19637318744861,9.47996653902604e-22
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126297555","protein Malvolio","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.36525502289295,1.08239233106775e-12
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126298058","voltage-dependent calcium channel type A subunit alpha-1","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",2.80027461032365,0.0452339067473361
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126298679","b(0,+)-type amino acid transporter 1","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.40568737907882,0.0348278739125175
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126299447","organic cation transporter protein","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.45559323457925,8.59544759595328e-22
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126324336","glutamate receptor ionotropic, kainate 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.88555243520986,8.72085068333477e-05
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126335539","inward rectifier potassium channel 4-like","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.13153591849777,0.0241309266031041
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126336038","voltage-dependent T-type calcium channel subunit alpha-1G-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.14547566453011,0.00259640854629393
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126336638","organic cation transporter protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.25130122528452,0.000164545598400812
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126336688","organic cation transporter protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.89111738664583,8.63679074941841e-11
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126353927","cationic amino acid transporter 3","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.19544079312566,0.00690722448774284
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126353931","high affinity cationic amino acid transporter 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",4.58801381276991,1.55661335805108e-06
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126354186","probable Na(+)/H(+) antiporter nhx-9","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.31605023591472,0.0302059249566639
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126354562","uncharacterized LOC126354562","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.77451562432261,0.0136088135815278
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126354582","cationic amino acid transporter 4","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",6.23142898366578,0.0402826212612242
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126354788","proton-coupled amino acid transporter-like protein pathetic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",4.94422380665231,8.75326929175624e-06
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126355303","spidroin-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.3709468199877,1.43766197152561e-26
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126355684","organic cation transporter protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.54388849390623,5.31127236446147e-12
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126355846","proton channel OtopLc-like","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",3.3416236706817,0.0093275317737058
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126355939","proton-coupled amino acid transporter-like protein pathetic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",6.53703641972373,4.78233492412324e-29
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126355940","proton-coupled amino acid transporter-like protein CG1139","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.23525764870133,7.52937890923635e-15
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126356065","large neutral amino acids transporter small subunit 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.68500811275435,2.02968474999163e-07
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126356316","mitoferrin-1","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.14550523792077,0.0131168885174448
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126356631","high-affinity choline transporter 1","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",5.83698249333545,0.041119350726497
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126358740","ionotropic receptor 21a","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.9788735650486,3.03622355711957e-21
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126365875","voltage-dependent calcium channel subunit alpha-2/delta-3","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.79873461259397,0.0374220749398664
"Expression cluster 2","Molecular function","GO:0015075","monoatomic ion transmembrane transporter activity","42/345","234/5278",8.32811893475326e-10,1.81325862261219e-07,1.81325862261219e-07,42,"LOC126366011","gamma-aminobutyric acid receptor subunit beta","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",5.98409319144426,0.0125643533243824
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126266959","GTP cyclohydrolase 1","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.27986689164966,0.0309570639456554
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126267061","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",2.04188011394174,0.0158621295540491
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126267163","peptidoglycan-recognition protein SA-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.41542591530532,2.62509650039507e-20
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126267215","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.53080727788498,5.53644465391459e-27
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126267216","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.85840271072888,7.52937890923635e-15
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126267217","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.99905467918615,0.00941503916894951
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126267343","uncharacterized LOC126267343","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.34461139120995,4.8155393126026e-15
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126267652","peptidoglycan-recognition protein SC1a-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.92897953010611,3.19978890268527e-05
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126268068","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.34288978322865,3.42078587246132e-11
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126272081","cartilage oligomeric matrix protein","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.68684459851233,0.00685268957271844
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126278279","chitin deacetylase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.4767179079539,4.71129686216985e-05
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126278382","GTP-binding protein Rit2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.67669131492053,2.11157378646112e-14
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126278442","protein decapentaplegic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.26064937234261,2.27089396619472e-05
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126281165","vascular endothelial growth factor A-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.0462667954093,1.79885721207278e-12
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126281245","cysteine--tRNA ligase, cytoplasmic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.31393291391803,3.5269331949755e-13
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126285462","peptidoglycan-recognition protein SB1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.80047450433475,1.39448684788783e-24
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126298297","ATP-dependent DNA helicase Q5-like","protein_coding","Infection within diet","infection_diet33","Infected diet 33",1.90190229637993,0.041106486032727
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126335605","uncharacterized LOC126335605","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.63855585819283,0.00158308283978656
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126346580","chitinase-like protein Idgf4","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.05813433995226,2.52848435816967e-06
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126346606","chitinase-like protein Idgf4","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.85681510160734,0.00014498073328565
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126346622","chitinase-like protein Idgf4","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.56896954338347,0.00133815442906569
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126365865","SPARC-related modular calcium-binding protein 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.09717725466178,2.79192781575788e-08
"Expression cluster 2","Molecular function","GO:0097367","carbohydrate derivative binding","23/345","93/5278",1.50302277078388e-08,2.18166032486508e-06,2.18166032486508e-06,23,"LOC126365918","peptidoglycan-recognition protein LA-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.6972728817972,4.57927116972131e-09
"Expression cluster 2","Molecular function","GO:0008509","monoatomic anion transmembrane transporter activity","25/345","111/5278",2.69688761393185e-08,3.49137612722529e-06,3.49137612722529e-06,25,"LOC126267409","calcium-binding mitochondrial carrier protein SCaMC-2","protein_coding","Infection within diet","infection_diet33; infection_diet50","Infected diet 33; Infected diet 50",1.12909963224085,0.00013826155666313
"Expression cluster 2","Molecular function","GO:0008509","monoatomic anion transmembrane transporter activity","25/345","111/5278",2.69688761393185e-08,3.49137612722529e-06,3.49137612722529e-06,25,"LOC126268194","proton-coupled amino acid transporter-like protein CG1139","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.04294511023256,3.30603543435054e-06
"Expression cluster 2","Molecular function","GO:0008509","monoatomic anion transmembrane transporter activity","25/345","111/5278",2.69688761393185e-08,3.49137612722529e-06,3.49137612722529e-06,25,"LOC126269352","glutamate-gated chloride channel-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",6.05453216954785,0.0162503540919875
"Expression cluster 2","Molecular function","GO:0008509","monoatomic anion transmembrane transporter activity","25/345","111/5278",2.69688761393185e-08,3.49137612722529e-06,3.49137612722529e-06,25,"LOC126269368","glutamate-gated chloride channel-like","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",3.36501131752797,0.0242131195717808
