"database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","Description","gene_biotype"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126324953","Infection + diet","Not evaluated in this chromosome-only figure",5,"control_diet83_vs33; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.71050410724422,6.56571560261296e-09,2.71768751093026,"1038","Higher than gene mean","adenylosuccinate lyase","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126325353","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet83_vs33; infection_diet33","Control diet 33; Infected diet 83",2.32608132877246,0.0016483815956814,2.2871578425275,"1050","Higher than gene mean","serine hydroxymethyltransferase","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126329483","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.76609608461524,0.00121375242980436,2.19518272974372,"1016","Lower than gene mean","glucose dehydrogenase [FAD, quinone]-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126334596","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692,3.08429586794008,"1007","Higher than gene mean","probable aconitate hydratase, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126334891","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.03103110194528,0.0427652082118388,2.16052979321669,"1011","Higher than gene mean","porphobilinogen deaminase","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126335010","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",6.1803799958528,0.0284402407316152,3.07298220747233,"1037","Higher than gene mean","amine oxidase [flavin-containing]-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126335182","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.68062159527072,2.10712954448423e-14,2.0813495597452,"1037","Higher than gene mean","apyrase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126335184","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.21418279114143,0.0349122863528309,2.76035488745067,"1023","Lower than gene mean","protein 5NUC-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126335505","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09,2.31278541780133,"1002","Higher than gene mean","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126336244","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17,1.83946885934477,"1023","Lower than gene mean","acetyl-CoA acetyltransferase, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126336251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68270517033863,3.74621147984462e-07,2.1570158268864,"1030","Higher than gene mean","enoyl-CoA hydratase, mitochondrial-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126336625","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.11319359875358,2.62134798120712e-07,3.38010620651702,"1009","Higher than gene mean","UDP-glucosyltransferase 2-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126336628","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.52770989936731,0.0116996631994891,2.14071847646062,"1016","Lower than gene mean","UDP-glycosyltransferase UGT5-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126341237","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96787523034327,0.00134241665768644,2.54090852129361,"1058","Lower than gene mean","UDP-glycosyltransferase UGT5-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126349195","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.09885259010062,0.0349122863528309,2.1143064006427,"1037","Higher than gene mean","dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126350022","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.0760283036318,0.000525784070834309,2.27921223299379,"1016","Lower than gene mean","alpha-aminoadipic semialdehyde dehydrogenase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126352958","Infection + diet","Not evaluated in this chromosome-only figure",4,"control_diet83_vs33; control_diet83_vs50; infected_diet83_vs33; infected_diet83_vs50","Control diet 83; Infected diet 83",3.3031178516406,1.68158644234721e-06,2.73401439409294,"1050","Higher than gene mean","ornithine aminotransferase, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126354610","Infection + diet","Not evaluated in this chromosome-only figure",2,"control_diet83_vs33; infected_diet83_vs33","Control diet 83; Infected diet 83",2.19304695204927,0.000603365613007829,2.30045117439985,"1038","Higher than gene mean","trifunctional purine biosynthetic protein adenosine-3","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126354727","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.62715954368852,5.30577079290177e-05,1.86978211046045,"1045","Lower than gene mean","alanine--glyoxylate aminotransferase 2, mitochondrial-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126356100","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.09771649289524,2.66791460778016e-06,2.63037605423503,"1016","Lower than gene mean","glycerol-3-phosphate acyltransferase 1, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126365941","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14,2.25735979883981,"1034","Higher than gene mean","cytoplasmic aconitate hydratase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126267350","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.06367326368541,0.0192423308843258,2.10729245358204,"1020","Lower than gene mean","glycine cleavage system H protein, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126272037","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.02749778313012,8.75446855424673e-05,2.18610660590925,"1038","Higher than gene mean","aspartate aminotransferase, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126281532","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.77179390695898,3.54336447477083e-15,2.25636053649732,"1038","Higher than gene mean","transaldolase","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126281954","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08,2.03987149232597,"1038","Higher than gene mean","alcohol dehydrogenase class-3","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126281958","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37081141966285,5.31175965474024e-08,2.56450524019895,"1016","Lower than gene mean","fructose-1,6-bisphosphatase 1","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126284898","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.66352709028333,1.17303274043337e-05,2.17984227747299,"1045","Lower than gene mean","fructose-bisphosphate aldolase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126293368","Infection + diet","Not evaluated in this chromosome-only figure",6,"control_diet83_vs33; infected_diet83_vs33; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83; Infected diet 83",1.74697070714962,1.44834041646204e-07,2.23790987541879,"1038","Higher than gene mean","phosphoserine aminotransferase","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126293404","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.28346254478214,0.00889411731114794,2.32777909424652,"1023","Lower than gene mean","aminomethyltransferase, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126295405","Infection + diet","Not evaluated in this chromosome-only figure",5,"control_diet83_vs33; control_diet83_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet83","Average control; Control diet 83; Infected diet 83",2.56258218101752,2.93168124443354e-05,2.26102200432025,"1023","Lower than gene mean","D-3-phosphoglycerate dehydrogenase","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126297494","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.38413773041172,3.00305620589176e-08,1.78645962961261,"1058","Lower than gene mean","glucose-6-phosphate 1-dehydrogenase","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126297871","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.08632285731617,0.000148908456350271,1.99529087235624,"1007","Higher than gene mean","pyruvate dehydrogenase E1 component subunit beta, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126299542","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.0242420106253,0.000752362470489799,1.86866273231991,"1016","Lower than gene mean","transketolase","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126325353","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet83_vs33; infection_diet33","Control diet 33; Infected diet 83",2.32608132877246,0.0016483815956814,2.2871578425275,"1050","Higher than gene mean","serine hydroxymethyltransferase","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126334596","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692,3.08429586794008,"1007","Higher than gene mean","probable aconitate hydratase, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126335256","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.88658055846766,3.2877561656341e-17,2.0305896205396,"1023","Lower than gene mean","probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126335505","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09,2.31278541780133,"1002","Higher than gene mean","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126336122","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.4096398459002,4.75240175557166e-10,2.2838327306763,"1032","Higher than gene mean","NADP-dependent malic enzyme-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126336244","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17,1.83946885934477,"1023","Lower than gene mean","acetyl-CoA acetyltransferase, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126336251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68270517033863,3.74621147984462e-07,2.1570158268864,"1030","Higher than gene mean","enoyl-CoA hydratase, mitochondrial-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126336866","Infection + diet","Not evaluated in this chromosome-only figure",6,"control_diet83_vs33; control_diet83_vs50; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.29949346344175,2.09258436775483e-21,2.34702699208548,"1037","Higher than gene mean","NADP-dependent malic enzyme-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126349195","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.09885259010062,0.0349122863528309,2.1143064006427,"1037","Higher than gene mean","dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126365941","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14,2.25735979883981,"1034","Higher than gene mean","cytoplasmic aconitate hydratase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126266939","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.96172010083739,0.0318642825516157,3.48874036092122,"1007","Higher than gene mean","UDP-glycosyltransferase UGT5-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272831","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.03834218381793,9.34556240088431e-06,2.02961434447054,"1006","Higher than gene mean","UDP-glycosyltransferase UGT5-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272926","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4863053203802,0.00295989405924728,1.93181112907691,"1045","Lower than gene mean","UDP-glucosyltransferase 2-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272928","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.25705843217751,0.0122121280453716,3.436952000348,"1037","Higher than gene mean","UDP-glucosyltransferase 2-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281404","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.1416165008825,0.000415861251378175,2.69057208637687,"1007","Higher than gene mean","glutathione S-transferase D7-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281562","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.38782890369349,3.78583820764714e-09,2.4091061183782,"1023","Lower than gene mean","UDP-glucosyltransferase 2-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281694","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.84841150588984,2.4795050759783e-05,2.06040840991725,"1016","Lower than gene mean","trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281954","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08,2.03987149232597,"1038","Higher than gene mean","alcohol dehydrogenase class-3","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126282396","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.70186497186621,0.0117577243178486,2.71541971201858,"1041","Higher than gene mean","uncharacterized LOC126282396","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126293679","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.74546001416418,1.87408534579398e-05,2.65091966359927,"1007","Higher than gene mean","juvenile hormone epoxide hydrolase 1-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126331335","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.43964828930487,1.47294560817109e-07,2.13161729185845,"1030","Higher than gene mean","microsomal glutathione S-transferase 1-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336625","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.11319359875358,2.62134798120712e-07,3.38010620651702,"1009","Higher than gene mean","UDP-glucosyltransferase 2-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336628","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.52770989936731,0.0116996631994891,2.14071847646062,"1016","Lower than gene mean","UDP-glycosyltransferase UGT5-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336692","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.29084742475274,0.000187888352276763,1.9014618682913,"1054","Lower than gene mean","glutathione S-transferase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336695","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.5744018540379,1.60111953504433e-09,2.3004479196516,"1038","Higher than gene mean","glutathione S-transferase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336713","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.38648498580568,0.0321237694573588,2.13681130289857,"1023","Lower than gene mean","glutathione S-transferase 1-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336724","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.46225258436274,0.0142453289475936,3.34071901095646,"1037","Higher than gene mean","glutathione S-transferase 1-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336888","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.11572359561155,0.00291462589470582,2.6097735225596,"1024","Lower than gene mean","glutathione S-transferase 1-1-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126341237","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96787523034327,0.00134241665768644,2.54090852129361,"1058","Lower than gene mean","UDP-glycosyltransferase UGT5-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126343702","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.72971733005645,0.000436563025524851,2.51311310854743,"1023","Lower than gene mean","juvenile hormone epoxide hydrolase 1-like","protein_coding"
