"expression_cluster","database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126272289","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.5558340063155,0.000351766127685446,"cyclin-dependent kinases regulatory subunit","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126272375","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.00940078486962,0.0460896940437481,"DNA repair protein XRCC2-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126272743","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.12947731076251,0.027238446587596,"G2/mitotic-specific cyclin-B-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126273149","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.30266990549474,0.00113029647273925,"kinesin-like protein KIF22","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126277977","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.08102657556134,0.0435144803547537,"ubiquitin-conjugating enzyme E2 C-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126278341","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.22914607553627,0.0187802576177988,"uncharacterized LOC126278341","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126278346","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.10107086036872,0.00420665042548931,"baculoviral IAP repeat-containing protein 5.2-B","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126279072","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.16898880436511,0.0355308152759941,"G2/mitotic-specific cyclin-B-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126279111","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.47808656306876,0.000181539916064202,"S-phase kinase-associated protein 2","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126282371","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.33893994885074,0.00340394486085456,"cyclin-dependent kinase 1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126284030","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.20004500041169,2.48060826378379e-07,"proliferating cell nuclear antigen","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126284276","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.64414131939002,4.50059539198747e-07,"mitotic spindle assembly checkpoint protein MAD2A","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126284310","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.19628752759347,0.032466487575311,"wee1-like protein kinase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126284413","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.087051102417,0.00512115239339089,"protein abnormal spindle-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126284632","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.30845592669688,0.00584688927448788,"Fanconi anemia group D2 protein","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126285437","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.01455926991119,0.0137557214397719,"uncharacterized LOC126285437","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126320326","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.48490316103179,0.000109795783684018,"geminin","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126320492","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.29129326836433,0.000244013788450326,"protein MCM10 homolog","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126326589","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.4832595749795,6.66336473860179e-07,"ovarian-specific serine/threonine-protein kinase Lok-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126334614","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.92164957038592,0.000223851586008,"kinesin-like protein KIF20B","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126334907","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.63959940087535,9.15749968226095e-05,"uncharacterized LOC126334907","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126335481","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.01495139742844,0.001417228996245,"DNA primase large subunit","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126336566","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.36400265295012,0.0214742670460171,"uncharacterized LOC126336566","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126336858","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.78635805855033,8.73298218097974e-05,"protein atonal","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126347975","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.17190115241239,0.0210490860216869,"calponin homology domain-containing protein DDB_G0272472-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126353865","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.19519765979539,0.030942424599257,"meiosis-specific with OB domain-containing protein","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126354218","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.01691832886899,0.0156507592837821,"partitioning defective 3 homolog","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126354268","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.2622230155526,0.000651713372413879,"separin","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","36/271","44/633",4.81348236979768e-08,2.32009850224248e-05,2.32009850224248e-05,36,"LOC126356254","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.01506817564741,0.000559209819972059,"DNA replication licensing factor mcm5","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0022402","cell cycle process","32/271","38/633",7.87466730579969e-08,2.74255109229918e-05,2.74255109229918e-05,32,"LOC126266642","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.0284917407699,0.0147567021689679,"nuclear pore complex protein Nup155","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0022402","cell cycle process","32/271","38/633",7.87466730579969e-08,2.74255109229918e-05,2.74255109229918e-05,32,"LOC126266746","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.05064515517822,0.000564491101029496,"uncharacterized LOC126266746","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0022402","cell cycle process","32/271","38/633",7.87466730579969e-08,2.74255109229918e-05,2.74255109229918e-05,32,"LOC126266967","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.02418793789012,0.0209621432369893,"mitotic checkpoint protein BUB3","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0022402","cell cycle process","32/271","38/633",7.87466730579969e-08,2.74255109229918e-05,2.74255109229918e-05,32,"LOC126267242","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.0074475137939,0.00321161592820394,"chromosome-associated kinesin KIF4","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0022402","cell cycle process","32/271","38/633",7.87466730579969e-08,2.74255109229918e-05,2.74255109229918e-05,32,"LOC126267997","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.43520843480415,0.000279053636251197,"myosin heavy chain 95F","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0022402","cell cycle process","32/271","38/633",7.87466730579969e-08,2.74255109229918e-05,2.74255109229918e-05,32,"LOC126270526","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.39497800338742,0.000316571177182894,"uncharacterized LOC126270526","protein_coding"
