"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
1270,"LOC126282072","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.22314811711994,1.3911306256778e-06,1.84621186096293,"1057","Higher than gene average"
1271,"LOC126335115","Belongs to the type-B carboxylesterase lipase family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",6.73569992372961,3.48474794979391e-11,2.0808298971059,"1058","Higher than gene average"
1272,"LOC126273060","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",6.07557700788704,5.634705346896e-07,2.14711269688777,"1058","Higher than gene average"
1273,"LOC126271618","zinc metalloproteinase","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",4.51062453575852,0.00811519250455488,2.18937198593439,"1025","Higher than gene average"
1274,"LOC126298233","ionotropic glutamate receptor activity","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",7.74831019749587,1.77868491496635e-07,1.91506021977431,"1046","Higher than gene average"
1275,"LOC126337850","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.47804696581699,1.90288005582336e-08,1.9013041023856,"1023","Higher than gene average"
1276,"LOC126335463","Belongs to the serpin family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",6.9904249895082,6.18775881515788e-17,1.96193220744655,"1058","Higher than gene average"
1277,"LOC126278436","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",9.2213894980967,4.87541898660194e-09,1.97769561319354,"1046","Higher than gene average"
1278,"LOC126346425","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.90151574205693,2.35618662494938e-05,2.45251113601943,"1052","Higher than gene average"
1279,"LOC126273028","Insect pheromone-binding family, A10/OS-D","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.57909129101927,0.000411154388010846,2.64830853137555,"1046","Higher than gene average"
1280,"LOC126273032","Insect pheromone-binding family, A10/OS-D","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",5.27200093600677,0.00770926115967783,3.51200236995227,"1027","Higher than gene average"
1281,"LOC126294955","meprin and TRAF homology","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.02369157675669,0.00631258692369013,2.7492146573714,"1027","Higher than gene average"
1282,"LOC126272724","Glutathione transferase activity. It is involved in the biological process described with metabolic process","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.96558266738219,0.00253627555125375,1.9081713239491,"1027","Higher than gene average"
1283,"LOC126297444","aspartic-type endopeptidase activity. It is involved in the biological process described with proteolysis","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.51443118609289,2.34363082954849e-06,1.720225109951,"1011","Lower than gene average"
1284,"LOC126268068","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.34288978322865,1.39232263456323e-07,1.89586554939703,"1040","Lower than gene average"
1285,"LOC126355203","PDGF/VEGF domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.48658834764262,4.42440872048844e-06,2.17194203561203,"1004","Lower than gene average"
1286,"LOC126334947","Leucine rich repeat N-terminal domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.85502100699013,1.34081064642989e-07,2.06016392445289,"1027","Higher than gene average"
1287,"LOC126336416","Hemocyanin, all-alpha domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.09964984882873,3.8995634168556e-07,2.30411483615992,"1002","Lower than gene average"
1288,"LOC126335114","Belongs to the type-B carboxylesterase lipase family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.78372507983233,4.23078099599701e-10,1.79078848731698,"1029","Higher than gene average"
1289,"LOC126335117","Belongs to the type-B carboxylesterase lipase family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.74149624417162,2.00276002013796e-05,2.091583979279,"1029","Higher than gene average"
1290,"LOC126292043","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.10312087655968,8.91487410898084e-14,1.69858570298157,"1025","Higher than gene average"
1291,"LOC126292237","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.81300565310889,5.57410819770215e-08,2.05907104892611,"1025","Higher than gene average"
1292,"LOC126284305","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",6.29935697430761,2.34363082954849e-06,2.23930690881132,"1029","Higher than gene average"
1293,"LOC126285233","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.9069042465112,6.4834795352726e-05,2.0161956165532,"1007","Lower than gene average"
1294,"LOC126353958","Major royal jelly protein","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.89554991102506,0.000269266767025861,1.87746701029925,"1029","Higher than gene average"
1295,"LOC126267473","Pyrroline-5-carboxylate reductase","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.39121712542774,6.5231775200365e-05,1.87088043273888,"1029","Higher than gene average"
1296,"LOC126272746","zinc ion binding. It is involved in the biological process described with steroid hormone mediated signaling pathway","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.09776884495523,0.000383257009039719,2.0864010494179,"1029","Higher than gene average"
1297,"LOC126355055","Noggin","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.29401793428602,3.70631760699891e-05,2.28709874560518,"1027","Higher than gene average"
1298,"LOC126365865","Calcium ion binding. It is involved in the biological process described with signal transduction","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.09717725466178,0.000369797499261495,2.5349051672691,"1027","Higher than gene average"
1299,"LOC126271634","zinc metalloproteinase","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",8.93606441675484,1.22838279055512e-06,2.45696678689191,"1027","Higher than gene average"
1300,"LOC126335490","Transcription coactivator activity","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.58689656782164,1.89632708456857e-05,2.74343408799254,"1027","Higher than gene average"
1301,"LOC126335472","Belongs to the serpin family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.35227757685001,0.00293867582853843,2.79531949658495,"1023","Higher than gene average"
1302,"LOC126268205","C-terminal to LisH motif.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.55886870246341,0.00307843422386258,2.68108503081327,"1027","Higher than gene average"
1303,"LOC126291884","A Receptor for Ubiquitination Targets","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.4068043924151,4.23213852542476e-06,2.08910515761653,"1027","Higher than gene average"
1304,"LOC126293287","Epidermal growth factor-like domain.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.14289714781363,1.69000310629042e-07,2.06564605694893,"1027","Higher than gene average"
1305,"LOC126295041","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.23863190924863,0.000277763527675501,2.56387773858124,"1027","Higher than gene average"
1306,"LOC126335470","Belongs to the serpin family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.74631855797878,3.72954677576104e-05,1.93048906261764,"1027","Higher than gene average"
1307,"LOC126278128","meprin and TRAF homology","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.47163846176067,9.90478942065011e-06,2.09098922676177,"1015","Higher than gene average"
1308,"LOC126295494","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.38876253025131,0.000985431995834772,1.95618392575093,"1046","Higher than gene average"
1309,"LOC126299374","-","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.17729600624566,0.000178400675128269,2.14118257760143,"1058","Higher than gene average"
1310,"LOC126283788","gamma-glutamyltransferase activity. It is involved in the biological process described with glutathione metabolic process","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.23511889300307,6.47683636798592e-05,2.14993973466543,"1016","Higher than gene average"
1311,"LOC126298063","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.01003726638832,1.75664056611011e-05,2.09059000592615,"1029","Higher than gene average"
1312,"LOC126356252","endoplasmic reticulum polarization","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.1634384949891,0.00448020012571673,2.46041854848597,"1029","Higher than gene average"
1313,"LOC126271991","It is involved in the biological process described with","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.12241655969849,0.000623974163602476,2.05348277277078,"1029","Higher than gene average"
1314,"LOC126291886","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.67312971303982,8.29876816633997e-06,2.28901712126374,"1029","Higher than gene average"
1315,"LOC126291885","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.42388848860035,0.000118764800572741,2.10485736983675,"1029","Higher than gene average"
1316,"LOC126278308","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.83168288728741,1.03711187502121e-07,2.48018959383944,"1029","Higher than gene average"
1317,"LOC126278259","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.75718683471586,1.15027593345581e-09,2.20952900728915,"1029","Higher than gene average"
1318,"LOC126267162","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.15268568341584,1.47365512850105e-09,1.72936037554459,"1029","Higher than gene average"
1319,"LOC126284371","7 transmembrane receptor (rhodopsin family)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.25446951369347,0.00177276592880729,2.07558145283721,"1027","Higher than gene average"
1320,"LOC126294950","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.81201951090827,1.8658822644462e-11,2.45201859805425,"1027","Higher than gene average"
1321,"LOC126273306","-","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.78047949085146,1.87421472845296e-06,1.9373330828377,"1029","Higher than gene average"
1322,"LOC126272961","Tumour necrosis factor family.","DEG in 2 diets",2,"33; 83","Higher in infected","Diet 33; Diet 83: infected vs control",2.37760448330656,9.20926419529652e-06,1.96888939667141,"1015","Higher than gene average"
1323,"LOC126272082","Bile acid","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.34797191630232,0.000313745821314353,1.83867385532222,"1015","Higher than gene average"
1324,"LOC126365992","Ganglioside induced differentiation associated protein","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.05718764099195,0.000965772593015334,1.98958560312452,"1006","Lower than gene average"
1325,"LOC126335140","Belongs to the type-B carboxylesterase lipase family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.9404459342453,0.0130828979214024,2.37147656606199,"1058","Higher than gene average"
1326,"LOC126268015","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.61031031663082,0.00271835339989055,3.27110265374508,"1029","Higher than gene average"
1327,"LOC126268014","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.82360621756172,0.0116255181599269,2.66140656204936,"1029","Higher than gene average"
1328,"LOC126357156","pantothenate kinase activity. It is involved in the biological process described with coenzyme A biosynthetic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.00830383858926,0.00741059054585238,2.13527566170371,"1046","Higher than gene average"
1329,"LOC126273272","GC-rich sequence DNA-binding factor-like protein","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.36980934025146,0.00959895416796382,2.50199816713318,"1058","Higher than gene average"
1330,"LOC126267114","juvenile hormone acid methyltransferase activity","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",26.2893531774257,5.12772379179898e-21,2.8700411068455,"1058","Higher than gene average"
1331,"LOC126284463","N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",4.52446279216286,1.24149498949943e-07,3.51883234401767,"1058","Higher than gene average"
1332,"LOC126335083","Belongs to the type-B carboxylesterase lipase family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.7715245595129,0.00055333601472608,2.18983975291321,"1058","Higher than gene average"
1333,"LOC126269416","Belongs to the thioredoxin family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.76542966185279,0.00253627555125375,2.75478552089186,"1058","Higher than gene average"
1334,"LOC126282259","Cation transmembrane transporter activity. It is involved in the biological process described with transmembrane transport","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.98465161714472,0.00100556465693147,3.04626399943021,"1029","Higher than gene average"
1335,"LOC126341853","Hypoxia induced protein conserved region","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.42394670736716,0.019355449171677,2.40523552424342,"1029","Higher than gene average"
1336,"LOC126357770","N-terminal EH-domain containing protein","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.28078938585765,0.00409853866597166,2.86228532556223,"1029","Higher than gene average"
1337,"LOC126278061","pyridoxal phosphate binding. It is involved in the biological process described with biosynthetic process","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.29615444828174,0.00150917794155934,2.26560303740353,"1057","Higher than gene average"
1338,"LOC126293577","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.67579651799358,3.59311392038057e-05,2.08332519228214,"1024","Lower than gene average"
1339,"LOC126285340","ankyrin repeats","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.00019781791308,2.55629049180048e-07,2.16921114832854,"1029","Higher than gene average"
1340,"LOC126355940","amino acid transporter","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.23525764870133,5.2733106708408e-06,2.8000538365283,"1029","Higher than gene average"
1341,"LOC126353952","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.37486629862804,1.53993165037098e-06,1.93259251431243,"1029","Higher than gene average"
1342,"LOC126336772","Belongs to the PI3 PI4-kinase family","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.36422177921804,4.47615157935112e-06,2.20800468132689,"1052","Higher than gene average"
1343,"LOC126293181","Cysteine rich repeat","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.87573846205903,0.000118793195582379,2.50343899917191,"1015","Higher than gene average"
1344,"LOC126279611","Solute carrier organic anion transporter family member","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.68946755768451,0.00170926815811593,1.99616801831518,"1016","Higher than gene average"
1345,"LOC126267391","PLAC (protease and lacunin) domain","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.76683227289659,0.00811519250455488,3.29676871080037,"1027","Higher than gene average"
1346,"LOC126360830","-","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.37592428844525,0.0430618476458416,3.13493591583212,"1029","Higher than gene average"
1347,"LOC126281487","Dip2/Utp12 Family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.47008445862291,0.00049130116280768,3.16148755194835,"1052","Higher than gene average"
1348,"LOC126336688","Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.89111738664583,2.83245577904739e-06,2.33974918267071,"1058","Higher than gene average"
1349,"LOC126365745","Biopterin-dependent aromatic amino acid hydroxylase","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.89113657700703,9.90478942065011e-06,1.92539801364843,"1046","Higher than gene average"
1350,"LOC126359091","MTH538 TIR-like domain (DUF1863)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.60552978329314,3.03065321540155e-05,3.01828292162367,"1023","Higher than gene average"
1351,"LOC126359055","MTH538 TIR-like domain (DUF1863)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.48409382561885,7.41472974324673e-05,2.74560450583796,"1023","Higher than gene average"
1352,"LOC126335545","Belongs to the serpin family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.76724020665075,5.08966297271862e-05,2.72132688539449,"1029","Higher than gene average"
1353,"LOC126298804","phosphatidylinositol phospholipase C activity","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.98652004856536,7.86929414857064e-05,2.28192304992795,"1029","Higher than gene average"
1354,"LOC126281994","Chondroitin N-acetylgalactosaminyltransferase","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.10575278602466,0.000175241720677706,2.58577950225233,"1027","Higher than gene average"
1355,"LOC126356267","histone binding","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.5096311143447,0.000469548957310371,2.22435747252851,"1023","Higher than gene average"
1356,"LOC126354226","ankyrin repeats","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.72850615814268,0.000142112055758409,2.54708295623969,"1023","Higher than gene average"
1357,"LOC126272038","It is involved in the biological process described with regulation of lipid kinase activity","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.15049830942902,0.00222947523834949,2.04269152096911,"1027","Higher than gene average"
1358,"LOC126354485","Cytochrome P-450","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",5.84273917575261,0.00575409596152607,3.67877489152673,"1016","Higher than gene average"
1359,"LOC126354672","F-box only protein","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.74784411724468,0.00265628857869213,2.34784349115182,"1058","Higher than gene average"
1360,"LOC126343159","histone H4-K16 acetylation","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.04559905092421,5.79649246548388e-05,2.49891807611565,"1029","Higher than gene average"
1361,"LOC126355644","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.59917060016717,1.21279648499368e-05,2.54788647383052,"1016","Higher than gene average"
1362,"LOC126272850","-","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.29811008863271,1.41428721627405e-05,2.29223312962899,"1016","Higher than gene average"
1363,"LOC126267545","Trypsin-like serine protease","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",7.42665846758478,1.81763797262797e-08,2.32230684430743,"1029","Higher than gene average"
1364,"LOC126336036","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.40348695303731,1.01712768821939e-05,2.56135136874557,"1049","Higher than gene average"
1365,"LOC126353887","ATP-dependent RNA helicase SUV3","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.14931339668298,0.00519803682830534,2.4978727301447,"1057","Higher than gene average"
1366,"LOC126281771","Arb2 domain","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.42621759471074,0.00535307973850987,2.18359578390386,"1029","Higher than gene average"
1367,"LOC126331691","MTH538 TIR-like domain (DUF1863)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.44824478309715,1.88445769971604e-06,2.17988490873817,"1027","Higher than gene average"
1368,"LOC126335557","Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.42251800471339,9.52662675172346e-05,2.21435115134517,"1027","Higher than gene average"
1369,"LOC126335547","Belongs to the serpin family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.96336225447057,1.10414020514184e-06,2.53564834629921,"1029","Higher than gene average"
1370,"LOC126334771","multidrug resistance-associated protein lethal(2)03659-like","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.95345024822715,1.37880516211418e-06,1.94577271013354,"1058","Higher than gene average"
1371,"LOC126278049","SOCS_box","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.04363762155172,2.03886515491943e-09,2.15032369011012,"1058","Higher than gene average"
1372,"LOC126284817","Belongs to the small heat shock protein (HSP20) family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.91807866730531,1.90288005582336e-08,2.80455269864244,"1057","Higher than gene average"
1373,"LOC126284942","Hsp20/alpha crystallin family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.83730183414353,1.24427231429359e-07,2.83303705939481,"1057","Higher than gene average"
1374,"LOC126273130","Belongs to the type-B carboxylesterase lipase family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.62287362013396,1.60139724281163e-06,2.08811114569015,"1057","Higher than gene average"
1375,"LOC126283976","WD domain, G-beta repeat","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.59054863085401,0.00364056616331399,2.34182121977634,"1057","Higher than gene average"
1376,"LOC126267215","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.53080727788498,1.41719705410961e-10,2.6328134158781,"1029","Higher than gene average"
1377,"LOC126267216","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.85840271072888,2.16639063348292e-07,2.57766197949955,"1049","Higher than gene average"
1378,"LOC126336236","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.10833683513244,1.10388133522635e-05,2.44330525322176,"1029","Higher than gene average"
1379,"LOC126272609","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",7.99669052571996,1.48119759427384e-11,2.24219888535386,"1029","Higher than gene average"
1380,"LOC126293526","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.10560758621619,1.405079176764e-06,2.21991274820547,"1029","Higher than gene average"
1381,"LOC126271975","Alpha-lactalbumin / lysozyme C","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",7.49540217322589,5.08536935579296e-12,2.14286672878918,"1058","Higher than gene average"
1382,"LOC126297555","Natural resistance-associated macrophage protein","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.36525502289295,2.51685643865219e-06,1.97319449417536,"1058","Higher than gene average"
1383,"LOC126343175","Transferrins are iron binding transport proteins which bind Fe(3 ) ion in association with the binding of an anion, usually bicarbonate","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.39692903337255,1.03711187502121e-07,1.98411776457628,"1058","Higher than gene average"
1384,"LOC126336554","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",7.34245576469887,1.01645099760629e-10,2.15899947308955,"1029","Higher than gene average"
1385,"LOC126336546","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.37128211938029,4.44326835911523e-10,2.03397394925375,"1049","Higher than gene average"
1386,"LOC126284004","Pacifastin inhibitor (LCMII)","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.30176390285295,0.032904998473273,1.95926658940578,"1045","Lower than gene average"
1387,"LOC126284543","CD36 family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.84224246243371,0.0487815829569047,2.71082125522398,"1029","Higher than gene average"
1388,"LOC126291606","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.97849988736567,7.49245137262081e-06,2.28595449997059,"1029","Higher than gene average"
1389,"LOC126334701","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.2005111789613,0.00503305432528034,2.54742185505794,"1024","Lower than gene average"
1390,"LOC126360117","catalytic activity. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.47942712786193,0.00111284484979881,2.17152558753119,"1029","Higher than gene average"
1391,"LOC126336702","Belongs to the peptidase C14A family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.51938300659645,0.000299044829262473,2.91759352500366,"1058","Higher than gene average"
