"expression_cluster","database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126279120","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.24963032361404,6.81240427576595e-06,"cyclin-dependent kinase 1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126282371","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.48770128926056,0.000199045717914092,"cyclin-dependent kinase 1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126284006","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.05166178020177,0.0333482236380914,"citron rho-interacting kinase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126284030","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.37894306875881,9.62654297982929e-10,"proliferating cell nuclear antigen","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126284276","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.80462812607373,2.22136152349538e-08,"mitotic spindle assembly checkpoint protein MAD2A","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126284310","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.26160016578104,0.00010975245102783,"wee1-like protein kinase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126284413","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.45420650498301,2.59326163728735e-05,"protein abnormal spindle-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126284632","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.0393338978413,0.000363191284428743,"Fanconi anemia group D2 protein","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126326589","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.15652404607307,5.96722101702558e-06,"ovarian-specific serine/threonine-protein kinase Lok-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126334614","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.5596869341511,4.32771375002358e-05,"kinesin-like protein KIF20B","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126334768","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.48419104522222,1.54445129305204e-05,"aurora kinase C-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126334907","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.11399353457135,2.7674622205293e-05,"uncharacterized LOC126334907","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126335346","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.2222672684345,2.1386816133765e-13,"structural maintenance of chromosomes protein 4-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126335501","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.17892512588517,3.23578719368072e-06,"serine/threonine-protein kinase polo","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126342297","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.00739504556449,0.0378571097832123,"septin-2","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126347975","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.20820871628402,1.26716803068087e-06,"calponin homology domain-containing protein DDB_G0272472-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126354218","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.23100984230409,0.000400167966695454,"partitioning defective 3 homolog","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126354268","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.31745607345249,7.3911763036505e-05,"separin","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126354501","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.36050084260217,9.376032544236e-08,"condensin complex subunit 1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:1903047","mitotic cell cycle process","29/334","33/885",1.8314805289573e-09,2.69990754643789e-07,2.69990754643789e-07,29,"LOC126355755","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.12579715295762,0.00180211288788869,"origin recognition complex subunit 2","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126266657","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.60384344902197,0.000294437787544098,"UDP-glucose 6-dehydrogenase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126266746","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.34118240574418,8.23825317556049e-06,"uncharacterized LOC126266746","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126267006","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet83_vs50; infection_diet83","Infected diet 83",2.42408920327033,0.0239161286546839,"zinc finger protein 629-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126267081","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.21327321460465,2.62076461135251e-11,"DNA polymerase epsilon catalytic subunit 1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126267242","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.31712244198984,9.30976688958937e-06,"chromosome-associated kinesin KIF4","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126267456","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.55655475768081,1.59361536208853e-06,"LIM/homeobox protein Lhx9-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126267743","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.31429914600465,3.56962910902768e-06,"paired box protein Pax-1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126267829","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.1799273519692,0.0294926767335975,"F-box/LRR-repeat protein 7-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126268148","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.15928406301494,0.00112220241475932,"cell division control protein 6 homolog","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126268219","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.37475803085524,0.000158355894133164,"putative protein tag-52","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126272178","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.57143159165446,8.15763543232621e-05,"uncharacterized LOC126272178","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005634","nucleus","83/334","137/885",3.07232293009539e-09,4.18072251026057e-07,4.18072251026058e-07,83,"LOC126272375","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.18601866361145,0.0131096712857854,"DNA repair protein XRCC2-like","protein_coding"
