"gene_id","n_reference_tissues","tissue_vst_range","highest_reference_tissue","lowest_reference_tissue","reference_tissue_means","phase_associated","phase_class","phase_consensus","phase_tissues","phase_mean_log2FC","phase_max_abs_log2FC","diet_infection_associated","infection_associated","diet_associated","n_deg_contrasts","deg_comparison_types","deg_comparisons","deg_directions","max_abs_log2FC","min_padj","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","tissue_associated","source_class","priority_score"
"LOC126335828",3,0.715134459289789,"Fat body","Thorax","Fat body=7.81; Head=7.33; Thorax=7.09",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.47686971610631,1.50154505179507e-26,"unannotated","MTH538 TIR-like domain (DUF1863)",NA,"ko:K18808",NA,"TIR",FALSE,"Diet/infection DEG only",56.5385960921504
"LOC126279309",3,0.875769340989319,"Thorax","Fat body","Fat body=8.79; Head=9.6; Thorax=9.67",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.70860049471472,5.05843255084648e-25,"unannotated","Mediator of CRAC channel activity","GO:0002115,GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005262,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0007275,GO:0007399,GO:0008150,GO:0008324,GO:0009966,GO:0009967,GO:0010646,GO:0010647,GO:0010959,GO:0015075,GO:0015085,GO:0015267,GO:0015279,GO:0015318,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0023051,GO:0023056,GO:0030001,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0043269,GO:0043270,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050848,GO:0050850,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051924,GO:0051928,GO:0055085,GO:0065007,GO:0070588,GO:0070838,GO:0070884,GO:0070886,GO:0071944,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:0106056,GO:0106058,GO:1902531,GO:1902533","ko:K16056","ko04020,ko04024,ko04611,ko04924,ko04925,ko04927,ko04934,ko05340,map04020,map04024,map04611,map04924,map04925,map04927,map04934,map05340","Orai-1",FALSE,"Diet/infection DEG only",55.1717533775045
"LOC126335463",3,0.726354814376173,"Head","Fat body","Fat body=5.93; Head=6.65; Thorax=6.17",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.99375780523175,5.02213011651629e-24,"unannotated","Belongs to the serpin family",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",54.025466853878
"LOC126278176",3,0.630698797545813,"Fat body","Head","Fat body=9.14; Head=8.51; Thorax=8.57",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.6843019836958,6.10481958526402e-24,"capu","It is involved in the biological process described with actin nucleation","GO:0000003,GO:0000578,GO:0003002,GO:0003006,GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005938,GO:0006403,GO:0006996,GO:0007010,GO:0007015,GO:0007028,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007308,GO:0007309,GO:0007314,GO:0007315,GO:0007316,GO:0007350,GO:0007351,GO:0007389,GO:0008017,GO:0008064,GO:0008092,GO:0008150,GO:0008298,GO:0008358,GO:0008595,GO:0009790,GO:0009798,GO:0009880,GO:0009948,GO:0009952,GO:0009987,GO:0009994,GO:0010638,GO:0015631,GO:0016043,GO:0019094,GO:0019953,GO:0021700,GO:0022412,GO:0022414,GO:0022607,GO:0030029,GO:0030036,GO:0030154,GO:0030832,GO:0030833,GO:0030838,GO:0031334,GO:0032271,GO:0032273,GO:0032501,GO:0032502,GO:0032504,GO:0032535,GO:0032956,GO:0032970,GO:0033036,GO:0033043,GO:0035282,GO:0043254,GO:0044085,GO:0044087,GO:0044089,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045010,GO:0045451,GO:0048468,GO:0048469,GO:0048477,GO:0048518,GO:0048522,GO:0048599,GO:0048609,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051179,GO:0051493,GO:0051495,GO:0051641,GO:0051704,GO:0060810,GO:0060811,GO:0065007,GO:0065008,GO:0070727,GO:0071840,GO:0071944,GO:0090066,GO:0097435,GO:0099568,GO:0110053,GO:1902903,GO:1902905","ko:K02184","ko04320,map04320","FH2",FALSE,"Diet/infection DEG only",53.8450259637091
"LOC126266593",3,0.592128268031882,"Thorax","Fat body","Fat body=8.83; Head=9.3; Thorax=9.42",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.8355670446694,9.58598794787621e-24,"unannotated","ankyrin repeat","GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006996,GO:0007010,GO:0007015,GO:0008092,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0030029,GO:0030036,GO:0044085,GO:0044424,GO:0044464,GO:0044877,GO:0051015,GO:0051017,GO:0061572,GO:0071840,GO:0097435","ko:K21436",NA,"Ank,Ank_2",FALSE,"Diet/infection DEG only",53.6104913893989
"LOC126345497",3,0.227774903334035,"Fat body","Thorax","Fat body=9.28; Head=9.25; Thorax=9.05",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.81090796558991,1.2968646524808e-23,"Sdc","Cell surface proteoglycan","GO:0000902,GO:0000904,GO:0001667,GO:0003008,GO:0005575,GO:0005623,GO:0005886,GO:0006928,GO:0006935,GO:0007275,GO:0007399,GO:0007409,GO:0007411,GO:0007424,GO:0007427,GO:0007600,GO:0007601,GO:0008045,GO:0008150,GO:0008582,GO:0009314,GO:0009416,GO:0009581,GO:0009582,GO:0009583,GO:0009584,GO:0009605,GO:0009628,GO:0009653,GO:0009986,GO:0009987,GO:0010001,GO:0010468,GO:0010631,GO:0016020,GO:0016043,GO:0016477,GO:0019222,GO:0021782,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0031594,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0040008,GO:0040011,GO:0042063,GO:0042221,GO:0042330,GO:0044087,GO:0044089,GO:0044464,GO:0045202,GO:0045887,GO:0045927,GO:0048468,GO:0048518,GO:0048522,GO:0048638,GO:0048639,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0050789,GO:0050793,GO:0050794,GO:0050803,GO:0050807,GO:0050877,GO:0050896,GO:0050906,GO:0050908,GO:0050953,GO:0050962,GO:0051094,GO:0051128,GO:0051130,GO:0051179,GO:0051239,GO:0051240,GO:0051606,GO:0051674,GO:0051960,GO:0051962,GO:0051963,GO:0051965,GO:0060147,GO:0060148,GO:0060255,GO:0060541,GO:0060964,GO:0060966,GO:0060968,GO:0061564,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0090130,GO:0090132,GO:0097485,GO:0120036,GO:0120039,GO:1904396,GO:1904398,GO:2000026,GO:2000637","ko:K16336","ko04514,ko05144,ko05205,ko05418,map04514,map05144,map05205,map05418","Syndecan",FALSE,"Diet/infection DEG only",53.1148802501088
"LOC126332140",3,0,"Fat body","Fat body","Fat body=5.37; Head=5.37; Thorax=5.37",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",8.36791003183518,9.58598794787621e-24,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",53.018363121367
"LOC126294950",3,0.770468922061498,"Head","Thorax","Fat body=6.33; Head=7.06; Thorax=6.29",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,4,"Diet contrasts among control; Infection within diet","Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.01977701493204,6.01391984696414e-13,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",52.9913112865
"LOC126356285",3,1.59592778214455,"Head","Fat body","Fat body=6.36; Head=7.96; Thorax=7.87",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.5598795812042,5.12906926660901e-22,"unannotated","MTH538 TIR-like domain (DUF1863)",NA,"ko:K18808",NA,"TIR",FALSE,"Diet/infection DEG only",52.8858892180168
"LOC126295040",3,0.236187826164977,"Head","Fat body","Fat body=5.64; Head=5.87; Thorax=5.77",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",7.36143688278247,3.79622903247905e-23,"unannotated","meprin and TRAF homology","GO:0000151,GO:0000209,GO:0001654,GO:0001736,GO:0001738,GO:0001745,GO:0001932,GO:0001934,GO:0002009,GO:0003002,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006508,GO:0006511,GO:0006515,GO:0006807,GO:0006950,GO:0007163,GO:0007164,GO:0007275,GO:0007350,GO:0007365,GO:0007367,GO:0007389,GO:0007423,GO:0008150,GO:0008152,GO:0008589,GO:0009056,GO:0009057,GO:0009653,GO:0009790,GO:0009880,GO:0009887,GO:0009888,GO:0009893,GO:0009966,GO:0009967,GO:0009968,GO:0009987,GO:0010033,GO:0010498,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0010648,GO:0010941,GO:0010942,GO:0016567,GO:0019005,GO:0019220,GO:0019222,GO:0019538,GO:0019899,GO:0019941,GO:0023051,GO:0023056,GO:0023057,GO:0030162,GO:0030163,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031461,GO:0031625,GO:0031647,GO:0031648,GO:0032268,GO:0032270,GO:0032386,GO:0032387,GO:0032446,GO:0032501,GO:0032502,GO:0032872,GO:0032874,GO:0032879,GO:0032880,GO:0032991,GO:0033157,GO:0033554,GO:0035282,GO:0035966,GO:0035967,GO:0036211,GO:0042067,GO:0042221,GO:0042306,GO:0042308,GO:0042325,GO:0042327,GO:0042802,GO:0042803,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043408,GO:0043410,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044424,GO:0044464,GO:0045879,GO:0045937,GO:0046328,GO:0046330,GO:0046822,GO:0046823,GO:0046983,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0048592,GO:0048729,GO:0048731,GO:0048749,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051049,GO:0051051,GO:0051171,GO:0051173,GO:0051174,GO:0051223,GO:0051224,GO:0051246,GO:0051247,GO:0051603,GO:0051716,GO:0051788,GO:0051865,GO:0060255,GO:0060341,GO:0060429,GO:0065007,GO:0065008,GO:0070201,GO:0070302,GO:0070304,GO:0070647,GO:0070887,GO:0071218,GO:0071310,GO:0071630,GO:0071704,GO:0080090,GO:0080134,GO:0080135,GO:0090087,GO:0090317,GO:0090596,GO:1900180,GO:1900181,GO:1901044,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1902531,GO:1902533,GO:1903827,GO:1903828,GO:1904589,GO:1904590,GO:1904950,GO:1990234","ko:K10523","ko04340,ko04341,map04340,map04341","BTB,MATH",FALSE,"Diet/infection DEG only",52.6568354199489
"LOC126356047",3,0.642737350896962,"Fat body","Thorax","Fat body=6.36; Head=5.79; Thorax=5.72",FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,4,"Diet contrasts among control; Diet contrasts among infected","Control 33 vs 50; Control 83 vs 33; Infected 33 vs 50; Infected 83 vs 33","Downregulated; Upregulated",7.53872689457666,2.68539333798314e-11,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",51.2137294437275
"LOC126272609",3,0.543529506460175,"Head","Fat body","Fat body=5.37; Head=5.91; Thorax=5.58",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",8.01416927369852,7.55949094268309e-21,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",50.6650369554335
"LOC126335966",3,0.00204587541604973,"Head","Fat body","Fat body=5.77; Head=5.77; Thorax=5.77",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.80771476007362,2.55574500844572e-21,"GlcAT-P","Belongs to the glycosyltransferase 43 family","GO:0000139,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005975,GO:0006022,GO:0006029,GO:0006082,GO:0006629,GO:0006643,GO:0006664,GO:0006665,GO:0006687,GO:0006688,GO:0006790,GO:0006807,GO:0007275,GO:0007399,GO:0007422,GO:0008150,GO:0008152,GO:0008194,GO:0008610,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009247,GO:0009987,GO:0012505,GO:0015018,GO:0015020,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0030148,GO:0030166,GO:0030203,GO:0030204,GO:0031090,GO:0031984,GO:0032501,GO:0032502,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044281,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0046467,GO:0046987,GO:0046988,GO:0046989,GO:0048731,GO:0048856,GO:0050650,GO:0050654,GO:0071704,GO:0098588,GO:0098791,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903509,GO:1903510","ko:K10812",NA,"Glyco_transf_43",FALSE,"Diet/infection DEG only",50.5945283541571
"LOC126332318",3,0.0850280889886932,"Head","Thorax","Fat body=5.64; Head=5.71; Thorax=5.62",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",8.72000920373997,5.77634111896947e-21,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",50.3233752566238
"LOC126272465",3,1.07139574333372,"Fat body","Thorax","Fat body=7.01; Head=5.95; Thorax=5.94",FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,4,"Diet contrasts among control; Diet contrasts among infected","Control 33 vs 50; Control 83 vs 33; Infected 33 vs 50; Infected 83 vs 33","Downregulated; Upregulated",5.92644557122349,1.59579188528005e-09,"unannotated","It is involved in the biological process described with transmembrane transport","GO:0003674,GO:0005215,GO:0005575,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0044425,GO:0051179,GO:0051234,GO:0055085","ko:K08193",NA,"MFS_1",FALSE,"Diet/infection DEG only",49.8684194910106
"LOC126293672",3,1.29068545185306,"Fat body","Thorax","Fat body=8.9; Head=7.67; Thorax=7.6",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.95294269107108,1.22742497575651e-18,"CREG","Pyridoxamine 5'-phosphate oxidase","GO:0000122,GO:0003674,GO:0005488,GO:0005515,GO:0006355,GO:0006357,GO:0008134,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0042802,GO:0042803,GO:0045892,GO:0045934,GO:0046983,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141",NA,NA,"Pyrid_oxidase_2",FALSE,"Diet/infection DEG only",49.2016904957511
"LOC126277955",3,0.895574177467564,"Fat body","Thorax","Fat body=11.57; Head=10.69; Thorax=10.68",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.02853293982077,4.97158858998669e-19,"unannotated","PDGF/VEGF domain",NA,NA,NA,"PDGF",FALSE,"Diet/infection DEG only",49.1990789948453
"LOC126295405",3,1.83397905582092,"Fat body","Thorax","Fat body=12.57; Head=11.13; Thorax=10.74",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,TRUE,4,"Diet contrasts among control; Diet contrasts among infected; Infection within diet","Control 83 vs 33; Control 83 vs 50; Diet 50: infected vs control; Infected 83 vs 33","Downregulated; Upregulated",2.55963638356242,1.09609781872194e-07,"unannotated","Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family",NA,"ko:K00058","ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230","2-Hacid_dh,2-Hacid_dh_C",FALSE,"Diet/infection DEG only",48.7941297423336
"LOC126292043",3,0,"Fat body","Fat body","Fat body=5.37; Head=5.37; Thorax=5.37",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.11722307626472,6.64498462539226e-19,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",48.1775060195542
"LOC126285413",3,0.404844185588914,"Head","Thorax","Fat body=7.96; Head=8.2; Thorax=7.8",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.19153955223985,3.22770029293542e-18,"unannotated","transporter activity. It is involved in the biological process described with sodium ion transport","GO:0003674,GO:0005215,GO:0005310,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006842,GO:0006848,GO:0006855,GO:0007275,GO:0007568,GO:0008028,GO:0008150,GO:0008340,GO:0008509,GO:0008514,GO:0010259,GO:0010883,GO:0010889,GO:0015075,GO:0015137,GO:0015141,GO:0015142,GO:0015238,GO:0015318,GO:0015556,GO:0015711,GO:0015718,GO:0015740,GO:0015744,GO:0015746,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0035674,GO:0042221,GO:0042493,GO:0042891,GO:0042895,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0048856,GO:0050789,GO:0050833,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0065007,GO:0065008,GO:0071422,GO:0071702,GO:0071944,GO:0098656,GO:1901475,GO:1903825,GO:1905039,GO:1905952","ko:K14445",NA,"Na_sulph_symp",FALSE,"Diet/infection DEG only",47.8959509839401
"LOC126335700",3,0.114426682171948,"Head","Fat body","Fat body=5.37; Head=5.48; Thorax=5.45",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",11.0544933393811,2.2813510172172e-18,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",47.7562345695775
"LOC126278707",3,1.5841204607137,"Head","Fat body","Fat body=7.35; Head=8.94; Thorax=8.55",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.83979914819997,8.19612333068617e-17,"unannotated","Trypsin",NA,NA,NA,"Trypsin",FALSE,"Diet/infection DEG only",47.6705119759146
"LOC126325232",3,0.516347389595824,"Fat body","Thorax","Fat body=6.89; Head=6.73; Thorax=6.38",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.68090422328973,7.93200348851111e-18,"unannotated","MTH538 TIR-like domain (DUF1863)",NA,"ko:K18808",NA,"TIR",FALSE,"Diet/infection DEG only",47.6169644930589
"LOC126299447",3,0.457491923569613,"Head","Fat body","Fat body=7.34; Head=7.8; Thorax=7.74",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.43890543015313,9.41663986411274e-18,"unannotated","It is involved in the biological process described with transmembrane transport","GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015711,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098656","ko:K08202","ko05231,map05231","MFS_1,Sugar_tr",FALSE,"Diet/infection DEG only",47.4835959622631
"LOC126285457",3,1.53458005732102,"Head","Fat body","Fat body=7.08; Head=8.62; Thorax=8.02",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.52170047946278,2.16024768764495e-16,"unannotated","Catalyzes the reduction of fatty acyl-CoA to fatty alcohols",NA,"ko:K13356","ko00073,ko04146,ko04212,map00073,map04146,map04212","NAD_binding_4,Sterile",FALSE,"Diet/infection DEG only",47.2000765083875
"LOC126336414",3,0.0358787700885568,"Thorax","Head","Fat body=5.54; Head=5.54; Thorax=5.57",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.78388478174748,1.01723148478947e-17,"unannotated","Larval serum protein",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",47.0284589763329
"LOC126299559",3,0.584222599216888,"Fat body","Thorax","Fat body=7.57; Head=7.54; Thorax=6.98",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.13514168383545,8.76372956149559e-17,"unannotated","Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",46.6415336319442
"LOC126291582",3,0.714538754835405,"Head","Thorax","Fat body=7.38; Head=7.65; Thorax=6.93",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.44647528546793,2.14235124195772e-16,"unannotated","VPS10",NA,NA,NA,"Ldl_recept_a,Ldl_recept_b,Sortilin-Vps10,Sortilin_C,fn3",FALSE,"Diet/infection DEG only",46.3836480792179
"LOC126284548",3,0.654161206316043,"Fat body","Thorax","Fat body=6.55; Head=6.16; Thorax=5.89",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.09750151270057,2.32902471662789e-16,"unannotated","Spermine synthase activity. It is involved in the biological process described with spermine biosynthetic process","GO:0003674,GO:0003824,GO:0006576,GO:0006595,GO:0006596,GO:0006597,GO:0006807,GO:0008150,GO:0008152,GO:0008215,GO:0009058,GO:0009308,GO:0009309,GO:0009987,GO:0016740,GO:0016765,GO:0016768,GO:0017144,GO:0034641,GO:0042401,GO:0044106,GO:0044237,GO:0044249,GO:0044271,GO:0071704,GO:0097164,GO:1901564,GO:1901566,GO:1901576","ko:K00802","ko00270,ko00330,ko00410,ko00480,ko01100,map00270,map00330,map00410,map00480,map01100","Spermine_synt_N,Spermine_synth",FALSE,"Diet/infection DEG only",46.2869871088341
"LOC126337850",3,0.149705065841592,"Fat body","Head","Fat body=7.25; Head=7.1; Thorax=7.17",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.50082566166168,1.23571222423576e-16,"unannotated","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process",NA,"ko:K12259","ko00330,ko00410,map00330,map00410","Amino_oxidase",FALSE,"Diet/infection DEG only",46.0577877229028
"LOC126299221",3,1.4799962269133,"Head","Fat body","Fat body=6.06; Head=7.54; Thorax=6.56",FALSE,"No phase DEG","No phase DEG","None",NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.97846613664454,4.19817913070314e-15,"unannotated","no description",NA,NA,NA,NA,FALSE,"Diet/infection DEG only",45.8569352615054
"LOC126335709",3,0.023627434247822,"Head","Thorax","Fat body=5.44; Head=5.47; Thorax=5.44",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,2,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",10.0610222114852,1.56815939294148e-26,"unannotated","activity. It is involved in the biological process described with oxidation-reduction process",NA,"ko:K00471","ko00310,map00310","DUF971,TauD",FALSE,"Diet/infection DEG only",45.8282372305188
"LOC126365849",3,1.24126088868904,"Head","Fat body","Fat body=8.37; Head=9.61; Thorax=8.67",FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,3,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.805573802011,3.67363110751019e-15,"unannotated","Guanyl-nucleotide exchange factor activity. It is involved in the biological process described with small GTPase mediated signal transduction","GO:0003674,GO:0005085,GO:0005088,GO:0005488,GO:0005515,GO:0008150,GO:0008321,GO:0009966,GO:0010646,GO:0017016,GO:0017160,GO:0019899,GO:0023051,GO:0031267,GO:0032485,GO:0046578,GO:0048583,GO:0050789,GO:0050794,GO:0051020,GO:0051056,GO:0065007,GO:0065009,GO:0098772,GO:1902531",NA,NA,"PH,RasGEF",FALSE,"Diet/infection DEG only",45.6761653447803
