"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","family","comparison","direction","plot_label","n_genes","source_file"
"GO:0044421","GO:0044421","21/181","229/6095",0.091703056768559,3.08801177350479,5.63416429777941,3.40459829087468e-06,0.00036659835790128,0.00036659835790128,"LOC126273010/LOC126334947/LOC126335547/LOC126271975/LOC126299332/LOC126272361/LOC126335382/LOC126354358/LOC126293557/LOC126295284/LOC126356176/LOC126299206/LOC126335544/LOC126323429/LOC126281165/LOC126335546/LOC126275497/LOC126298861/LOC126267876/LOC126298901/LOC126335545",21,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0061134","peptidase regulator activity","6/181","16/6095",0.375,12.6277624309392,8.14685378570742,3.94754702127447e-06,0.000411778498656693,0.000411778498656693,"LOC126335547/LOC126335544/LOC126281178/LOC126335546/LOC126354914/LOC126335545",6,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0042742","defense response to bacterium","11/181","72/6095",0.152777777777778,5.14464395334561,6.18866389976352,7.29493536245624e-06,0.000737893764844816,0.000737893764844816,"LOC126271975/LOC126272361/LOC126267343/LOC126335036/LOC126285462/LOC126278673/LOC126267163/LOC126282030/LOC126293181/LOC126267876/LOC126293178",11,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0097164","GO:0097164","6/181","18/6095",0.333333333333333,11.2246777163904,7.59960665728588,8.7076482166074e-06,0.000854886169030456,0.000854886169030456,"LOC126356204/LOC126365745/LOC126335036/LOC126292188/LOC126271955/LOC126284548",6,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0045088","regulation of innate immune response","8/181","37/6095",0.216216216216216,7.28087203225325,6.70356808878581,9.5672297991974e-06,0.000912440373420598,0.000912440373420598,"LOC126335547/LOC126335544/LOC126285462/LOC126278232/LOC126267163/LOC126335546/LOC126282030/LOC126335545",8,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0045824","negative regulation of innate immune response","5/181","12/6095",0.416666666666667,14.030847145488,7.90413260267816,1.46145330107236e-05,0.00135509197749432,0.00135509197749432,"LOC126335547/LOC126335544/LOC126278232/LOC126335546/LOC126335545",5,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0045861","negative regulation of proteolysis","6/181","20/6095",0.3,10.1022099447514,7.13244706903995,1.73004480970083e-05,0.00156078096615713,0.00156078096615713,"LOC126335547/LOC126335544/LOC126281178/LOC126335546/LOC126354914/LOC126335545",6,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0006820","monoatomic anion transport","19/181","216/6095",0.087962962962963,2.96206773071414,5.13616530616161,1.87025544534586e-05,0.00164287175699065,0.00164287175699065,"LOC126336484/LOC126272718/LOC126334835/LOC126334955/LOC126354562/LOC126284897/LOC126285413/LOC126353931/LOC126353927/LOC126337983/LOC126278467/LOC126336688/LOC126278232/LOC126336638/LOC126298679/LOC126336375/LOC126299447/LOC126355940/LOC126355939",19,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0034220","monoatomic ion transmembrane transport","25/181","340/6095",0.0735294117647059,2.47603184920377,4.89961973705953,2.01105219195909e-05,0.00172125441455371,0.00172125441455371,"LOC126282259/LOC126272718/LOC126354562/LOC126272767/LOC126297555/LOC126282638/LOC126355303/LOC126284897/LOC126285413/LOC126353931/LOC126353927/LOC126337983/LOC126279309/LOC126356287/LOC126341660/LOC126336688/LOC126354186/LOC126278232/LOC126336638/LOC126298679/LOC126297964/LOC126299447/LOC126355940/LOC126355939/LOC126358740",25,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0006576","biogenic amine metabolic process","6/181","21/6095",0.285714285714286,9.62115232833465,6.92288989807135,2.36273180724255e-05,0.00183413924943619,0.00183413924943619,"LOC126356204/LOC126282517/LOC126335036/LOC126292188/LOC126271955/LOC126284548",6,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0009308","amine metabolic process","6/181","21/6095",0.285714285714286,9.62115232833465,6.92288989807135,2.36273180724255e-05,0.00183413924943619,0.00183413924943619,"LOC126356204/LOC126282517/LOC126335036/LOC126292188/LOC126271955/LOC126284548",6,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0044106","GO:0044106","6/181","21/6095",0.285714285714286,9.62115232833465,6.92288989807135,2.36273180724255e-05,0.00183413924943619,0.00183413924943619,"LOC126356204/LOC126282517/LOC126335036/LOC126292188/LOC126271955/LOC126284548",6,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0050777","negative regulation of immune response","6/181","21/6095",0.285714285714286,9.62115232833465,6.92288989807135,2.36273180724255e-05,0.00183413924943619,0.00183413924943619,"LOC126335547/LOC126335544/LOC126278232/LOC126335546/LOC126267038/LOC126335545",6,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0015075","monoatomic ion transmembrane transporter activity","23/181","315/6095",0.073015873015873,2.45873892835219,4.65070489554513,4.97296170074274e-05,0.00377266958115438,0.00377266958115438,"LOC126282259/LOC126272718/LOC126354562/LOC126272767/LOC126297555/LOC126282638/LOC126355303/LOC126284897/LOC126285413/LOC126353931/LOC126353927/LOC126279309/LOC126356287/LOC126341660/LOC126336688/LOC126354186/LOC126336638/LOC126298679/LOC126297964/LOC126299447/LOC126355940/LOC126355939/LOC126358740",23,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0051346","negative regulation of hydrolase activity","6/181","24/6095",0.25,8.41850828729282,6.37003682344543,5.44063911388011e-05,0.00403574519158485,0.00403574519158485,"LOC126335547/LOC126335544/LOC126281178/LOC126335546/LOC126354914/LOC126335545",6,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0002376","immune system process","18/181","214/6095",0.0841121495327103,2.83239531161254,4.773647223917,5.70246570754864e-05,0.00413800663734725,0.00413800663734726,"LOC126356154/LOC126267652/LOC126267215/LOC126267343/LOC126267216/LOC126293373/LOC126355206/LOC126267061/LOC126365918/LOC126267217/LOC126285462/LOC126268068/LOC126281165/LOC126282035/LOC126267163/LOC126282030/LOC126267038/LOC126266672",18,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0015711","organic anion transport","14/181","140/6095",0.1,3.36740331491713,4.95730041987464,6.18675150144383e-05,0.00439390989613181,0.00439390989613181,"LOC126272718/LOC126354562/LOC126284897/LOC126285413/LOC126353931/LOC126353927/LOC126337983/LOC126336688/LOC126278232/LOC126336638/LOC126298679/LOC126299447/LOC126355940/LOC126355939",14,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0052548","regulation of endopeptidase activity","7/181","36/6095",0.194444444444444,6.54772866789441,5.84004022652589,7.29949478590568e-05,0.00507619033236524,0.00507619033236524,"LOC126335547/LOC126267226/LOC126335544/LOC126281178/LOC126335546/LOC126354914/LOC126335545",7,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0031347","regulation of defense response","9/181","65/6095",0.138461538461538,4.6625584360391,5.1931687745829,0.000112109568283855,0.00763717834554097,0.00763717834554097,"LOC126335547/LOC126335544/LOC126285462/LOC126278232/LOC126267163/LOC126335546/LOC126282030/LOC126267038/LOC126335545",9,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0031348","negative regulation of defense response","5/181","18/6095",0.277777777777778,9.35389809699202,6.20912867409192,0.000136701054511706,0.00912616239920148,0.00912616239920148,"LOC126335547/LOC126335544/LOC126278232/LOC126335546/LOC126335545",5,"infection_diet83_up","GO","Infected within diet","Diet 83 infected vs control","Upregulated","Diet 83",632,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
