"gene_id","diet","DEG_set","log2FoldChange","padj","significant"
"LOC126269384",33,"Diet 33",3.73134430798077,2.26153376781793e-15,TRUE
"LOC126270012",33,"Diet 33",1.13952102825071,0.0083394412974611,TRUE
"LOC126270294",33,"Diet 33",-2.05966490094939,0.0192251368700326,TRUE
"LOC126305900",33,"Diet 33",-1.93982186468523,0.00559968049108962,TRUE
"LOC126271480",33,"Diet 33",2.82534098664604,0.0117210901992834,TRUE
"LOC126271496",33,"Diet 33",2.09973252371515,0.00539946957984466,TRUE
"LOC126271532",33,"Diet 33",-1.52083198090328,0.032468801320242,TRUE
"LOC126271634",33,"Diet 33",8.1665307757229,1.52475271885416e-06,TRUE
"LOC126271720",33,"Diet 33",-1.3806118645454,0.00264093402020523,TRUE
"LOC126271945",33,"Diet 33",1.65325990197572,0.0197603303945784,TRUE
"LOC126272082",33,"Diet 33",2.37417197689815,0.000895627832680937,TRUE
"LOC126272363",33,"Diet 33",1.55204845138894,0.00152402814636079,TRUE
"LOC126272419",33,"Diet 33",3.3545887589652,8.1067713334741e-05,TRUE
"LOC126278069",33,"Diet 33",2.76476445646718,0.0303366726013068,TRUE
"LOC126272758",33,"Diet 33",-1.15887863604175,0.0496273391681374,TRUE
"LOC126272767",33,"Diet 33",1.62548524969862,0.00337177880332105,TRUE
"LOC126272961",33,"Diet 33",2.38292501106204,5.99292064312733e-06,TRUE
"LOC126273130",33,"Diet 33",3.52236170261027,0.00135494127894,TRUE
"LOC126273233",33,"Diet 33",-2.5356156354118,0.00215754796233203,TRUE
"LOC126273306",33,"Diet 33",1.64690965267026,0.000226104799195471,TRUE
"LOC126273757",33,"Diet 33",1.46151279188977,0.0264508985612328,TRUE
"LOC126273784",33,"Diet 33",-2.21162061741368,0.0328309857859482,TRUE
"LOC126274965",33,"Diet 33",-1.24113417385725,0.00415004476284811,TRUE
"LOC126275296",33,"Diet 33",-2.49015075384181,0.0319618136176086,TRUE
"LOC126275497",33,"Diet 33",2.38384538918642,8.21890341135224e-05,TRUE
"LOC126275560",33,"Diet 33",-1.46377436170713,0.0108365630567025,TRUE
"LOC126276001",33,"Diet 33",1.44887950015604,0.00942426292484335,TRUE
"LOC126276533",33,"Diet 33",-1.03385588750129,0.0230124202925651,TRUE
"LOC126276633",33,"Diet 33",-1.04907742431552,0.00587580648895989,TRUE
"LOC126276951",33,"Diet 33",-2.73326260037837,0.00200131550840231,TRUE
"LOC126282679",33,"Diet 33",2.24888776330809,0.0313816602178827,TRUE
"LOC126276967",33,"Diet 33",-1.938606064114,0.0495389793527608,TRUE
"LOC126282995",33,"Diet 33",4.04032366070963,1.39820375331553e-07,TRUE
"LOC126277383",33,"Diet 33",-3.11964685600064,0.00610795489806758,TRUE
"LOC126277750",33,"Diet 33",1.27677622397908,0.013274982696089,TRUE
"LOC126277867",33,"Diet 33",1.79621761054973,0.000380940420683186,TRUE
"LOC126277916",33,"Diet 33",1.22292907338064,0.0109498213218336,TRUE
"LOC126278447",33,"Diet 33",1.23686332606463,2.851776359317e-05,TRUE
"LOC126279122",33,"Diet 33",-1.5206205926764,0.000880248348173667,TRUE
