"gene_id","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj"
"LOC126336646",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.9859877802189,1.74253173626491e-05
"LOC126336648",TRUE,1,"Diet contrasts: controls","Control 83 vs 50","Upregulated",2.5603465349525,0.0338576694273892
"LOC126336656",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.11080480579419,7.71061675830087e-09
"LOC126336664",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.27953934377238,0.00391218672596792
"LOC126336672",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.59231529987464,0.0237189287405518
"LOC126336678",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",3.34455166908078,0.0199075617669296
"LOC126336688",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.83708714998402,1.14369281910787e-09
"LOC126336692",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.2816893422144,0.000122749509103902
"LOC126336694",TRUE,1,"Infection within diet","Diet 83: infected vs control","Upregulated",1.19170703802633,1.86140025775353e-05
"LOC126336695",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.55821493512206,3.677418781119e-10
"LOC126336698",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.86909054059209,0.0343733858084783
"LOC126336702",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.50444026882372,6.97934845818663e-06
"LOC126336705",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",2.00337653172355,0.000260963032300197
"LOC126336710",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Upregulated",1.51236225423233,0.0259712258305516
"LOC126336713",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.39175774792804,0.0374390114051558
"LOC126336714",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 83: infected vs control","Downregulated",3.46308331440994,1.72866339270852e-06
"LOC126336715",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.70960709640891,0.0401697728663669
"LOC126336722",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.10099127889957,0.00134252214828142
"LOC126336724",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.47577542749777,0.0133996694115716
"LOC126336730",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.58459480978756,0.000182464182270711
"LOC126336735",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",3.01047589163609,3.79282235850455e-05
"LOC126336737",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.46629593318082,2.69112729348286e-05
"LOC126336738",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.19182437557411,3.10422141404793e-10
"LOC126336743",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",3.84396916617233,0.0261447444024398
"LOC126336744",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.37642051121957,0.0104277888594924
"LOC126336750",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.08220397729109,1.62470316616018e-05
"LOC126336752",TRUE,1,"Infection within diet","Diet 83: infected vs control","Downregulated",1.05139370619714,0.000736165717720068
"LOC126336759",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.09763331935917,0.0167802631372721
"LOC126336760",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",3.46633687427344,0.00605196265726518
"LOC126336764",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.92692882269614,1.46841401174935e-06
"LOC126336772",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.36368159454955,5.74804172115609e-10
"LOC126336779",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.71860057306617,0.00319696514236522
"LOC126336801",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.61007696916905,5.62238089386837e-17
"LOC126336803",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.14882717587495,0.0312958030087946
"LOC126336809",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.26191786775739,6.15358171958518e-07
"LOC126336841",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.01477200133754,0.000978589116464126
"LOC126336858",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.23884497679863,5.17308808350322e-05
"LOC126336866",TRUE,5,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.29855544239807,1.0614328325469e-19
"LOC126336868",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.62125852349931,0.00758566922122883
"LOC126336873",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.51267884759658,0.0498965090086771
"LOC126336874",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.22725444567142,0.000277983835631043
"LOC126336875",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.60497307374753,4.4764489634934e-06
"LOC126336878",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.32196621553779,0.0448871685486336
"LOC126336888",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.07577147571008,0.00415361217406165
"LOC126336901",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.68355998009737,4.39648003150328e-05
"LOC126336908",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.07094818753652,0.0328150304502264
"LOC126336910",TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated; Upregulated",3.10007333848132,2.94143744750944e-06
"LOC126336923",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.01108395479034,0.000351084178519537
"LOC126336928",TRUE,1,"Infection within diet","Diet 83: infected vs control","Downregulated",1.39161882539915,0.0200223733596618
"LOC126336931",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.19542600214227,1.03324162544365e-05
"LOC126336948",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.4184157184366,7.81170538933851e-11
"LOC126336958",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.86192140915985,0.0048664493969678
"LOC126336960",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 83: infected vs control","Downregulated",2.15529957889635,2.25282736124337e-05
"LOC126336961",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.20307078670252,0.0321192145979454
"LOC126336962",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.47168821607511,2.48215924759218e-05
"LOC126336969",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.28257152236218,3.75523918847305e-10
"LOC126336985",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.15798688005016,0.00568934472392954
"LOC126337022",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.00903728744285,5.56224727849036e-06
"LOC126337023",TRUE,1,"Infection within diet","Diet 33: infected vs control","Upregulated",1.05265194892288,0.00533147409895528
"LOC126337043",TRUE,1,"Infection within diet","Diet 33: infected vs control","Upregulated",1.05404617193601,0.000662231771663195
"LOC126337052",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.74361421696392,0.0171234490123065
"LOC126337056",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.12031769930738,1.38681524276856e-19
"LOC126337058",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.46586879896305,0.000282750700797302
"LOC126337066",TRUE,4,"Diet contrasts: controls; Diet contrasts: infected; Infection within diet","Control 83 vs 33; Control 83 vs 50; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",3.36505612431798,1.04488507596896e-05
"LOC126337076",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.03885025140565,0.00545815355660877
"LOC126337484",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",2.69870756237721,0.0297367785719403
"LOC126337850",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.50082566166168,8.46237677492679e-21
"LOC126337983",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.68892695977196,8.29619083338723e-05
"LOC126339036",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.20820104506342,0.0192982767142075
"LOC126339239",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.22603760947235,1.50772083613862e-06
"LOC126339265",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.1937851564794,5.84069392222433e-05
"LOC126339612",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.6094460331239,1.19391619206937e-18
"LOC126339755",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.78504760730791,9.33519447403487e-14
"LOC126339830",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.51746159219043,0.00374124487188801
"LOC126339987",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.19156622879257,0.027082549498952
"LOC126340111",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.60396374106204,0.000444198640716704
"LOC126340122",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.63870823496088,5.29130568073953e-05
"LOC126341237",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.93097942468281,4.27769202776627e-05
"LOC126341418",TRUE,2,"Infection within diet","Diet 33: infected vs control; Diet 83: infected vs control","Upregulated",1.11993812275531,0.00867979869762028
"LOC126341434",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.13971518318639,2.86149065376192e-15
"LOC126341450",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.50098811786687,0.0335379338569241
"LOC126341697",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.02937384380991,0.0324993918096831
"LOC126341853",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.22208009515424,8.46683844816505e-06
"LOC126341869",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.79034685505029,1.05489419837063e-05
"LOC126341885",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.88130136187191,9.65883640629933e-08
"LOC126342701",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.01931418328445,0.0322533858823215
"LOC126342753",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.05431792197406,0.00504021415206134
"LOC126343159",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.05028897002473,0.000247967124668589
"LOC126343175",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.39610019506737,1.09258944458976e-13
"LOC126343224",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.86952836537003,8.84926845173995e-05
"LOC126343256",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.74849535423747,1.39887841331038e-07
"LOC126343303",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",3.38754879375659,2.53165972067706e-10
"LOC126343319",TRUE,1,"Infection within diet","Diet 33: infected vs control","Upregulated",1.05069673443631,0.00633700268461682
"LOC126343351",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.02155079025298,0.0350696946513687
"LOC126343702",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.71417780433307,0.000315152346919494
"LOC126343748",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 83: infected vs control","Downregulated",1.61579951695803,1.07000568173644e-05
"LOC126344004",TRUE,5,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",2.68441006403255,5.88428275715333e-17
"LOC126344021",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",2.85239582323586,0.0264455664086509
"LOC126344047",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.54071886472768,0.037266681450226
"LOC126344496",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.44041496149737,0.00181557965617637
"LOC126344538",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",3.76929041994712,0.0498877829901002
"LOC126344570",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.20970415722953,1.37262839341582e-07
"LOC126345189",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.00320170441343,0.0264633397867692
"LOC126345269",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.0066070069289,0.0172990298398389
"LOC126345346",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.49559713637466,7.15096656862432e-07
"LOC126345402",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.49435260470991,0.000234136679815267
"LOC126345497",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.81090796558991,2.69045072057296e-28
"LOC126346021",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.68500636703264,4.97177529598833e-08
"LOC126346304",TRUE,2,"Infection within diet","Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.07844815852263,1.35599531212747e-07
"LOC126346336",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 83: infected vs control","Downregulated",4.38919133276829,7.16893398394616e-05
"LOC126346362",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",5.01293467197154,9.75058087260882e-15
"LOC126346425",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.88462496294488,1.09258944458976e-13
"LOC126346522",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.72594342639787,0.000766184330537477
"LOC126346564",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.6671277054752,8.71804508621918e-07
"LOC126346580",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.03877526234174,3.03378357839482e-06
"LOC126346606",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.85014691389009,3.01714366020654e-07
"LOC126346622",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.56989228864419,0.0004040428797256
"LOC126347864",TRUE,3,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control","Downregulated; Upregulated",1.80785164572556,9.95193004816825e-05
"LOC126348146",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.01374720871237,0.0333493672120594
"LOC126348838",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.49623056523136,0.0248693405709726
"LOC126349011",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.74656684475748,4.49139677150733e-18
"LOC126349195",TRUE,1,"Infection within diet","Diet 83: infected vs control","Downregulated",1.08862641512534,0.012367789638952
"LOC126349273",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.27848134437572,9.83358316988484e-09
"LOC126349289",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.28968675293325,0.00243869743173552
"LOC126349353",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.50740260702505,0.00035027387776447
"LOC126349587",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.81424834837183,0.0055368386224314
"LOC126349825",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.96225913849327,1.70670705511911e-15
"LOC126349907",TRUE,2,"Diet contrasts: controls","Control 83 vs 33; Control 83 vs 50","Upregulated",1.50658994605773,5.61399295436654e-05
"LOC126350022",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.19519996462614,0.000441078496250231
"LOC126350918",TRUE,2,"Diet contrasts: infected","Infected 33 vs 50; Infected 83 vs 50","Upregulated",2.37447512164497,0.0116402177587833
"LOC126351672",TRUE,1,"Diet contrasts: controls","Control 83 vs 33","Downregulated",1.84919837002264,6.58073836006923e-06
"LOC126351894",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.21058688949447,0.00205185024775089
"LOC126352026",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",2.34044505300055,1.9253350514375e-06
"LOC126352417",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",1.14603600663283,0.0165167795068125
"LOC126352738",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.10570778724049,0.00271730069400366
"LOC126352796",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.85458273580346,6.79252730560126e-14
"LOC126352958",TRUE,3,"Diet contrasts: controls; Diet contrasts: infected","Control 83 vs 33; Control 83 vs 50; Infected 83 vs 33","Upregulated",3.34829199346814,4.41208103595426e-15
"LOC126353181",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.41099828279416,5.36115929601425e-05
"LOC126353355",TRUE,1,"Diet contrasts: infected","Infected 83 vs 33","Downregulated",1.78642857306756,0.000362805705061712
"LOC126353756",TRUE,1,"Infection within diet","Diet 83: infected vs control","Upregulated",1.06773319201,0.00424440588322294
"LOC126353777",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 83: infected vs control","Downregulated",1.44206547270173,6.35571510669161e-05
"LOC126353790",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.11653575088201,0.0260359202637021
"LOC126353793",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.12275418973415,7.60992765207528e-08
"LOC126353821",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.67105017553121,0.00078093821501336
"LOC126353822",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.18655091689526,3.14820249175874e-07
"LOC126353837",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.07426327372313,0.0176049445889922
"LOC126353839",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",3.70655103274568,0.0155287772030334
"LOC126353854",TRUE,1,"Infection within diet","Diet 83: infected vs control","Upregulated",1.40241929746722,0.000879154983132803
"LOC126353855",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.46046175543771,2.941287688616e-11
"LOC126353857",TRUE,1,"Diet contrasts: controls","Control 83 vs 33","Downregulated",1.79486899991366,0.00751687538624151
"LOC126353859",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.22712680988489,0.0249495551115298
"LOC126353865",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.17587876919493,0.0376983524505129
"LOC126353873",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.20836455172227,0.0018079266343989
"LOC126353877",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.07048556603852,0.00463432895132849
"LOC126353879",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.96680144042042,1.47131091977754e-08
"LOC126353887",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.15615765568852,4.14814842837596e-07
"LOC126353910",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.02022837131399,0.00600849501421921
"LOC126353919",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.67413601536305,0.00578454562785422
"LOC126353927",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.15838036309194,0.00985361630560509
"LOC126353931",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.58057048494907,1.52493119086267e-06
"LOC126353933",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.64683843948802,7.56931001040694e-11
"LOC126353948",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.51762865185824,0.00178469006590338
"LOC126353952",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.37631774715501,1.55855712649408e-10
"LOC126353958",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.88756508898406,7.54013242203675e-11
"LOC126353984",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.20123837082626,0.0229792617437606
"LOC126353997",TRUE,1,"Infection within diet","Diet 83: infected vs control","Upregulated",1.29122413666316,0.0113816110083254
"LOC126354008",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.18546491129964,0.0235260036824494
"LOC126354013",TRUE,1,"Infection within diet","Diet 83: infected vs control","Upregulated",1.35284833965458,0.0174628724483549
"LOC126354016",TRUE,1,"Infection within diet","Diet 83: infected vs control","Upregulated",1.49847927798741,0.0165886651574583
"LOC126354017",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.96910473264272,4.12074414198285e-23
"LOC126354018",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.06790462162711,1.30215721298973e-14
"LOC126354039",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.87326093657718,0.0146650783102647
"LOC126354056",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.93832453228626,0.0296536415240423
"LOC126354065",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.58011838560399,0.00548396091693765
"LOC126354068",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.10219442842358,0.000310111566872033
"LOC126354081",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.83164927107744,9.91703376424404e-09
"LOC126354088",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.01453016422342,1.15763068617612e-05
"LOC126354102",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.01472041771984,0.00533172096011034
"LOC126354142",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.06708250473909,6.70063882670702e-09
"LOC126354146",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.17343854555887,3.45912555214742e-20
