"gene_id","tissue_reference_deg","phase_reference_deg","diet_control_deg","fatbody_infection_deg","membership_label","diet_infected_deg","head_phase_deg","thorax_phase_deg","phase_reference_source","fatbody_experiment_deg","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj","head_log2FC","head_padj","head_direction","thorax_log2FC","thorax_padj","thorax_direction","Preferred_name","Description","combined_priority_score","any_phase_change","fatbody_diet_deg","has_tissue_overlay","has_phase_overlay","primary_annotation_group","logical_category"
"LOC126318300",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.03004240360481,0.00485315946282395,NA,NA,NA,NA,NA,NA,"unannotated","no description",30.3440178422119,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318343",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.73994457930856,0.0118181094981721,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.6673965697834,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318342",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.52834162602653,0.00620635382975176,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.7355050945579,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318275",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.28952878941313,0.00533172096011034,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.5626613772263,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318272",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.88910051123837,0.00769621917508913,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.0028230840724,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318354",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.73210897966105,0.00732961599655361,NA,NA,NA,NA,NA,NA,"unannotated","no description",38.8670277574,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318355",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.024223350331,0.018737280074545,NA,NA,NA,NA,NA,NA,"unannotated","no description",27.7515168018981,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318357",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.24260379659855,0.0131612895919251,NA,NA,NA,NA,NA,NA,"unannotated","no description",27.123305351453,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318284",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.89898997968476,0.00868537750096643,NA,NA,NA,NA,NA,NA,"unannotated","no description",38.9602012803301,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318289",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.50430955361204,0.00585586598500394,NA,NA,NA,NA,NA,NA,"unannotated","ubiquitin- protein ligase",39.736718424537,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318294",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.62071550519371,0.0114967683590507,NA,NA,NA,NA,NA,NA,"unannotated","no description",38.5601397240633,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318298",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.33302327694308,0.012150305160853,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.2484360913536,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318273",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.98743766094747,0.00415260588431329,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.36911694592,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318285",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.80682397090592,0.0064230662646763,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.9990815683944,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318278",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.67672713180838,0.0126204232002253,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.5756532134739,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318290",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.33163767383845,0.00668392106032773,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.5066063617713,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318274",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.51230487218358,0.00529548211336588,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.788399366731,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318281",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.35603200833723,0.00488772333083404,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.6669253936094,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318277",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.66137306553752,0.00485315946282395,NA,NA,NA,NA,NA,NA,"unannotated","no description",39.9753485041446,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318279",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.62803505931918,0.00193475251480837,NA,NA,NA,NA,NA,NA,"unannotated","no description",41.3414096394873,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318360",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.09463018248726,0.00533172096011034,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.3677627703005,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318280",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.95319658897993,0.00225076672351326,NA,NA,NA,NA,NA,NA,"unannotated","no description",30.6008661032823,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318362",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.84391189917663,0.00183910146481006,NA,NA,NA,NA,NA,NA,"unannotated","no description",30.5793062088774,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318331",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.89967232981068,0.0175448313164611,NA,NA,NA,NA,NA,NA,"unannotated","no description",27.6555231327327,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318329",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.15106888687989,0.0281704242259664,NA,NA,NA,NA,NA,NA,"unannotated","no description",37.7012754996879,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318363",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.60803031687751,0.013838671160833,NA,NA,NA,NA,NA,NA,"unannotated","no description",27.4669359272788,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318340",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.86311654051432,0.00960599867144488,NA,NA,NA,NA,NA,NA,"unannotated","no description",38.8805740182764,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318310",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.10094486445703,0.00568934472392954,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.3458826154907,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318311",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.26326405742846,0.0226500111738118,NA,NA,NA,NA,NA,NA,"unannotated","no description",27.9081956368313,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318317",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.52414448878472,0.00855609735434579,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.5918687712987,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318314",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.95703345709497,0.002357450665765,NA,NA,NA,NA,NA,NA,"unannotated","no description",30.5845908440462,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318364",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.69618944037179,0.0276068329834912,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.2551728525186,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318334",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.34558111693612,0.00431468937006501,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.710631582174,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318305",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.06823128730995,0.00885108344352645,NA,NA,NA,NA,NA,NA,"unannotated","no description",27.1212348522341,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318308",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.61991118353827,0.00533172096011034,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.8930437713515,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318306",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.65486725932076,0.00568934472392954,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.8998050103544,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318332",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.61902946102628,0.00421615329791173,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.9941130677338,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318444",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.3231148046496,0.00219908645893096,NA,NA,NA,NA,NA,NA,"unannotated","no description",30.9808725003009,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318445",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.58612998188325,0.0254286751172818,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.1808062486931,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318424",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.12902773127344,0.00507884973434228,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.4232623675315,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318433",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.24847440131812,0.0134445990938061,NA,NA,NA,NA,NA,NA,"unannotated","no description",38.1199265448476,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318452",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.49592419348238,0.0005980304437917,NA,NA,NA,NA,NA,NA,"unannotated","no description",41.7192009004067,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318434",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.61575184597996,0.00890677514883876,NA,NA,NA,NA,NA,NA,"unannotated","no description",37.6660313572717,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318431",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.77963542377743,0.00502949526401642,NA,NA,NA,NA,NA,NA,"unannotated","no description",40.0781110202426,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318442",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.40568955950454,0.00493638065862708,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.7122809174812,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318439",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.63549780687755,0.00582234742885886,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.8703996899496,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318441",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.83752745465672,0.0137496201954765,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.6992367528022,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318440",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.53048745609944,0.00505081914616816,NA,NA,NA,NA,NA,NA,"unannotated","no description",38.8271256380182,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318447",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.29844888498863,0.00816674783821551,NA,NA,NA,NA,NA,NA,"unannotated","Zinc ion binding",28.3863997387502,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318446",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.24181369129607,0.013203316672273,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.1211306516406,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318435",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.18776213324205,0.00568934472392954,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.4326998842757,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318427",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.77104672513481,0.0185324618070065,NA,NA,NA,NA,NA,NA,"unannotated","no description",27.5031136113646,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318464",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.73544224505779,0.00993115417558495,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.7384425209371,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318462",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",6.79513753261495,0.00823186315806214,NA,NA,NA,NA,NA,NA,"unannotated","no description",18.8796393902717,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318459",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.24255581659346,0.00262667317464059,NA,NA,NA,NA,NA,NA,"unannotated","no description",40.823149777793,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318460",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.27638220543303,0.0121074450191567,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.1933296998748,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
"LOC126318461",FALSE,FALSE,FALSE,TRUE,"DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,NA,NA,NA,NA,NA,TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",5.22823812878312,0.0381670707261462,NA,NA,NA,NA,NA,NA,"unannotated","no description",16.6465492991009,FALSE,FALSE,FALSE,FALSE,"DEG infection x diet","DEG infection x diet"
