"gene_id","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj"
"LOC126270569",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.48600467741738,0.00903791873146329
"LOC126270657",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.37186973677645,0.00057558973064318
"LOC126270940",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.15752024552876,0.0349451366018721
"LOC126271206",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.16181722749186,0.0123123557007035
"LOC126271434",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",5.86325178873213,0.00389917598005581
"LOC126271480",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",3.87724397519496,7.97774696710805e-08
"LOC126271496",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.97468876599001,1.05664452146362e-05
"LOC126271532",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.79230281148612,0.000205123528845657
"LOC126271618",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.68050682115109,5.3636689426436e-05
"LOC126271634",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",8.9383083920093,8.45560669293088e-16
"LOC126271650",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.01543530037853,5.98233152284069e-06
"LOC126271709",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.82892648880756,0.0169840906389613
"LOC126271720",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.45751542355719,1.39868430212368e-06
"LOC126271849",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.90637588021146,3.4789594046039e-05
"LOC126271850",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.41205065338945,0.00136452489057836
"LOC126271890",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.11745658511175,0.0382320872258682
"LOC126271895",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.94704438035483,2.12010085289577e-06
"LOC126271900",TRUE,1,"Infection within diet","Diet 83: infected vs control","Downregulated",1.13618099918415,0.0152813515373187
"LOC126271913",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",2.96497709662915,0.00340075303358416
"LOC126271917",TRUE,2,"Infection within diet","Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.0820735568062,0.00268980018062589
"LOC126271923",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.51890167437271,0.000181994068717626
"LOC126271928",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.51197516276689,2.48763653529836e-09
"LOC126271934",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.56332006235965,0.0194451084948381
"LOC126271938",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.08340453314745,0.00868719264144807
"LOC126271944",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.07148483420917,1.85273610935883e-06
"LOC126271945",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",1.79997421785395,0.000280298515640835
"LOC126271954",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",3.83718506606236,0.00870585167504015
"LOC126271955",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.22409281196161,1.26577147140884e-06
"LOC126271975",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",7.28776000946932,1.44098295145091e-18
"LOC126271986",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.17901428262467,0.0120568996614509
"LOC126271991",TRUE,2,"Infection within diet","Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.12350763968764,9.41740903007907e-07
"LOC126272026",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.58548992543163,0.0268277339907251
"LOC126272037",TRUE,1,"Infection within diet","Diet 83: infected vs control","Downregulated",1.0245980581394,0.00255869337128518
"LOC126272038",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.15940506935382,1.67934748872795e-07
"LOC126272040",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.70728160128625,0.0220377671800308
"LOC126272046",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.07838233853971,0.0113071559906087
"LOC126272055",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.37203809756687,1.70722503420665e-06
"LOC126272058",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.25497286977776,0.03038503875575
"LOC126272063",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.13343257245979,0.0255315193844558
"LOC126272078",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.0473670698941,0.00273745979962504
"LOC126272080",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.60853689186331,7.2477647668691e-05
"LOC126272081",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.74900117651851,0.0411262378482303
"LOC126272082",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.69401513295995,1.01034237332255e-10
"LOC126272087",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.85780331041028,3.92060501886977e-06
"LOC126272090",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",1.55688467139438,1.19056942928866e-05
"LOC126272096",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",2.97822119537553,0.0169206791671262
"LOC126272116",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",2.74103955603961,0.00650948714744621
"LOC126272126",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.89831659499702,8.66585145065477e-08
"LOC126272139",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.74736612735165,0.00219186776490725
"LOC126272144",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Infected 33 vs 50","Upregulated",2.73239049780815,0.000223535416713601
"LOC126272149",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",5.5493105692996,0.00642696634650609
"LOC126272156",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",2.10042885292823,0.014468497888158
"LOC126272189",TRUE,1,"Infection within diet","Diet 33: infected vs control","Upregulated",1.03605043173125,0.00805251818855282
"LOC126272193",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.04337717461522,0.0235356191362782
"LOC126272198",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",1.75459939687288,0.0223032222846197
"LOC126272232",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",3.82841274707707,0.0124681606243124
"LOC126272251",TRUE,1,"Diet contrasts: controls","Control 83 vs 50","Upregulated",1.12610445206763,0.00519058681869484
"LOC126272261",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.96107655101749,0.00135173590965921
"LOC126272274",TRUE,1,"Infection within diet","Diet 33: infected vs control","Upregulated",1.4952844145545,0.00255201805526225
"LOC126272289",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.38466303071016,0.00527809323927139
"LOC126272290",TRUE,5,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",3.60809742541773,4.9988390050168e-12
"LOC126272321",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.164665529637,7.40196912616073e-06
"LOC126272322",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.13824851052279,0.00626696258760405
"LOC126272336",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.19358807628494,8.84570616748048e-15
"LOC126272339",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.68150375115469,0.0133479134574908
"LOC126272350",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",3.43861911207472,9.69023834968399e-07
"LOC126272352",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.13882185818344,2.17490941564922e-05
"LOC126272353",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.76606233836262,1.75822863936837e-18
"LOC126272354",TRUE,2,"Diet contrasts: controls; Diet contrasts: infected","Control 83 vs 33; Infected 83 vs 33","Downregulated",2.04313537275971,0.00409074584579613
"LOC126272361",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 83: infected vs control","Upregulated",2.57489138616382,0.00630854856792598
"LOC126272362",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.27323105502151,0.00685036258715199
"LOC126272363",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",1.48608086837781,0.00014483192421897
