"gene_id","tissue_reference_deg","phase_reference_deg","diet_control_deg","fatbody_infection_deg","membership_label","diet_infected_deg","head_phase_deg","thorax_phase_deg","phase_reference_source","fatbody_experiment_deg","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj","head_log2FC","head_padj","head_direction","thorax_log2FC","thorax_padj","thorax_direction","Preferred_name","Description","combined_priority_score","any_phase_change","fatbody_diet_deg","has_tissue_overlay","has_phase_overlay","primary_annotation_group","logical_category","heatmap_category","gene_label"
"LOC126284502",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.00126580521216,1.83343203838084e-07,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.49516219567467,1.34160859582691e-07,1.21173231197122,1.72420567718009e-28,"Gregarious-up",1.23052524114308,9.54147078266146e-27,"Gregarious-up","unannotated","Sidestep protein",120.331590510152,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126284502 | unannotated | Sidestep protein"
"LOC126327089",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",11.8834671455743,3.36002515219842e-44,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.21796881436559,0.0151821709215319,NA,NA,NA,-1.65245582813291,8.35911549272247e-05,"Solitarious-up","unannotated","no description",119.124055057591,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126327089 | unannotated | no description"
"LOC126272290",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",5.08392651869917,2.17709562756655e-10,TRUE,5,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",3.90714867119163,3.47417445800953e-15,1.29733050028369,0.0320035907219217,"Gregarious-up",1.61923976116,2.57378217599457e-06,"Gregarious-up","unannotated","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides. It is involved in the biological process described with nitrogen compound metabolic process",117.113145825948,TRUE,FALSE,TRUE,TRUE,"DEG phase changes + infection x diet","DEG phase changes + infection x diet","DEG phase changes + infection x diet","LOC126272290 | unannotated | Hydrolase activity, acting on carbo..."
"LOC126336533",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",12.6178126375031,2.54821645817866e-67,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",3.97422465974292,4.24541023072527e-09,NA,NA,NA,-2.28111551837944,9.52032559921431e-05,"Solitarious-up","unannotated","no description",161.860345035417,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126336533 | unannotated | no description"
"LOC126336538",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",9.37080626662279,3.85609746049651e-41,TRUE,5,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",4.3278423471974,1.909061290451e-12,NA,NA,NA,-2.25562183259242,0.000577131653063711,"Solitarious-up","unannotated","no description",145.326027678814,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126336538 | unannotated | no description"
"LOC126335467",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",7.04026924220622,2.28063497183048e-49,TRUE,3,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 50; Diet 50: infected vs control","Upregulated",2.46485905064373,2.85161569225132e-09,-1.10053568048951,0.0158322485398516,"Solitarious-up",-1.22408506327823,5.84623532277046e-09,"Solitarious-up","unannotated","Belongs to the serpin family",133.050183369506,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126335467 | unannotated | Belongs to the serpin family"
"LOC126336866",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.32194431847304,6.25366121118235e-07,TRUE,5,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.29855544239807,1.0614328325469e-19,-1.46211755202092,0.000417311168114864,"Solitarious-up",-2.02140548077703,0.000569118966179347,"Solitarious-up","Men","Malic enzyme, NAD binding domain",116.906332860152,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126336866 | Men | Malic enzyme, NAD binding domain"
"LOC126336534",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",10.9443011057392,1.4736329266076e-14,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",5.57738528898355,5.7176282104205e-12,NA,NA,NA,-4.3285501496853,1.20384442410035e-13,"Solitarious-up","unannotated","no description",114.844060950204,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126336534 | unannotated | no description"
"LOC126284936",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",3.91144251618115,1.62341049739304e-26,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",4.42005065854442,4.99077617121608e-09,-1.19866508280783,9.26998030788261e-05,"Solitarious-up",-1.11143260076218,0.0312185534826008,"Solitarious-up","unannotated","no description",114.271502827888,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126284936 | unannotated | no description"
"LOC126336535",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",11.1974503517356,0.000150589863841369,TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",4.40953390118952,7.89717115860312e-08,NA,NA,NA,-6.6086093089705,5.16718572247481e-08,"Solitarious-up","unannotated","no description",96.4270721989912,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126336535 | unannotated | no description"
"LOC126299510",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,1,"Head vs Thorax","Higher in Head",1.13730486740687,0.0234542048822017,TRUE,5,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Control 83 vs 50; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.30903586576594,1.28231970642746e-13,1.15153244241187,0.0187359829127384,"Gregarious-up",1.90667013779666,0.00259028624176625,"Gregarious-up","unannotated","Trypsin-like serine protease",86.3403020418767,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126299510 | unannotated | Trypsin-like serine protease"
"LOC126337066",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,TRUE,FALSE,"Head",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.36130023975213,7.11631742848045e-08,TRUE,4,"Diet contrasts: controls; Diet contrasts: infected; Infection within diet","Control 83 vs 33; Control 83 vs 50; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",3.36505612431798,1.04488507596896e-05,-1.12344455475575,0.00212214076931766,"Solitarious-up",NA,NA,NA,"unannotated","Major Facilitator Superfamily",78.6517028918889,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126337066 | unannotated | Major Facilitator Superfamily"
"LOC126354620",TRUE,TRUE,TRUE,TRUE,"DEG tissues + DEG phase changes + DEG Diet (controls) + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.67469885943189,0.000294526532211902,TRUE,3,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control","Downregulated",2.3495100223854,2.41296214602274e-07,NA,NA,NA,-1.06945341841753,1.15641034421815e-10,"Solitarious-up","unannotated","Catalyzes the reduction of fatty acyl-CoA to fatty alcohols",71.1788753995602,TRUE,TRUE,TRUE,TRUE,"DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","DEG phase changes + Diet (controls) + infection x diet","LOC126354620 | unannotated | Catalyzes the reduction of fatty ac..."
