"gene_id","tissue_reference_deg","phase_reference_deg","diet_control_deg","fatbody_infection_deg","membership_label","diet_infected_deg","head_phase_deg","thorax_phase_deg","phase_reference_source","fatbody_experiment_deg","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj","head_log2FC","head_padj","head_direction","thorax_log2FC","thorax_padj","thorax_direction","Preferred_name","Description","combined_priority_score","any_phase_change","fatbody_diet_deg","has_tissue_overlay","has_phase_overlay","primary_annotation_group","logical_category"
"LOC126273097",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Thorax",3.63543131437446,2.22222750285878e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Insect cuticle protein",16.2886427961429,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273127",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.98563181796347,0.00155393307721392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PebIII","Insect pheromone-binding family, A10/OS-D",12.7941995067306,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273165",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",3.8726888432446,0.000587143726240466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",15.1039444185341,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273166",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.99216793358041,0.00172502526167739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",12.7553724742136,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273177",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.51147418806951,1.45229933341285e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Metal ion binding",18.3494180500446,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273307",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.27791316151998,0.000371834362770125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","7 transmembrane receptor (rhodopsin family)",12.7075636392582,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273355",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.31697366011237,0.0388472407119506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",10.7276134834653,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273408",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Thorax",1.28042444821523,2.38685724050042e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",13.90259800387,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126273928",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.39887656632707,0.0360061116969751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",10.8425003419212,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126274911",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Thorax",1.09141639359617,0.0351104828344077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",10.5459795917333,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126275201",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.13240186908655,3.2605292181272e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Immunoglobulin domain",23.6191137727429,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278114",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.22770359537489,8.3122746827644e-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Zinc finger, C2H2 type",38.3079837091369,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278121",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.00840967988916,1.63628564510892e-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Cytochrome c oxidase subunit Vb",33.7945505594867,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278259",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,1,"Head vs Thorax","Higher in Head",1.3598674674795,9.06510708296515e-12,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.75806840601585,2.2438058259818e-19,NA,NA,NA,NA,NA,NA,"slbo","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated",81.809577663542,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278268",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,FALSE,"Head",TRUE,1,"Head vs Thorax","Higher in Head",2.12801540092043,0.000271642298492112,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 83: infected vs control","Downregulated",3.78650454890025,0.000761024647905964,-1.65681436202592,0.00131372311590396,"Solitarious-up",NA,NA,NA,"unannotated","no description",45.1374343507287,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126278287",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.15024676694758,0.00314701832580095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gpb5","glycoprotein hormone",11.6523474950318,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278393",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.04285240272584,1.00141729983029e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Cell adhesion molecule",14.0422373130107,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278398",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",2.19617922008058,0.00010313835865443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Transferase activity, transferring phosphorus-containing groups",14.1827590043246,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278480",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.68919025696463,1.11431950890749e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",20.642180522985,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278490",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,1,"Head vs Thorax","Higher in Thorax",1.34888538437854,0.000373754132594335,TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",1.43039858939312,0.0497503187871556,NA,NA,NA,1.47156964998104,0.0100702438298385,"Gregarious-up","unannotated","Lipase",28.9784317662572,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126278511",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.3265840060351,2.94238524124311e-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Immunoglobulin",33.8578844725202,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278583",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",2.38143749651135,0.00682056102003695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",12.5476173978247,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278675",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",3.26870233930259,0.0267136752939766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",12.8419686965044,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278695",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.68874680751346,0.0232468957755521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Pyridoxal-dependent decarboxylase, pyridoxal binding domain",11.3223818389995,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126278710",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,1,"Head vs Thorax","Higher in Thorax",1.86587586027642,4.15511759070546e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19189597853704,0.000366660586876416,"Gregarious-up","unannotated","Lipase",19.8749242906587,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126278906",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.02853151035646,0.0163602860447303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","7 transmembrane receptor (rhodopsin family)",10.8147406177105,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126279553",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.25111699768124,0.00101641291828868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process",12.2440468215215,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126280671",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.31664178197104,7.98516667699488e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",13.4143577962312,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281049",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Thorax",1.25569345229826,0.00926957513809254,TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.25405809252174,0.00568934472392954,NA,NA,NA,NA,NA,NA,"unannotated","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process",29.7876294667157,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281264",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.26067676843606,0.00903397544325458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.3047978627369,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281277",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,1,"Head vs Thorax","Higher in Thorax",1.24363428307869,0.00184819186362481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28565692535593,0.0132510543475027,"Gregarious-up","unannotated","no description",15.1402937192507,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126281282",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.14877302918084,0.000682198918341324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",12.3148620027034,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281298",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,1,"Head vs Thorax","Higher in Thorax",3.18149864362197,4.60873818233299e-05,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",5.11297202595309,8.54422125501891e-05,NA,NA,NA,NA,NA,NA,"unannotated","no description",54.6992161465636,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281300",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,1,"Head vs Thorax","Higher in Thorax",4.19078744727415,3.26087090236972e-09,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",5.44741121898488,3.69041690101679e-05,NA,NA,NA,-2.79863722364551,2.32845404375179e-05,"Solitarious-up","unannotated","no description",67.9893591831318,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126281376",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,FALSE,"Head",FALSE,1,"Head vs Thorax","Higher in Head",1.78196782154934,0.00335908219105791,NA,NA,NA,NA,NA,NA,NA,2.70790988445083,7.94618869381614e-15,"Gregarious-up",NA,NA,NA,"unannotated","Cytochrome P-450",29.0634982017809,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126281378",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",2.06598083414819,0.00152604303150133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Glutathione S-transferase, N-terminal domain",12.882414054081,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281382",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.56547685968852,3.15193230372278e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Cytochrome P-450",18.0668999784203,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281383",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.40725720944328,2.34735561101313e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Cytochrome P-450",15.0366783217187,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281385",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.49407852238632,2.90171141825376e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Cytochrome P-450",14.0314243037029,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281390",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",10.9235034726043,9.17233373145612e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Domain of unknown function (DUF4779)",26.9610236246391,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281465",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,1,"Head vs Thorax","Higher in Thorax",1.10224408902364,2.91135667880417e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2640036866715,1.15705015349498e-18,"Gregarious-up","unannotated","high mobility group",34.8388001760243,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126281508",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,FALSE,"Head",FALSE,1,"Head vs Thorax","Higher in Head",1.95692974721632,1.23962749214284e-09,TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.78928282760434,0.00855609735434579,1.28838910475461,2.22699177493168e-16,"Gregarious-up",NA,NA,NA,"unannotated","Cytochrome P-450",54.6613161497089,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126281516",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,1,"Head vs Thorax","Higher in Thorax",1.47841035861414,1.85687291554562e-08,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.49008557204594,2.28778070428968e-05,NA,NA,NA,NA,NA,NA,"unannotated","Acyltransferase family",44.3402993563091,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281712",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",2.30300424092169,6.64356964599757e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Acyltransferase family",16.4806027487531,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281841",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.00162810453043,4.04995655766013e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Abhydrolase domain-containing protein",15.3941777398021,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281979",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",2.84027566298086,0.000694011212700235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",13.998909175848,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282050",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.16007013872231,0.00311094228013869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process",11.6671781853603,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282086",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.36078805624923,0.00391697318920369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.7678374573388,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282095",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.71944402738468,0.0207166574893925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.4031243415148,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282200",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,1,"Head vs Thorax","Higher in Head",1.3473175768564,2.11180089498478e-20,TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.26388699853135,0.0303080380933999,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the TUB family",41.8049937813586,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282258",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.03085839031545,0.0145315064594273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","MADF",10.8685477510276,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282271",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,1,"Head vs Thorax","Higher in Thorax",1.30373982348801,2.12633383588521e-06,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.48348995369766,4.87606737337611e-11,-1.10599158156063,1.45949124176708e-06,"Solitarious-up",-1.32405198189554,6.84400641802019e-17,"Solitarious-up","His2Av","Histone H2A",81.2020602915505,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126282328",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Thorax",1.95677387489309,2.06380063749606e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Broad-Complex, Tramtrack and Bric a brac",14.6421061326245,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282329",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Thorax",1.0692017994853,0.0121847897657045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",10.9833837591432,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282340",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.21360724461937,0.000202215270725448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Defective proboscis extension response",12.9077932954347,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282362",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.86367543525521,0.0230785139534413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","FORKHEAD",11.5004675944889,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282371",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,1,"Head vs Thorax","Higher in Thorax",1.24877288052915,2.58287584304291e-05,TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.33751878783325,0.00292155766933317,NA,NA,NA,-1.44031876194581,1.98539363835701e-11,"Solitarious-up","Cdk1","It is involved in the biological process described with protein phosphorylation",39.8510458105078,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126282372",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.2220688147398,2.2391902978816e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the adenylyl cyclase class-4 guanylyl cyclase family",20.8719778110187,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282425",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",8.09477402070908,0.000584106177955842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",19.3282822210129,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282528",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,FALSE,"Head",TRUE,1,"Head vs Thorax","Higher in Head",1.59987774564643,8.451532094685e-11,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.4049129481588,3.94302042702543e-14,-1.05525606109934,0.000447118133963822,"Solitarious-up",NA,NA,NA,"unannotated","erythroblast transformation specific domain",79.8868599988065,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126283304",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Thorax",1.28981801717307,2.93455438762032e-58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","It is involved in the biological process described with actin cytoskeleton organization",66.8222758542437,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126283468",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",2.40967795142896,0.000680533924989509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Cathepsin C exclusion domain",13.5768281715318,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126283978",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Head vs Thorax","Higher in Head",1.21118029459403,6.44977373083817e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","GMC oxidoreductase",16.4016358154893,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
