"gene","control_only","infection_only","pairwise_diet","within_diet","full_model"
"LOC126304709",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304685",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304714",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304713",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304737",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304666",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304667",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304715",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304652",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304650",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304702",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126304673",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304704",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304662",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304663",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304686",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304690",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304674",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304739",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304649",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304799",FALSE,TRUE,TRUE,TRUE,FALSE
"LOC126305013",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126305010",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304992",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126305012",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126305015",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126305017",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126305019",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304973",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304974",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304977",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304976",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126304978",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126304979",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304982",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304984",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304988",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304989",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304986",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304985",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304991",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304995",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126304997",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126305008",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126305007",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126305006",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126305004",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126305181",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126305336",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126309737",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311068",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126311252",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311192",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311208",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311198",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311195",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311186",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311187",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311193",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311188",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311199",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311202",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311204",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311190",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311203",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311194",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311213",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311211",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311215",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311220",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311224",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311180",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311225",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311219",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311181",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311216",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311231",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311234",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311182",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311232",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311233",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311183",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311236",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311237",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311239",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311240",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311241",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311243",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311245",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126311246",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126311248",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313301",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313302",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313306",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313300",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313307",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313320",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313321",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313322",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313312",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313318",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313313",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313314",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313315",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313305",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313304",FALSE,TRUE,FALSE,FALSE,TRUE
"LOC126313309",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313329",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313397",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313334",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313335",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313340",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313338",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313336",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126313342",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313349",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313350",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313351",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313356",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313357",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313359",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313361",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313363",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313364",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313366",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313367",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313401",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313377",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313403",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313381",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313379",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313368",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313384",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313371",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313375",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313382",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313372",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126313369",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313386",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313387",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313390",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313406",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313392",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313393",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313394",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313328",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313408",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313323",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313326",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126313327",FALSE,TRUE,FALSE,FALSE,TRUE
"LOC126313588",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126313552",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126314047",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126314425",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314424",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314423",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314431",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314450",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314451",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314449",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314457",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314458",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314441",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314445",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314440",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314426",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314430",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314432",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314455",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314439",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314436",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314452",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314447",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314437",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314427",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314454",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314429",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314456",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314433",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314414",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314411",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314419",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314418",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314412",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314408",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126314415",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126314420",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126315207",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126315212",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126315227",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126315282",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315281",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315280",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315257",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315245",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315403",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315223",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315242",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315269",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315266",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315270",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315264",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315271",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315407",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315278",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315304",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315332",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315253",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315305",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315249",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315241",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315263",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315226",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315423",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315425",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315424",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315309",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315306",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315308",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315383",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315382",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315385",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315452",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315453",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315248",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315235",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315331",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315341",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126315344",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315343",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315340",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315345",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315409",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315303",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315379",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315377",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315289",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315288",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315292",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126315290",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315298",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315295",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315297",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315301",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315231",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315230",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315388",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315352",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315375",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315376",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315412",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315374",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315323",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315322",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315321",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315324",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315327",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315328",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315311",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315215",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315217",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315214",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315216",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315221",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315286",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315395",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315396",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315246",FALSE,TRUE,FALSE,FALSE,TRUE
"LOC126315273",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315440",FALSE,TRUE,FALSE,TRUE,TRUE
"LOC126315261",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315238",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315236",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315447",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315347",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315348",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315349",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315274",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315275",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315359",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315400",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315399",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315252",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315417",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315224",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126315360",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315362",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315365",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315336",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315337",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315419",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315335",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315228",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315240",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315239",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315283",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315369",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315370",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315373",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315233",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315451",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315448",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315442",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315444",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315445",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315285",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315234",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315390",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315389",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315391",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315255",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315353",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315356",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315428",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315358",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315429",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315318",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315312",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315317",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315314",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315316",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315431",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315432",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315433",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126315438",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316431",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316445",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316447",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316446",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316432",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316425",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316452",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316455",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316456",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316448",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316449",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316430",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316439",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316433",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316437",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316438",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316457",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316459",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316460",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316461",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316463",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316462",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316453",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316454",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316441",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316442",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316443",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316687",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316700",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316691",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316679",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316692",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316689",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316680",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316688",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316693",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316696",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316695",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316698",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316666",FALSE,TRUE,FALSE,FALSE,TRUE
"LOC126316667",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316668",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316669",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316685",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316671",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316686",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316675",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316674",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316678",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316800",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316799",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316768",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316769",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316771",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316773",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316772",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126316775",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316815",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316766",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316777",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316803",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316825",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316804",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316806",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316823",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316746",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316747",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316826",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316748",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316752",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316754",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316757",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316751",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126316744",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316780",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316781",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316786",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316784",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316783",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316787",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316792",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316791",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316796",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316795",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316788",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316776",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316818",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316819",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316828",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316765",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316758",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316759",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316761",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316762",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316764",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316808",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316813",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126316812",FALSE,TRUE,FALSE,FALSE,FALSE
