"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
1266,"LOC126291885","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.43668301581199,5.44803300704223e-06,2.31378236591046,"1029","Higher than gene average"
1267,"LOC126267162","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.15549469759665,2.66298296018595e-13,1.83124327632902,"1029","Higher than gene average"
1268,"LOC126278308","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.82579225841646,1.05137268401193e-12,2.74781907590631,"1029","Higher than gene average"
1269,"LOC126297521","Nose resistant to fluoxetine protein 6-like","DEG in 2 diets",2,"33; 83","Higher in infected","Diet 33; Diet 83: infected vs control",5.85616505544292,0.00583806836530512,2.92313647906146,"1015","Higher than gene average"
1270,"LOC126269432","Formin Homology 2 Domain","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.01389113092091,0.00996938284627678,2.66741376517224,"1029","Higher than gene average"
1271,"LOC126334679","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.55366367361497,0.0290062517145777,2.90323767144233,"1027","Higher than gene average"
1272,"LOC126272599","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.9874903716285,0.0161790290758731,2.54542163238123,"1027","Higher than gene average"
1273,"LOC126285255","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.12129277569092,0.0498789980398585,5.69576313432675,"1027","Higher than gene average"
1274,"LOC126293666","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",5.01883635461285,0.00296224833868922,2.64888945952644,"1029","Higher than gene average"
1275,"LOC126267391","PLAC (protease and lacunin) domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.78399981189089,0.0234524323634336,3.3687291050194,"1027","Higher than gene average"
1276,"LOC126266824","2-acylglycerol O-acyltransferase 1-like","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.00559045554409,0.047163139864272,3.07630428853374,"1029","Higher than gene average"
1277,"LOC126284004","Pacifastin inhibitor (LCMII)","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.25416828055493,0.00631253863255627,2.06643563604891,"1029","Higher than gene average"
1278,"LOC126284543","CD36 family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.84186539980343,0.0247823626556668,2.87935696919908,"1029","Higher than gene average"
1279,"LOC126314471","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.31806316477837,0.00843865057242659,1.8047547920396,"1029","Higher than gene average"
1280,"LOC126336503","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.10710166413077,0.018173700756151,2.69252950292791,"1002","Lower than gene average"
1281,"LOC126293741","Phosphorylase superfamily","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.82844266152597,1.27208952733312e-09,2.14028841086374,"1029","Higher than gene average"
1282,"LOC126335154","O-acyltransferase","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.14531883722649,0.0208626722686927,2.39732912252908,"1046","Higher than gene average"
1283,"LOC126273103","Ferric-chelate reductase 1","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.04648364902692,0.0309828071651806,2.32468259741956,"1023","Higher than gene average"
1284,"LOC126335231","Vault protein inter-alpha-trypsin domain","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.5792257633609,0.0059815530904269,2.81812040737706,"1058","Higher than gene average"
1285,"LOC126334646","no description","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.52632070862816,0.0214436765051737,2.67986836533316,"1029","Higher than gene average"
1286,"LOC126335237","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",6.8742604230032,3.81257122039909e-08,2.75490783072799,"1016","Higher than gene average"
1287,"LOC126335241","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",5.93494348248801,2.84393476710542e-07,4.67762647585813,"1052","Higher than gene average"
1288,"LOC126335187","Belongs to the type-B carboxylesterase lipase family","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.86022974204369,0.00345462340634823,2.25436062485081,"1029","Higher than gene average"
1289,"LOC126268014","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.9227641011887,0.00449483996608418,2.92858071433072,"1029","Higher than gene average"
1290,"LOC126323134","Attacin, C-terminal region","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",4.45503011761138,0.00346499137123935,4.03651793857548,"1029","Higher than gene average"
1291,"LOC126284832","-","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",4.66833915870145,0.00843488068975025,2.784169206545,"1016","Higher than gene average"
1292,"LOC126354358","Crustacean CHH/MIH/GIH neurohormone family","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.50773600141613,0.00162506458692213,3.77985749598806,"1029","Higher than gene average"
1293,"LOC126336931","It is involved in the biological process described with oxidation-reduction process","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",4.19542600214227,0.00536385989854681,3.84396383119655,"1029","Higher than gene average"
1294,"LOC126336607","oxygen binding. It is involved in the biological process described with oxygen transport","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.3585441755972,0.000638238398452043,2.89023541304517,"1029","Higher than gene average"
1295,"LOC126284460","negative regulation of cilium assembly","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.22076744065734,0.0200191885669659,4.38442530347444,"1058","Higher than gene average"
1296,"LOC126284941","C-type lectin (CTL) or carbohydrate-recognition domain (CRD)","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.25683044705549,0.0160199174640387,3.29014924846473,"1057","Higher than gene average"
1297,"LOC126298370","Dual specificity protein phosphatase","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.11969371989496,0.0213239146835759,3.15714159411671,"1057","Higher than gene average"
1298,"LOC126299447","It is involved in the biological process described with transmembrane transport","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.43890543015313,9.41663986411274e-18,2.20194551425933,"1029","Higher than gene average"
1299,"LOC126356271","ATP binding. It is involved in the biological process described with protein phosphorylation","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.3902114688177,0.000882973744618286,3.76795166204059,"1023","Higher than gene average"
1300,"LOC126284338","Pacifastin inhibitor (LCMII)","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",6.96119807717937,3.76525792128495e-07,3.82104125683184,"1023","Higher than gene average"
1301,"LOC126335132","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",4.05814640895926,0.00138747470895299,3.14657679633584,"1055","Higher than gene average"
1302,"LOC126335084","Belongs to the type-B carboxylesterase lipase family","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.78814572325052,0.00079345614276679,3.3502554562688,"1058","Higher than gene average"
1303,"LOC126282207","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.6685478255186,5.71231625681377e-08,2.54845273975988,"1023","Higher than gene average"
1304,"LOC126353931","amino acid transmembrane transporter activity. It is involved in the biological process described with amino acid transmembrane transport","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.20418015449152,0.0169248502614868,2.35186346298248,"1057","Higher than gene average"
1305,"LOC126353879","Mab-21","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.96680144042042,0.000173007289456938,2.35416341506928,"1058","Higher than gene average"
1306,"LOC126284548","Spermine synthase activity. It is involved in the biological process described with spermine biosynthetic process","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.09750151270057,2.32902471662789e-16,1.83134106428493,"1029","Higher than gene average"
1307,"LOC126278049","SOCS_box","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.04848399537628,7.14002361408717e-11,2.32959511522472,"1058","Higher than gene average"
1308,"LOC126282072","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.24852042723659,6.27101401378326e-08,2.09186680628181,"1057","Higher than gene average"
1309,"LOC126335115","Belongs to the type-B carboxylesterase lipase family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",6.7391157673855,8.15880471108397e-10,2.34097630930948,"1058","Higher than gene average"
1310,"LOC126273060","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",6.10320543869221,1.79803237309393e-07,2.40689056654961,"1058","Higher than gene average"
1311,"LOC126284033","MTH538 TIR-like domain (DUF1863)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.44406586244142,1.44002801710051e-15,2.45675407345502,"1023","Higher than gene average"
1312,"LOC126336325","Knottins","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",6.71394730369056,6.07357670307902e-08,2.28355544463057,"1057","Higher than gene average"
1313,"LOC126299221","-","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.97846613664454,4.19817913070314e-15,1.76291857310297,"1046","Higher than gene average"
1314,"LOC126335463","Belongs to the serpin family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",6.99375780523175,5.02213011651629e-24,2.20979822955172,"1058","Higher than gene average"
1315,"LOC126278436","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",9.21775442653153,2.18713134559963e-14,2.20107204172437,"1046","Higher than gene average"
1316,"LOC126291901","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.7173371361242,0.0134701806010926,3.0345570862399,"1057","Higher than gene average"
1317,"LOC126267980","Belongs to the fatty acid desaturase type 1 family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",5.37642972566829,0.00288824010986315,3.10698714129338,"1057","Higher than gene average"
1318,"LOC126282679","Kazal-type serine protease inhibitor domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.38411587862284,2.09625557571968e-08,3.29571428326211,"1057","Higher than gene average"
1319,"LOC126334513","Acyltransferase family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.19474322245974,4.61463934576259e-07,2.62122136277351,"1023","Higher than gene average"
1320,"LOC126354649","Belongs to the UDP-glycosyltransferase family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.32319287945392,0.0172741836913914,2.60097395103436,"1054","Higher than gene average"
1321,"LOC126281943","CHORD","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.0648371900106,0.0471363628740977,2.97095807564819,"1058","Higher than gene average"
1322,"LOC126281308","Zinc ion binding","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.34142595398685,0.0284744776523065,3.01401960764479,"1057","Higher than gene average"
1323,"LOC126284639","Belongs to the small heat shock protein (HSP20) family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.14036328179457,0.0164189050693729,4.05579530580664,"1057","Higher than gene average"
1324,"LOC126355831","MreB/Mbl protein","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",8.19287438105646,0.000127696821188876,3.55839289849243,"1057","Higher than gene average"
1325,"LOC126284801","Belongs to the small heat shock protein (HSP20) family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.44831217518047,0.000550919713718341,4.04569152875666,"1057","Higher than gene average"
1326,"LOC126355838","MreB/Mbl protein","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",7.67489671462317,0.000204402125015661,3.88671632525651,"1057","Higher than gene average"
1327,"LOC126291751","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.60513028937515,0.000541228891668638,2.38417277057798,"1052","Higher than gene average"
1328,"LOC126284379","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides. It is involved in the biological process described with nitrogen compound metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.15020367690802,0.00783497167382056,2.79087620839771,"1029","Higher than gene average"
1329,"LOC126284753","Selenoprotein S (SelS)","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.09853747189628,0.00315521286539877,2.56346545580894,"1058","Higher than gene average"
1330,"LOC126337983","Solute carrier family 3 member 2 N-terminus","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.68892695977196,0.00325555310393897,3.1287099091968,"1029","Higher than gene average"
1331,"LOC126335136","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.74120842853041,0.0100440259124811,2.18074434591843,"1058","Higher than gene average"
1332,"LOC126365760","Reeler domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.95636994155946,1.83116616302414e-06,1.93685642153721,"1039","Lower than gene average"
1333,"LOC126335140","Belongs to the type-B carboxylesterase lipase family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.9467421595035,0.00233868648281295,2.67178988799417,"1058","Higher than gene average"
1334,"LOC126355748","Hydrolase activity, hydrolyzing O-glycosyl compounds. It is involved in the biological process described with carbohydrate metabolic process","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.83678886970752,0.0122697126207771,3.74647920310232,"1029","Higher than gene average"
1335,"LOC126272361","those in tissues and body fluids are associated with the monocyte- macrophage system and enhance the activity of immunoagents","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.57489138616382,0.0345180924208013,3.30561458318226,"1029","Higher than gene average"
1336,"LOC126285239","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.9637198250232,9.87992484310358e-08,2.53705932475821,"1057","Higher than gene average"
1337,"LOC126272767","Belongs to the transient receptor (TC 1.A.4) family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.62548524969862,8.14523399586574e-05,1.96226559531928,"1027","Higher than gene average"
1338,"LOC126356316","Belongs to the mitochondrial carrier (TC 2.A.29) family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.14139304268546,4.82930485510757e-05,1.67969731906994,"1015","Higher than gene average"
1339,"LOC126281291","Ubiquitin homologues","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.21407633831882,0.0414194231613828,2.56442448670143,"1057","Higher than gene average"
1340,"LOC126267002","Domain of unknown function (DUF1989)","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.08874323890144,0.000684753368144731,2.78946311864698,"1029","Higher than gene average"
1341,"LOC126284305","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",6.24163436901217,2.01397401051977e-13,2.58008766767673,"1029","Higher than gene average"
1342,"LOC126336841","Glutamate-cysteine ligase activity. It is involved in the biological process described with glutathione biosynthetic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.01477200133754,0.000978589116464126,2.43655100803857,"1058","Higher than gene average"
1343,"LOC126299374","-","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.19229396392181,4.6945815963662e-05,2.32201704160873,"1058","Higher than gene average"
1344,"LOC126283788","gamma-glutamyltransferase activity. It is involved in the biological process described with glutathione metabolic process","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.2322331369022,8.0602020508884e-05,2.31459809467902,"1016","Higher than gene average"
1345,"LOC126273393","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.79217765702413,6.86752668388662e-06,2.80758802228662,"1029","Higher than gene average"
1346,"LOC126277916","Ubiquitin associated domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.22292907338064,0.00279364937163339,2.43246047900862,"1016","Higher than gene average"
1347,"LOC126331066","Immunoglobulin","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.5111410598236,0.000121270259906869,2.54923448618774,"1029","Higher than gene average"
1348,"LOC126335114","Belongs to the type-B carboxylesterase lipase family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.78226022527874,5.6810959770852e-13,1.87257962968683,"1029","Higher than gene average"
1349,"LOC126335117","Belongs to the type-B carboxylesterase lipase family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.73912821796215,2.8606841007025e-06,2.10735373781926,"1029","Higher than gene average"
1350,"LOC126365964","Possible membrane-associated motif in LPS-induced tumor necrosis factor alpha factor (LITAF), also known as PIG7, and other animal proteins.","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.23847001864736,0.0120193206312086,2.46131714655103,"1057","Higher than gene average"
1351,"LOC126278061","pyridoxal phosphate binding. It is involved in the biological process described with biosynthetic process","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.3166668480984,0.00113931434629758,2.32789383538435,"1057","Higher than gene average"
1352,"LOC126336554","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",7.63646070580556,1.38789086439799e-11,2.48887042803161,"1029","Higher than gene average"
1353,"LOC126284817","Belongs to the small heat shock protein (HSP20) family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.91445086311056,1.22613252273652e-10,3.30027924959893,"1057","Higher than gene average"
1354,"LOC126284942","Hsp20/alpha crystallin family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.88265428114288,4.67501524107945e-08,3.16319402640928,"1057","Higher than gene average"
1355,"LOC126321317","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.15912606041446,0.0131592461133111,2.60597617207416,"1058","Higher than gene average"
1356,"LOC126353887","ATP-dependent RNA helicase SUV3","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.15615765568852,0.00144845506447919,2.64953128769215,"1057","Higher than gene average"
1357,"LOC126281771","Arb2 domain","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.40805961463935,0.00142545072968767,2.3673671078255,"1029","Higher than gene average"
1358,"LOC126305259","no description","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.18753240676753,0.00650269231060025,2.84510109344472,"1058","Higher than gene average"
1359,"LOC126279406","Domain in homologues of a S. cerevisiae phosphatidylinositol transfer protein (Sec14p)","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.18474421242593,0.00607059635481462,2.41911027098778,"1058","Higher than gene average"
1360,"LOC126297712","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.38728355598309,0.0409991687940841,2.70909804773358,"1016","Higher than gene average"
1361,"LOC126281487","Dip2/Utp12 Family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.47532036307026,0.00836750363964604,3.38694877266337,"1052","Higher than gene average"
1362,"LOC126336688","Transmembrane transporter activity. It is involved in the biological process described with transmembrane transport","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.83708714998402,6.40599676883862e-06,2.5997649901797,"1058","Higher than gene average"
1363,"LOC126365745","Biopterin-dependent aromatic amino acid hydroxylase","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",4.88364409478956,2.2659818082525e-06,2.20769557261428,"1046","Higher than gene average"
1364,"LOC126298648","Spaetzle","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.96991766044969,1.7585522740919e-07,2.9758921317961,"1006","Lower than gene average"
1365,"LOC126284044","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.23875528916107,0.00386432881420105,3.71072671241503,"1058","Higher than gene average"
1366,"LOC126336694","I/LWEQ domain","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.19170703802633,1.86140025775353e-05,2.63939570654624,"1058","Higher than gene average"
1367,"LOC126295232","Pentaxin family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.43036769474319,0.00415939861483972,2.55284114395061,"1049","Higher than gene average"
1368,"LOC126365893","-","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.37720667472697,0.00560013469227476,2.20374905386964,"1014","Higher than gene average"
1369,"LOC126335242","Isocitrate/isopropylmalate dehydrogenase","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.42323272983801,0.000645177606670934,1.91602921432781,"1050","Higher than gene average"
1370,"LOC126355952","Peptidase family M13","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.00941356121498,0.0470893932669685,2.49135943796224,"1014","Higher than gene average"
1371,"LOC126272618","Guanyl-nucleotide exchange factor activity. It is involved in the biological process described with regulation of small GTPase mediated signal transduction","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.24949786123777,0.0119313336141658,2.31369597662319,"1029","Higher than gene average"
1372,"LOC126268397","Failed axon","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.7843948759549,2.79844835532727e-06,1.7633435562283,"1028","Higher than gene average"
1373,"LOC126269384","Lysosome-associated membrane glycoprotein (Lamp)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.73134430798077,2.26153376781793e-15,1.70917583634755,"1034","Lower than gene average"
1374,"LOC126278232","Sugar proton symporter activity. It is involved in the biological process described with carbohydrate transport","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.08556509856239,2.71298983412248e-10,1.97429451305928,"1058","Higher than gene average"
1375,"LOC126334563","sulfuric ester hydrolase activity. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",1.13790496507626,0.00689510658463393,2.83686913010814,"1029","Higher than gene average"
1376,"LOC126297695","no description","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.8175807446424,0.000987714659954013,2.48273922703855,"1040","Lower than gene average"
1377,"LOC126272290","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides. It is involved in the biological process described with nitrogen compound metabolic process","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.90714867119163,1.03525399158293e-09,2.05816141378864,"1032","Lower than gene average"
1378,"LOC126336415","Hemocyanin, all-alpha domain","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.28982146357698,5.7296427787383e-05,2.26728110825175,"1003","Lower than gene average"
1379,"LOC126336547","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.91443193043386,0.00159405132235725,2.43532913844445,"1029","Higher than gene average"
1380,"LOC126361021","7 transmembrane receptor (Secretin family)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.49040316222607,0.00345949346104056,1.77231241638013,"1054","Higher than gene average"
1381,"LOC126267422","-","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.47121748848399,2.12018119487555e-07,2.27580931173767,"1055","Higher than gene average"
1382,"LOC126346606","Chitinase activity. It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.85014691389009,3.01714366020654e-07,2.09802189367446,"1032","Lower than gene average"
1383,"LOC126292108","Aldo/keto reductase family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.26106656026271,2.55410461875873e-05,2.2626888483374,"1057","Higher than gene average"
1384,"LOC126336379","Platelet-activating factor acetylhydrolase, isoform II","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.86979430829704,6.63997863568248e-07,2.64677623079556,"1025","Higher than gene average"
1385,"LOC126272336","lipid binding","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.01270066545244,6.13146659602575e-17,1.9316982883272,"1002","Lower than gene average"
1386,"LOC126267409","Belongs to the mitochondrial carrier (TC 2.A.29) family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.14566530413272,3.22676567380012e-08,2.42414301857756,"1002","Lower than gene average"
1387,"LOC126281483","Immunoglobulin domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.16316904085884,6.95337817136946e-07,2.46162647400089,"1027","Higher than gene average"
1388,"LOC126266672","Fibronectin type 3 domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.54521253335111,0.000384438235147405,2.69613692454805,"1029","Higher than gene average"
1389,"LOC126356125","serine-type endopeptidase inhibitor activity","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.14699943212427,0.000144347521319376,2.71435762747034,"1029","Higher than gene average"
1390,"LOC126355847","Tetraspanin family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.01417666037108,0.00965895687277757,2.25045530179397,"1054","Higher than gene average"
1391,"LOC126336730","Glutathione S-transferase, C-terminal domain","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.58459480978756,0.000975514884488065,2.45140880795104,"1027","Higher than gene average"
1392,"LOC126299510","Trypsin-like serine protease","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",5.30903586576594,1.28231970642746e-13,2.55430453870646,"1054","Higher than gene average"
1393,"LOC126282517","Heme-dependent dioxygenase that catalyzes the oxidative cleavage of the L-tryptophan (L-Trp) pyrrole ring and converts L- tryptophan to N-formyl-L-kynurenine. Catalyzes the oxidative cleavage of the indole moiety","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.54550392646842,0.00079345614276679,2.11993434611924,"1045","Lower than gene average"
