"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapping_branch","contrast_id","contrast_family","numerator","denominator","higher_in","significant","analysis_scope","direction","seqid","description","gene_biotype","sequence_class","assigned_molecule","location_type","Description","Preferred_name","PFAMs","annotation_text","physiology_theme","diet"
"LOC126272750",1175.91829814103,1.40194836341299,0.383526691343146,3.65541276541466,0.000256768511393561,0.00369247169042743,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Calcium-dependent phospholipid binding","-","Annexin","- | Calcium-dependent phospholipid binding | GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005543,GO:0005544,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006725,GO:0006807,GO:0008092,GO:0008150,GO:0008152,GO:0008289,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576,GO:1903506,GO:2000112,GO:2001141 | ko:K17095 | - | Annexin","Lipid metabolism","50"
"LOC126272858",227.95439316425,2.24472589546678,0.510241622282981,4.39933905317871,1.08581070967384e-05,0.000327244428466665,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"It is involved in the biological process described with","-","Ribosomal_L7Ae","- | It is involved in the biological process described with | GO:0000165,GO:0000185,GO:0001932,GO:0001934,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007154,GO:0007165,GO:0007254,GO:0008150,GO:0008152,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0016310,GO:0019220,GO:0019222,GO:0019538,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0031098,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0032147,GO:0032268,GO:0032270,GO:0033554,GO:0033674,GO:0035556,GO:0036211,GO:0042325,GO:0042327,GO:0043085,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043405,GO:0043406,GO:0043408,GO:0043410,GO:0043412,GO:0043549,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0045859,GO:0045860,GO:0045937,GO:0046662,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0050795,GO:0050896,GO:0051171,GO:0051173,GO:0051174,GO:0051239,GO:0051246,GO:0051247,GO:0051338,GO:0051347,GO:0051403,GO:0051716,GO:0051726,GO:0060255,GO:0065007,GO:0065009,GO:0071704,GO:0071900,GO:0071902,GO:0080090,GO:1901564,GO:1902531,GO:1902533,GO:2000241 | ko:K04402 | ko04010,ko04068,ko04110,ko04115,ko04210,ko04218,ko05200,ko05202,ko05210,ko05212,ko05213,ko05214,ko05216,ko05217,ko05218,ko05220,ko05222,ko05223,ko05224,ko05225,ko05226,map04010,map04068,map04110,map04115,map04210,map04218,map05200,map05202,map05210,map05212,map05213,map05214,map05216,map05217,map05218,map05220,map05222,map05223,map05224,map05225,map05226 | Ribosomal_L7Ae","Protein storage and synthesis","50"
"LOC126272939",21.4332920202737,1.13971190290017,0.435233714138133,2.6186204466193,0.00882861179875692,0.0439717369494895,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"cytochrome p450","-","-","- | cytochrome p450 | - | - | - | -","Detoxification","50"
"LOC126273067",99.2668984275618,3.45055021195513,0.820047174580546,4.20774599183284,2.57930558717122e-05,0.000654617062339005,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"May mediate accelerated ATP-independent bidirectional transbilayer migration of phospholipids upon binding calcium ions that results in a loss of phospholipid asymmetry in the plasma membrane","-","Scramblase","- | May mediate accelerated ATP-independent bidirectional transbilayer migration of phospholipids upon binding calcium ions that results in a loss of phospholipid asymmetry in the plasma membrane | GO:0003674,GO:0005215,GO:0005319,GO:0005548,GO:0005575,GO:0006810,GO:0006811,GO:0006820,GO:0006869,GO:0007009,GO:0008150,GO:0009987,GO:0010256,GO:0010876,GO:0015711,GO:0015748,GO:0015914,GO:0016020,GO:0016043,GO:0017121,GO:0017128,GO:0033036,GO:0051179,GO:0051234,GO:0061024,GO:0065007,GO:0065008,GO:0071702,GO:0071840,GO:0097035 | - | - | Scramblase","Lipid metabolism","50"
"LOC126273130",2619.71513528741,4.85880920545052,0.812575811973436,5.97951493738207,2.23803040024835e-09,2.76075796582574e-07,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","COesterase","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | COesterase","Lipid metabolism","50"
"LOC126273193",61.7250887511366,2.88368830094489,0.70684570564426,4.07965738196928,4.51021261524131e-05,0.00102431773678816,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"carbohydrate binding","-","Lectin_C","- | carbohydrate binding | GO:0003674,GO:0004888,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0007154,GO:0007165,GO:0007275,GO:0007399,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0023052,GO:0030246,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0038023,GO:0044425,GO:0044459,GO:0044464,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060089,GO:0065007,GO:0071944 | - | - | Lectin_C","Immune pathway","50"
"LOC126273784",1237.44391312656,-3.09958505315759,0.753437877972342,-4.11392251939764,3.88992046130708e-05,0.000914332412123775,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Phospholipase A2","-","Phospholip_A2_2","- | Phospholipase A2 | - | - | - | Phospholip_A2_2","Lipid metabolism","50"
"LOC126278041",27.0745135668899,-1.44044601375842,0.472217381964056,-3.05038753077511,0.002285462606373,0.017548604193681,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"alpha/beta hydrolase fold","-","COesterase","- | alpha/beta hydrolase fold | - | - | - | COesterase","Detoxification","50"
"LOC126278068",112.953988480361,-3.17101827122126,0.603395564191991,-5.25528933158066,1.4779194119569e-07,9.18677015721489e-06,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Belongs to the AB hydrolase superfamily. Lipase family","-","Abhydrolase_1","- | Belongs to the AB hydrolase superfamily. Lipase family | - | ko:K01052 | ko00100,ko04142,ko04979,map00100,map04142,map04979 | Abhydrolase_1","Lipid metabolism","50"
"LOC126278149",76.1761091371996,-1.3917750569803,0.443161487102019,-3.14055958716445,0.00168625400305013,0.0141747214868289,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Carboxylic ester hydrolase activity","-","Lipase","- | Carboxylic ester hydrolase activity | GO:0003674,GO:0003824,GO:0006629,GO:0008150,GO:0008152,GO:0009056,GO:0016042,GO:0016298,GO:0016787,GO:0016788,GO:0044238,GO:0071704,GO:1901575 | - | - | Lipase","Lipid metabolism","50"
"LOC126278177",4424.11230702367,1.41840777841342,0.263022045997753,5.39273342290684,6.93938649255515e-08,4.82211603738123e-06,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"polypeptide N-acetylgalactosaminyltransferase","-","Glycos_transf_2,Ricin_B_lectin","- | polypeptide N-acetylgalactosaminyltransferase | GO:0003674,GO:0003824,GO:0004653,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005975,GO:0008150,GO:0008152,GO:0008194,GO:0008376,GO:0009058,GO:0009311,GO:0009312,GO:0012505,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0031984,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0098791,GO:0140096,GO:1901576 | ko:K00710 | ko00512,ko01100,map00512,map01100 | Glycos_transf_2,Ricin_B_lectin","Immune pathway","50"
"LOC126278867",41.2322926961355,1.36642748641854,0.304086051271141,4.49355529695164,7.00438223555741e-06,0.000234654177925105,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"cytochrome p450","-","p450","- | cytochrome p450 | - | ko:K15001 | - | p450","Detoxification","50"
"LOC126281357",18.7206071827226,-3.73169628657613,1.05650202908309,-3.53212410752754,0.000412235835421707,0.00511294532273236,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"cytochrome p450","-","-","- | cytochrome p450 | - | - | - | -","Detoxification","50"
"LOC126281399",3473.87517616501,-1.50668691080485,0.446009816326489,-3.37814742109156,0.000729759470841656,0.00767018656506161,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","-","ADH_N,ADH_zinc_N","- | Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process | - | ko:K00008 | ko00040,ko00051,ko01100,map00040,map00051,map01100 | ADH_N,ADH_zinc_N","Detoxification","50"
"LOC126281404",504.092193214768,-1.8819077556847,0.516380226362236,-3.64442257780133,0.000267992791203424,0.00380328255591487,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Glutathione S-transferase, N-terminal domain","-","GST_C,GST_N,GST_N_3","- | Glutathione S-transferase, N-terminal domain | - | ko:K00799 | ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 | GST_C,GST_N,GST_N_3","Detoxification","50"
"LOC126281410",372.135199795247,4.73032857765034,0.697046259859333,6.78624769983694,1.15087492186745e-11,3.39145789475495e-09,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Glutathione S-transferase, N-terminal domain","-","GST_C,GST_N,GST_N_3","- | Glutathione S-transferase, N-terminal domain | - | ko:K00799 | ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 | GST_C,GST_N,GST_N_3","Detoxification","50"
"LOC126281438",32.031087002582,-2.40314757592383,0.940557298931258,-2.55502517353753,0.010618011856993,0.0497539524971522,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","-","ADH_N,ADH_zinc_N","- | Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process | - | ko:K00008 | ko00040,ko00051,ko01100,map00040,map00051,map01100 | ADH_N,ADH_zinc_N","Detoxification","50"
"LOC126281446",1296.06645754209,-1.29970454390891,0.360084462297146,-3.60944356115089,0.000306854525484817,0.00417348381541871,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process","Aldh","Aldedh","Aldh | oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process | GO:0003674,GO:0003824,GO:0004029,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006081,GO:0006082,GO:0006090,GO:0006117,GO:0008150,GO:0008152,GO:0008774,GO:0009636,GO:0009987,GO:0010033,GO:0010941,GO:0016491,GO:0016620,GO:0016903,GO:0019752,GO:0031974,GO:0032787,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0044237,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0045471,GO:0046677,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0055114,GO:0060548,GO:0065007,GO:0070013,GO:0071704,GO:0097305,GO:1901214,GO:1901215,GO:1901700 | ko:K00128 | ko00010,ko00053,ko00071,ko00280,ko00310,ko00330,ko00340,ko00380,ko00410,ko00561,ko00620,ko00625,ko00903,ko00981,ko01100,ko01110,ko01120,ko01130,map00010,map00053,map00071,map00280,map00310,map00330,map00340,map00380,map00410,map00561,map00620,map00625,map00903,map00981,map01100,map01110,map01120,map01130 | Aldedh","Detoxification","50"
"LOC126281672",146.962429258481,-1.54082245710988,0.513615440003833,-2.99995353936085,0.00270020790498069,0.0196113228626005,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"FAD dependent oxidoreductase","-","DAO","- | FAD dependent oxidoreductase | GO:0003674,GO:0003824,GO:0003884,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0006082,GO:0006520,GO:0006807,GO:0008150,GO:0008152,GO:0008445,GO:0009987,GO:0015922,GO:0016491,GO:0016638,GO:0016641,GO:0019752,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046416,GO:0055114,GO:0071704,GO:1901564,GO:1901605 | ko:K00273,ko:K16582 | ko00260,ko00311,ko00330,ko00472,ko01100,ko01130,ko04146,map00260,map00311,map00330,map00472,map01100,map01130,map04146 | DAO","Detoxification","50"
"LOC126281691",13.6290137989743,1.5931035521347,0.440215984857059,3.61891345824708,0.000295842544188516,0.00408968543941843,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the AB hydrolase superfamily. Lipase family","-","-","- | Belongs to the AB hydrolase superfamily. Lipase family | - | - | - | -","Lipid metabolism","50"
"LOC126281694",877.326807615736,-1.54453849406152,0.541133400945154,-2.854265678969,0.00431364402581647,0.027142355627844,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","-","GFO_IDH_MocA","- | Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process | - | ko:K00078 | ko00040,ko00980,map00040,map00980 | GFO_IDH_MocA","Detoxification","50"
"LOC126281781",87.4836341284687,3.46632442153487,0.852398198278861,4.06655531245135,4.77131644903146e-05,0.00107183679915021,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","-","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | -","Lipid metabolism","50"
"LOC126282043",180.271318632766,-1.41520626471224,0.547528535724217,-2.58471690948554,0.00974589803841606,0.0469508145630632,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process","-","-","- | oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process | - | - | - | -","Detoxification","50"
"LOC126282076",11.2991553015247,1.8527864461088,0.505483901825839,3.66537181385286,0.000246979496426039,0.00360236913531398,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the AB hydrolase superfamily. Lipase family","-","-","- | Belongs to the AB hydrolase superfamily. Lipase family | - | - | - | -","Lipid metabolism","50"
"LOC126282077",682.955399562369,1.91967767415557,0.528604799821322,3.63159334687171,0.000281676734150391,0.00392497536824445,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the AB hydrolase superfamily. Lipase family","-","Abhydro_lipase,Abhydrolase_1","- | Belongs to the AB hydrolase superfamily. Lipase family | - | ko:K01052 | ko00100,ko04142,ko04979,map00100,map04142,map04979 | Abhydro_lipase,Abhydrolase_1","Lipid metabolism","50"
"LOC126282119",20.6783890872196,-2.01588994110513,0.684708952990922,-2.9441559545839,0.00323836771872002,0.0222793538728887,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"cytochrome p450","-","-","- | cytochrome p450 | - | - | - | -","Detoxification","50"
"LOC126282167",857.406884792564,1.43419934132678,0.536339331257535,2.67405214897081,0.00749407970299833,0.0394486570670898,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"It is involved in the biological process described with lipid metabolic process","-","Patatin","- | It is involved in the biological process described with lipid metabolic process | - | ko:K16765,ko:K16816 | ko00561,ko01100,ko04714,ko04923,map00561,map01100,map04714,map04923 | Patatin","Lipid metabolism","50"
"LOC126282181",366.929355358224,3.17079494731532,0.616004603690719,5.14735592610489,2.64183767565186e-07,1.55127538496856e-05,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","COesterase","- | Belongs to the type-B carboxylesterase lipase family | GO:0003674,GO:0003824,GO:0016787,GO:0016788,GO:0052689 | ko:K01063 | ko00981,map00981 | COesterase","Lipid metabolism","50"
"LOC126282396",62.8404336973128,-2.01616500282576,0.73280320300735,-2.75130484494558,0.00593583762574023,0.0337587505855626,"competitive-host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Glutathione S-transferase, N-terminal domain","-","GST_C,GST_N,GST_N_3","- | Glutathione S-transferase, N-terminal domain | - | ko:K00799 | ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 | GST_C,GST_N,GST_N_3","Detoxification","50"
