"contrast_id","gene_id","exon_only_DEG","transcript_exon_DEG","membership"
"infection_diet50","LOC126365980",FALSE,TRUE,"Transcript + exon only"
"infection_diet50","LOC126366017",FALSE,TRUE,"Transcript + exon only"
"infection_diet83","LOC126266593",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126266596",TRUE,TRUE,"Shared"
"infection_diet83","LOC126266604",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126266642",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126266649",TRUE,TRUE,"Shared"
"infection_diet83","LOC126266650",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126266672",TRUE,TRUE,"Shared"
"infection_diet83","LOC126266679",TRUE,TRUE,"Shared"
"infection_diet83","LOC126266728",TRUE,TRUE,"Shared"
"infection_diet83","LOC126266759",TRUE,TRUE,"Shared"
"infection_diet83","LOC126266760",TRUE,TRUE,"Shared"
"infection_diet83","LOC126266835",TRUE,TRUE,"Shared"
"infection_diet83","LOC126266926",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126266957",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126266967",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126266982",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267016",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267019",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267038",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267104",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267114",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267154",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267162",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267163",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267179",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267190",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267215",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267216",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267222",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267226",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267249",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126267263",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267275",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126267315",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267343",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267350",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126267400",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126267442",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267473",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267535",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267568",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267575",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267629",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267711",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267869",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126267876",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267936",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126267953",TRUE,TRUE,"Shared"
"infection_diet83","LOC126267979",TRUE,TRUE,"Shared"
"infection_diet83","LOC126268014",TRUE,TRUE,"Shared"
"infection_diet83","LOC126268015",TRUE,TRUE,"Shared"
"infection_diet83","LOC126268068",TRUE,TRUE,"Shared"
"infection_diet83","LOC126268138",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126268155",TRUE,TRUE,"Shared"
"infection_diet83","LOC126268164",TRUE,TRUE,"Shared"
"infection_diet83","LOC126268185",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126268199",TRUE,TRUE,"Shared"
"infection_diet83","LOC126268200",TRUE,TRUE,"Shared"
"infection_diet83","LOC126268205",TRUE,TRUE,"Shared"
"infection_diet83","LOC126268218",TRUE,TRUE,"Shared"
"infection_diet83","LOC126268397",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126268521",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126268712",TRUE,TRUE,"Shared"
"infection_diet83","LOC126268728",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126268831",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126269384",TRUE,TRUE,"Shared"
"infection_diet83","LOC126269432",TRUE,TRUE,"Shared"
"infection_diet83","LOC126271480",TRUE,TRUE,"Shared"
"infection_diet83","LOC126271634",TRUE,TRUE,"Shared"
"infection_diet83","LOC126271741",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126271850",TRUE,TRUE,"Shared"
"infection_diet83","LOC126271895",TRUE,TRUE,"Shared"
"infection_diet83","LOC126271900",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126271917",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126271928",TRUE,TRUE,"Shared"
"infection_diet83","LOC126271938",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126271945",TRUE,TRUE,"Shared"
"infection_diet83","LOC126271955",TRUE,TRUE,"Shared"
"infection_diet83","LOC126271968",TRUE,TRUE,"Shared"
"infection_diet83","LOC126271975",TRUE,TRUE,"Shared"
"infection_diet83","LOC126271983",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126271989",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126271991",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272037",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272038",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272063",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272082",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272087",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272090",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272253",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272289",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272290",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272336",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272353",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272361",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272363",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272393",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272399",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272419",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272507",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272512",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272535",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272609",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272615",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272618",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272722",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272724",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272750",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272754",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272767",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272801",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272850",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272858",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272860",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272864",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272888",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272931",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126272961",TRUE,TRUE,"Shared"
"infection_diet83","LOC126272997",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126273028",TRUE,TRUE,"Shared"
"infection_diet83","LOC126273030",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126273033",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126273060",TRUE,TRUE,"Shared"
"infection_diet83","LOC126273103",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126273130",TRUE,TRUE,"Shared"
"infection_diet83","LOC126273140",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126273192",TRUE,TRUE,"Shared"
"infection_diet83","LOC126273222",TRUE,TRUE,"Shared"
"infection_diet83","LOC126273243",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126273334",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126273393",TRUE,TRUE,"Shared"
"infection_diet83","LOC126273558",TRUE,TRUE,"Shared"
"infection_diet83","LOC126273842",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126275497",TRUE,TRUE,"Shared"
"infection_diet83","LOC126276533",TRUE,TRUE,"Shared"
"infection_diet83","LOC126276893",TRUE,TRUE,"Shared"
"infection_diet83","LOC126277383",TRUE,TRUE,"Shared"
"infection_diet83","LOC126277750",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126277867",TRUE,TRUE,"Shared"
"infection_diet83","LOC126277880",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126277896",TRUE,TRUE,"Shared"
"infection_diet83","LOC126277903",TRUE,TRUE,"Shared"
"infection_diet83","LOC126277952",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126277955",TRUE,TRUE,"Shared"
"infection_diet83","LOC126277977",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126278010",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126278019",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126278049",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278109",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278127",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278128",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278144",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126278148",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278176",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278191",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278225",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278232",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278249",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278259",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278268",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278289",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126278308",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278382",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278403",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126278410",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278436",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278456",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126278501",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278514",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126278530",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278545",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278549",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278644",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126278673",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278707",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278758",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278849",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278962",TRUE,TRUE,"Shared"
"infection_diet83","LOC126278964",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126279005",TRUE,TRUE,"Shared"
"infection_diet83","LOC126279018",TRUE,TRUE,"Shared"
"infection_diet83","LOC126279056",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126279111",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126279309",TRUE,TRUE,"Shared"
"infection_diet83","LOC126279611",TRUE,TRUE,"Shared"
"infection_diet83","LOC126279690",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126280394",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281165",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281178",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281231",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281237",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281245",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281263",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126281298",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281299",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281300",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281302",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281330",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126281335",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281351",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126281393",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281398",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281410",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281446",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281458",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281481",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281499",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281516",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281527",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281532",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281562",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281598",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281635",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281662",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126281663",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281694",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281729",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281771",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281781",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281878",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281914",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281915",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281935",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281954",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281958",TRUE,TRUE,"Shared"
"infection_diet83","LOC126281978",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126281994",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282005",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126282030",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282034",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282035",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282072",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282073",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282100",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282173",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282181",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282207",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282209",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126282259",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282268",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282270",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126282271",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282434",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126282528",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282679",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282979",TRUE,TRUE,"Shared"
"infection_diet83","LOC126282995",TRUE,TRUE,"Shared"
"infection_diet83","LOC126283383",TRUE,TRUE,"Shared"
"infection_diet83","LOC126283954",TRUE,TRUE,"Shared"
"infection_diet83","LOC126283957",TRUE,TRUE,"Shared"
"infection_diet83","LOC126283962",TRUE,TRUE,"Shared"
"infection_diet83","LOC126283976",TRUE,TRUE,"Shared"
"infection_diet83","LOC126283987",TRUE,TRUE,"Shared"
"infection_diet83","LOC126283989",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284002",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284013",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126284030",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126284033",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284041",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284043",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126284086",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284088",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284103",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126284105",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284106",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284111",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284147",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126284231",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284235",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284276",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284305",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284310",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284338",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284350",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284371",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284373",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284379",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284383",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284419",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126284463",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284491",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284502",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284548",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284570",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284573",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284577",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284612",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126284629",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284632",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284636",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284640",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284651",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284667",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284694",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284752",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284795",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284801",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284808",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126284811",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126284812",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284817",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284832",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284857",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284880",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126284897",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284914",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284941",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284942",TRUE,TRUE,"Shared"
"infection_diet83","LOC126284977",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126285012",TRUE,TRUE,"Shared"
"infection_diet83","LOC126285026",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126285032",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126285182",TRUE,TRUE,"Shared"
"infection_diet83","LOC126285233",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126285253",TRUE,TRUE,"Shared"
"infection_diet83","LOC126285283",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126285340",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126285378",TRUE,TRUE,"Shared"
"infection_diet83","LOC126285413",TRUE,TRUE,"Shared"
"infection_diet83","LOC126285457",TRUE,TRUE,"Shared"
"infection_diet83","LOC126285462",TRUE,TRUE,"Shared"
"infection_diet83","LOC126287991",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126291514",TRUE,TRUE,"Shared"
"infection_diet83","LOC126291582",TRUE,TRUE,"Shared"
"infection_diet83","LOC126291618",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126291639",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126291838",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126291884",TRUE,TRUE,"Shared"
"infection_diet83","LOC126291885",TRUE,TRUE,"Shared"
"infection_diet83","LOC126291886",TRUE,TRUE,"Shared"
"infection_diet83","LOC126291918",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126291954",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126292011",TRUE,TRUE,"Shared"
"infection_diet83","LOC126292024",TRUE,TRUE,"Shared"
"infection_diet83","LOC126292038",TRUE,TRUE,"Shared"
"infection_diet83","LOC126292039",TRUE,TRUE,"Shared"
"infection_diet83","LOC126292043",TRUE,TRUE,"Shared"
"infection_diet83","LOC126292045",TRUE,TRUE,"Shared"
"infection_diet83","LOC126292150",TRUE,TRUE,"Shared"
"infection_diet83","LOC126292163",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126292201",TRUE,TRUE,"Shared"
"infection_diet83","LOC126292237",TRUE,TRUE,"Shared"
"infection_diet83","LOC126292248",TRUE,TRUE,"Shared"
"infection_diet83","LOC126292301",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126292302",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126293169",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126293178",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293180",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126293181",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293188",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293287",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293296",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126293297",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293302",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126293326",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293368",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293373",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293386",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126293387",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293404",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293425",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126293472",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293478",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293520",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126293526",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293543",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293557",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293578",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293579",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293672",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293692",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293693",TRUE,TRUE,"Shared"
"infection_diet83","LOC126293721",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126294949",TRUE,TRUE,"Shared"
"infection_diet83","LOC126294950",TRUE,TRUE,"Shared"
"infection_diet83","LOC126294955",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126295040",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295041",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295063",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295065",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295079",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295125",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295163",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295191",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126295232",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126295292",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295335",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295405",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295407",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295413",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295442",TRUE,TRUE,"Shared"
"infection_diet83","LOC126295469",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126297447",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126297467",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126297494",TRUE,TRUE,"Shared"
"infection_diet83","LOC126297511",TRUE,TRUE,"Shared"
"infection_diet83","LOC126297521",TRUE,TRUE,"Shared"
"infection_diet83","LOC126297535",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126297555",TRUE,TRUE,"Shared"
"infection_diet83","LOC126297567",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126297581",TRUE,TRUE,"Shared"
"infection_diet83","LOC126297635",TRUE,TRUE,"Shared"
"infection_diet83","LOC126297695",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126297696",TRUE,TRUE,"Shared"
"infection_diet83","LOC126297815",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126297976",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126297991",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126298043",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298063",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298173",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126298233",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298275",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126298393",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298476",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126298477",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126298572",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298649",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298660",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298727",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126298731",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298757",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298770",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298779",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126298797",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126298804",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298865",TRUE,TRUE,"Shared"
"infection_diet83","LOC126298901",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299062",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299071",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126299155",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299170",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126299171",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299206",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299221",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299228",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299255",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299332",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299374",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299447",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299466",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299530",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299541",TRUE,FALSE,"Exon only"
"infection_diet83","LOC126299549",TRUE,TRUE,"Shared"
"infection_diet83","LOC126299559",TRUE,TRUE,"Shared"
