"set_id","gene_id"
"infection_diet50_down","LOC126267773"
"infection_diet50_down","LOC126267788"
"infection_diet50_down","LOC126267829"
"infection_diet50_down","LOC126267894"
"infection_diet50_down","LOC126267912"
"infection_diet50_down","LOC126267953"
"infection_diet50_down","LOC126267982"
"infection_diet50_down","LOC126267984"
"infection_diet50_down","LOC126267997"
"infection_diet50_down","LOC126268019"
"infection_diet50_down","LOC126268023"
"infection_diet50_down","LOC126268026"
"infection_diet50_down","LOC126268069"
"infection_diet50_down","LOC126268085"
"infection_diet50_down","LOC126268088"
"infection_diet50_down","LOC126268114"
"infection_diet50_down","LOC126268125"
"infection_diet50_down","LOC126268126"
"infection_diet50_down","LOC126268148"
"infection_diet50_down","LOC126268174"
"infection_diet50_down","LOC126268175"
"infection_diet50_down","LOC126268199"
"infection_diet50_down","LOC126268200"
"infection_diet50_down","LOC126268218"
"infection_diet50_down","LOC126268219"
"infection_diet50_down","LOC126268239"
"infection_diet50_down","LOC126268318"
"infection_diet50_down","LOC126268712"
"infection_diet50_down","LOC126270294"
"infection_diet50_down","LOC126271532"
"infection_diet50_down","LOC126271709"
"infection_diet50_down","LOC126271849"
"infection_diet50_down","LOC126271850"
"infection_diet50_down","LOC126271871"
"infection_diet50_down","LOC126271883"
"infection_diet50_down","LOC126271908"
"infection_diet50_down","LOC126271923"
"infection_diet50_down","LOC126271928"
"infection_diet50_down","LOC126271944"
"infection_diet50_down","LOC126271949"
"infection_diet50_down","LOC126272024"
"infection_diet50_down","LOC126272046"
"infection_diet50_down","LOC126272080"
"infection_diet50_down","LOC126272088"
"infection_diet50_down","LOC126272094"
"infection_diet50_down","LOC126272126"
"infection_diet50_down","LOC126272156"
"infection_diet50_down","LOC126272251"
"infection_diet50_down","LOC126272256"
"infection_diet50_down","LOC126272273"
"infection_diet50_down","LOC126272274"
"infection_diet50_down","LOC126272370"
"infection_diet50_down","LOC126272397"
"infection_diet50_down","LOC126272450"
"infection_diet50_down","LOC126272556"
"infection_diet50_down","LOC126272560"
"infection_diet50_down","LOC126272566"
"infection_diet50_down","LOC126272567"
"infection_diet50_down","LOC126272584"
"infection_diet50_down","LOC126272589"
"infection_diet50_down","LOC126272678"
"infection_diet50_down","LOC126272683"
"infection_diet50_down","LOC126272691"
"infection_diet50_down","LOC126272743"
"infection_diet50_down","LOC126272753"
"infection_diet50_down","LOC126272758"
"infection_diet50_down","LOC126272774"
"infection_diet50_down","LOC126272831"
"infection_diet50_down","LOC126272836"
"infection_diet50_down","LOC126272860"
"infection_diet50_down","LOC126272876"
"infection_diet50_down","LOC126272899"
"infection_diet50_down","LOC126272926"
"infection_diet50_down","LOC126272928"
"infection_diet50_down","LOC126272931"
"infection_diet50_down","LOC126273020"
"infection_diet50_down","LOC126273087"
"infection_diet50_down","LOC126273149"
"infection_diet50_down","LOC126273185"
"infection_diet50_down","LOC126273198"
"infection_diet50_down","LOC126273250"
"infection_diet50_down","LOC126273256"
"infection_diet50_down","LOC126273293"
"infection_diet50_down","LOC126273369"
"infection_diet50_down","LOC126273423"
"infection_diet50_down","LOC126273784"
"infection_diet50_down","LOC126274965"
"infection_diet50_down","LOC126275923"
"infection_diet50_down","LOC126276633"
"infection_diet50_down","LOC126276951"
"infection_diet50_down","LOC126277228"
"infection_diet50_down","LOC126277383"
"infection_diet50_down","LOC126277893"
"infection_diet50_down","LOC126277956"
"infection_diet50_down","LOC126277974"
"infection_diet50_down","LOC126278002"
"infection_diet50_down","LOC126278037"
"infection_diet50_down","LOC126278041"
"infection_diet50_down","LOC126278058"
"infection_diet50_down","LOC126278068"
"infection_diet50_down","LOC126278095"
"infection_diet50_down","LOC126278104"
"infection_diet50_down","LOC126278137"
"infection_diet50_down","LOC126278143"
"infection_diet50_down","LOC126278149"
"infection_diet50_down","LOC126278166"
"infection_diet50_down","LOC126278175"
"infection_diet50_down","LOC126278185"
"infection_diet50_down","LOC126278289"
"infection_diet50_down","LOC126278318"
"infection_diet50_down","LOC126278345"
"infection_diet50_down","LOC126278346"
"infection_diet50_down","LOC126278365"
"infection_diet50_down","LOC126278395"
"infection_diet50_down","LOC126278397"
"infection_diet50_down","LOC126278407"
"infection_diet50_down","LOC126278434"
"infection_diet50_down","LOC126278445"
"infection_diet50_down","LOC126278455"
"infection_diet50_down","LOC126278456"
"infection_diet50_down","LOC126278485"
"infection_diet50_down","LOC126278491"
"infection_diet50_down","LOC126278501"
"infection_diet50_down","LOC126278524"
"infection_diet50_down","LOC126278538"
"infection_diet50_down","LOC126278546"
"infection_diet50_down","LOC126278549"
"infection_diet50_down","LOC126278585"
"infection_diet50_down","LOC126278605"
"infection_diet50_down","LOC126278622"
"infection_diet50_down","LOC126278678"
"infection_diet50_down","LOC126278704"
"infection_diet50_down","LOC126278758"
"infection_diet50_down","LOC126278916"
"infection_diet50_down","LOC126278940"
"infection_diet50_down","LOC126278971"
"infection_diet50_down","LOC126279011"
"infection_diet50_down","LOC126279052"
"infection_diet50_down","LOC126279120"
"infection_diet50_down","LOC126279221"
"infection_diet50_down","LOC126279803"
"infection_diet50_down","LOC126279923"
"infection_diet50_down","LOC126280740"
"infection_diet50_down","LOC126281023"
"infection_diet50_down","LOC126281296"
"infection_diet50_down","LOC126281297"
"infection_diet50_down","LOC126281298"
"infection_diet50_down","LOC126281299"
"infection_diet50_down","LOC126281300"
"infection_diet50_down","LOC126281302"
"infection_diet50_down","LOC126281310"
"infection_diet50_down","LOC126281335"
"infection_diet50_down","LOC126281349"
"infection_diet50_down","LOC126281351"
"infection_diet50_down","LOC126281357"
"infection_diet50_down","LOC126281387"
"infection_diet50_down","LOC126281399"
"infection_diet50_down","LOC126281404"
"infection_diet50_down","LOC126281438"
"infection_diet50_down","LOC126281443"
"infection_diet50_down","LOC126281446"
"infection_diet50_down","LOC126281478"
"infection_diet50_down","LOC126281486"
"infection_diet50_down","LOC126281506"
"infection_diet50_down","LOC126281516"
"infection_diet50_down","LOC126281520"
"infection_diet50_down","LOC126281521"
"infection_diet50_down","LOC126281532"
"infection_diet50_down","LOC126281556"
"infection_diet50_down","LOC126281562"
"infection_diet50_down","LOC126281581"
"infection_diet50_down","LOC126281608"
"infection_diet50_down","LOC126281636"
"infection_diet50_down","LOC126281639"
"infection_diet50_down","LOC126281648"
"infection_diet50_down","LOC126281672"
"infection_diet50_down","LOC126281690"
"infection_diet50_down","LOC126281694"
"infection_diet50_down","LOC126281715"
"infection_diet50_down","LOC126281716"
"infection_diet50_down","LOC126281718"
"infection_diet50_down","LOC126281810"
"infection_diet50_down","LOC126281835"
"infection_diet50_down","LOC126281857"
"infection_diet50_down","LOC126281860"
"infection_diet50_down","LOC126281861"
"infection_diet50_down","LOC126281863"
"infection_diet50_down","LOC126281878"
"infection_diet50_down","LOC126281914"
"infection_diet50_down","LOC126281915"
"infection_diet50_down","LOC126281934"
"infection_diet50_down","LOC126281958"
"infection_diet50_down","LOC126282031"
"infection_diet50_down","LOC126282043"
"infection_diet50_down","LOC126282115"
"infection_diet50_down","LOC126282116"
"infection_diet50_down","LOC126282119"
"infection_diet50_down","LOC126282155"
"infection_diet50_down","LOC126282257"
"infection_diet50_down","LOC126282268"
"infection_diet50_down","LOC126282271"
"infection_diet50_down","LOC126282305"
"infection_diet50_down","LOC126282335"
"infection_diet50_down","LOC126282371"
"infection_diet50_down","LOC126282396"
"infection_diet50_down","LOC126282419"
"infection_diet50_down","LOC126282450"
"infection_diet50_down","LOC126282455"
"infection_diet50_down","LOC126282456"
"infection_diet50_down","LOC126283954"
"infection_diet50_down","LOC126283957"
"infection_diet50_down","LOC126283960"
"infection_diet50_down","LOC126283961"
"infection_diet50_down","LOC126283962"
"infection_diet50_down","LOC126284002"
"infection_diet50_down","LOC126284016"
"infection_diet50_down","LOC126284030"
"infection_diet50_down","LOC126284105"
"infection_diet50_down","LOC126284106"
"infection_diet50_down","LOC126284169"
"infection_diet50_down","LOC126284170"
"infection_diet50_down","LOC126284231"
"infection_diet50_down","LOC126284232"
"infection_diet50_down","LOC126284250"
"infection_diet50_down","LOC126284252"
"infection_diet50_down","LOC126284269"
"infection_diet50_down","LOC126284276"
"infection_diet50_down","LOC126284296"
"infection_diet50_down","LOC126284326"
"infection_diet50_down","LOC126284373"
"infection_diet50_down","LOC126284383"
"infection_diet50_down","LOC126284387"
"infection_diet50_down","LOC126284394"
"infection_diet50_down","LOC126284413"
"infection_diet50_down","LOC126284429"
"infection_diet50_down","LOC126284452"
"infection_diet50_down","LOC126284466"
"infection_diet50_down","LOC126284556"
"infection_diet50_down","LOC126284573"
"infection_diet50_down","LOC126284584"
"infection_diet50_down","LOC126284624"
"infection_diet50_down","LOC126284629"
"infection_diet50_down","LOC126284630"
"infection_diet50_down","LOC126284688"
"infection_diet50_down","LOC126284705"
"infection_diet50_down","LOC126284731"
"infection_diet50_down","LOC126284736"
"infection_diet50_down","LOC126284739"
"infection_diet50_down","LOC126284742"
"infection_diet50_down","LOC126284748"
"infection_diet50_down","LOC126284752"
"infection_diet50_down","LOC126284756"
"infection_diet50_down","LOC126284765"
"infection_diet50_down","LOC126284766"
"infection_diet50_down","LOC126284778"
"infection_diet50_down","LOC126284786"
"infection_diet50_down","LOC126284788"
"infection_diet50_down","LOC126284795"
"infection_diet50_down","LOC126284812"
"infection_diet50_down","LOC126284858"
"infection_diet50_down","LOC126284862"
"infection_diet50_down","LOC126284898"
"infection_diet50_down","LOC126284908"
"infection_diet50_down","LOC126284914"
"infection_diet50_down","LOC126284936"
"infection_diet50_down","LOC126284971"
"infection_diet50_down","LOC126285032"
"infection_diet50_down","LOC126285050"
"infection_diet50_down","LOC126285114"
"infection_diet50_down","LOC126285150"
"infection_diet50_down","LOC126285253"
"infection_diet50_down","LOC126285254"
"infection_diet50_down","LOC126285309"
"infection_diet50_down","LOC126285310"
"infection_diet50_down","LOC126285360"
"infection_diet50_down","LOC126285378"
"infection_diet50_down","LOC126291424"
"infection_diet50_down","LOC126291591"
"infection_diet50_down","LOC126291694"
"infection_diet50_down","LOC126291698"
"infection_diet50_down","LOC126291782"
"infection_diet50_down","LOC126291792"
"infection_diet50_down","LOC126291795"
"infection_diet50_down","LOC126291805"
"infection_diet50_down","LOC126291817"
"infection_diet50_down","LOC126291823"
"infection_diet50_down","LOC126291873"
"infection_diet50_down","LOC126291912"
"infection_diet50_down","LOC126292020"
"infection_diet50_down","LOC126292024"
"infection_diet50_down","LOC126292093"
"infection_diet50_down","LOC126292163"
"infection_diet50_down","LOC126292282"
"infection_diet50_down","LOC126292317"
"infection_diet50_down","LOC126293272"
"infection_diet50_down","LOC126293286"
"infection_diet50_down","LOC126293368"
"infection_diet50_down","LOC126293425"
"infection_diet50_down","LOC126293483"
"infection_diet50_down","LOC126293546"
"infection_diet50_down","LOC126293662"
"infection_diet50_down","LOC126293679"
"infection_diet50_down","LOC126293680"
"infection_diet50_down","LOC126293737"
"infection_diet50_down","LOC126295053"
"infection_diet50_down","LOC126295214"
"infection_diet50_down","LOC126295222"
"infection_diet50_down","LOC126295285"
"infection_diet50_down","LOC126295329"
"infection_diet50_down","LOC126295342"
"infection_diet50_down","LOC126295382"
"infection_diet50_down","LOC126295407"
"infection_diet50_down","LOC126295442"
"infection_diet50_down","LOC126297379"
"infection_diet50_down","LOC126297441"
"infection_diet50_down","LOC126297477"
"infection_diet50_down","LOC126297494"
"infection_diet50_down","LOC126297642"
"infection_diet50_down","LOC126297660"
"infection_diet50_down","LOC126297701"
"infection_diet50_down","LOC126297734"
"infection_diet50_down","LOC126297748"
"infection_diet50_down","LOC126297755"
"infection_diet50_down","LOC126297795"
"infection_diet50_down","LOC126297845"
"infection_diet50_down","LOC126297882"
"infection_diet50_down","LOC126297907"
"infection_diet50_down","LOC126297938"
"infection_diet50_down","LOC126297976"
"infection_diet50_down","LOC126297986"
"infection_diet50_down","LOC126297989"
"infection_diet50_down","LOC126298000"
"infection_diet50_down","LOC126298069"
"infection_diet50_down","LOC126298161"
"infection_diet50_down","LOC126298162"
"infection_diet50_down","LOC126298221"
"infection_diet50_down","LOC126298232"
"infection_diet50_down","LOC126298275"
"infection_diet50_down","LOC126298286"
"infection_diet50_down","LOC126298299"
"infection_diet50_down","LOC126298412"
"infection_diet50_down","LOC126298430"
"infection_diet50_down","LOC126298442"
"infection_diet50_down","LOC126298477"
"infection_diet50_down","LOC126298492"
"infection_diet50_down","LOC126298505"
"infection_diet50_down","LOC126298594"
"infection_diet50_down","LOC126298596"
"infection_diet50_down","LOC126298617"
"infection_diet50_down","LOC126298731"
"infection_diet50_down","LOC126298763"
"infection_diet50_down","LOC126298770"
"infection_diet50_down","LOC126298783"
"infection_diet50_down","LOC126298873"
"infection_diet50_down","LOC126298901"
"infection_diet50_down","LOC126298915"
"infection_diet50_down","LOC126298961"
"infection_diet50_down","LOC126298992"
"infection_diet50_down","LOC126299004"
"infection_diet50_down","LOC126299020"
"infection_diet50_down","LOC126299034"
"infection_diet50_down","LOC126299062"
"infection_diet50_down","LOC126299078"
"infection_diet50_down","LOC126299096"
"infection_diet50_down","LOC126299109"
"infection_diet50_down","LOC126299116"
"infection_diet50_down","LOC126299150"
"infection_diet50_down","LOC126299157"
"infection_diet50_down","LOC126299171"
"infection_diet50_down","LOC126299197"
"infection_diet50_down","LOC126299220"
"infection_diet50_down","LOC126299274"
"infection_diet50_down","LOC126299336"
"infection_diet50_down","LOC126299514"
"infection_diet50_down","LOC126299530"
"infection_diet50_down","LOC126302837"
"infection_diet50_down","LOC126305900"
"infection_diet50_down","LOC126306122"
"infection_diet50_down","LOC126319774"
"infection_diet50_down","LOC126320089"
"infection_diet50_down","LOC126320178"
"infection_diet50_down","LOC126320492"
"infection_diet50_down","LOC126320606"
"infection_diet50_down","LOC126320956"
"infection_diet50_down","LOC126322142"
"infection_diet50_down","LOC126322885"
"infection_diet50_down","LOC126322960"
"infection_diet50_down","LOC126323251"
"infection_diet50_down","LOC126323656"
"infection_diet50_down","LOC126324086"
"infection_diet50_down","LOC126324229"
"infection_diet50_down","LOC126324491"
"infection_diet50_down","LOC126324735"
"infection_diet50_down","LOC126325353"
"infection_diet50_down","LOC126325851"
"infection_diet50_down","LOC126326193"
"infection_diet50_down","LOC126326240"
"infection_diet50_down","LOC126326589"
"infection_diet50_down","LOC126327557"
"infection_diet50_down","LOC126327822"
"infection_diet50_down","LOC126328249"
"infection_diet50_down","LOC126328393"
"infection_diet50_down","LOC126328409"
"infection_diet50_down","LOC126329244"
"infection_diet50_down","LOC126330110"
"infection_diet50_down","LOC126330497"
"infection_diet50_down","LOC126331446"
"infection_diet50_down","LOC126331791"
"infection_diet50_down","LOC126331994"
"infection_diet50_down","LOC126332411"
"infection_diet50_down","LOC126332649"
"infection_diet50_down","LOC126332740"
"infection_diet50_down","LOC126332793"
"infection_diet50_down","LOC126332816"
"infection_diet50_down","LOC126333165"
"infection_diet50_down","LOC126333297"
"infection_diet50_down","LOC126333554"
"infection_diet50_down","LOC126333672"
"infection_diet50_down","LOC126334091"
"infection_diet50_down","LOC126334561"
"infection_diet50_down","LOC126334596"
"infection_diet50_down","LOC126334614"
"infection_diet50_down","LOC126334637"
"infection_diet50_down","LOC126334657"
"infection_diet50_down","LOC126334694"
"infection_diet50_down","LOC126334706"
"infection_diet50_down","LOC126334736"
"infection_diet50_down","LOC126334751"
"infection_diet50_down","LOC126334753"
"infection_diet50_down","LOC126334768"
"infection_diet50_down","LOC126334779"
"infection_diet50_down","LOC126334780"
"infection_diet50_down","LOC126334820"
"infection_diet50_down","LOC126334853"
"infection_diet50_down","LOC126334857"
"infection_diet50_down","LOC126334861"
"infection_diet50_down","LOC126334867"
"infection_diet50_down","LOC126334872"
"infection_diet50_down","LOC126334873"
"infection_diet50_down","LOC126334879"
"infection_diet50_down","LOC126334907"
"infection_diet50_down","LOC126334929"
"infection_diet50_down","LOC126334946"
"infection_diet50_down","LOC126334984"
"infection_diet50_down","LOC126334985"
"infection_diet50_down","LOC126334991"
"infection_diet50_down","LOC126334992"
"infection_diet50_down","LOC126334997"
"infection_diet50_down","LOC126335014"
"infection_diet50_down","LOC126335021"
"infection_diet50_down","LOC126335045"
"infection_diet50_down","LOC126335068"
"infection_diet50_down","LOC126335080"
"infection_diet50_down","LOC126335100"
"infection_diet50_down","LOC126335141"
"infection_diet50_down","LOC126335181"
"infection_diet50_down","LOC126335186"
"infection_diet50_down","LOC126335199"
"infection_diet50_down","LOC126335202"
"infection_diet50_down","LOC126335256"
"infection_diet50_down","LOC126335258"
"infection_diet50_down","LOC126335259"
"infection_diet50_down","LOC126335294"
"infection_diet50_down","LOC126335309"
"infection_diet50_down","LOC126335321"
"infection_diet50_down","LOC126335336"
"infection_diet50_down","LOC126335345"
"infection_diet50_down","LOC126335346"
"infection_diet50_down","LOC126335354"
"infection_diet50_down","LOC126335359"
"infection_diet50_down","LOC126335373"
"infection_diet50_down","LOC126335450"
"infection_diet50_down","LOC126335453"
"infection_diet50_down","LOC126335461"
"infection_diet50_down","LOC126335481"
"infection_diet50_down","LOC126335505"
"infection_diet50_down","LOC126335543"
"infection_diet50_down","LOC126335577"
"infection_diet50_down","LOC126335593"
"infection_diet50_down","LOC126335600"
"infection_diet50_down","LOC126335680"
"infection_diet50_down","LOC126335724"
"infection_diet50_down","LOC126335767"
"infection_diet50_down","LOC126335883"
"infection_diet50_down","LOC126336077"
"infection_diet50_down","LOC126336109"
"infection_diet50_down","LOC126336122"
"infection_diet50_down","LOC126336124"
"infection_diet50_down","LOC126336201"
"infection_diet50_down","LOC126336244"
"infection_diet50_down","LOC126336249"
"infection_diet50_down","LOC126336337"
"infection_diet50_down","LOC126336345"
"infection_diet50_down","LOC126336399"
"infection_diet50_down","LOC126336417"
"infection_diet50_down","LOC126336425"
"infection_diet50_down","LOC126336469"
"infection_diet50_down","LOC126336473"
"infection_diet50_down","LOC126336529"
"infection_diet50_down","LOC126336532"
"infection_diet50_down","LOC126336533"
"infection_diet50_down","LOC126336534"
"infection_diet50_down","LOC126336535"
"infection_diet50_down","LOC126336538"
"infection_diet50_down","LOC126336539"
"infection_diet50_down","LOC126336543"
"infection_diet50_down","LOC126336561"
"infection_diet50_down","LOC126336562"
"infection_diet50_down","LOC126336597"
"infection_diet50_down","LOC126336598"
"infection_diet50_down","LOC126336602"
"infection_diet50_down","LOC126336625"
"infection_diet50_down","LOC126336636"
"infection_diet50_down","LOC126336646"
"infection_diet50_down","LOC126336682"
"infection_diet50_down","LOC126336692"
"infection_diet50_down","LOC126336695"
"infection_diet50_down","LOC126336698"
"infection_diet50_down","LOC126336722"
"infection_diet50_down","LOC126336735"
"infection_diet50_down","LOC126336750"
"infection_diet50_down","LOC126336773"
"infection_diet50_down","LOC126336809"
"infection_diet50_down","LOC126336858"
"infection_diet50_down","LOC126336866"
"infection_diet50_down","LOC126336873"
"infection_diet50_down","LOC126336874"
"infection_diet50_down","LOC126336875"
"infection_diet50_down","LOC126336910"
"infection_diet50_down","LOC126336939"
"infection_diet50_down","LOC126336948"
"infection_diet50_down","LOC126336961"
"infection_diet50_down","LOC126336962"
"infection_diet50_down","LOC126336972"
"infection_diet50_down","LOC126337018"
"infection_diet50_down","LOC126337020"
"infection_diet50_down","LOC126337056"
"infection_diet50_down","LOC126337058"
"infection_diet50_down","LOC126337069"
"infection_diet50_down","LOC126337083"
"infection_diet50_down","LOC126339739"
"infection_diet50_down","LOC126341237"
"infection_diet50_down","LOC126341744"
"infection_diet50_down","LOC126341869"
"infection_diet50_down","LOC126343702"
"infection_diet50_down","LOC126343848"
"infection_diet50_down","LOC126344004"
"infection_diet50_down","LOC126344463"
"infection_diet50_down","LOC126344496"
"infection_diet50_down","LOC126345132"
"infection_diet50_down","LOC126345263"
"infection_diet50_down","LOC126345346"
"infection_diet50_down","LOC126346522"
"infection_diet50_down","LOC126346564"
"infection_diet50_down","LOC126346953"
"infection_diet50_down","LOC126347864"
"infection_diet50_down","LOC126349273"
"infection_diet50_down","LOC126349289"
"infection_diet50_down","LOC126349792"
"infection_diet50_down","LOC126350022"
"infection_diet50_down","LOC126350630"
"infection_diet50_down","LOC126350918"
"infection_diet50_down","LOC126351810"
"infection_diet50_down","LOC126351894"
"infection_diet50_down","LOC126351946"
"infection_diet50_down","LOC126352026"
"infection_diet50_down","LOC126353181"
"infection_diet50_down","LOC126353821"
"infection_diet50_down","LOC126353822"
"infection_diet50_down","LOC126353859"
"infection_diet50_down","LOC126353907"
"infection_diet50_down","LOC126353910"
"infection_diet50_down","LOC126353947"
"infection_diet50_down","LOC126353948"
"infection_diet50_down","LOC126354003"
"infection_diet50_down","LOC126354008"
"infection_diet50_down","LOC126354039"
"infection_diet50_down","LOC126354068"
"infection_diet50_down","LOC126354081"
"infection_diet50_down","LOC126354088"
"infection_diet50_down","LOC126354103"
"infection_diet50_down","LOC126354110"
"infection_diet50_down","LOC126354118"
"infection_diet50_down","LOC126354174"
"infection_diet50_down","LOC126354185"
"infection_diet50_down","LOC126354198"
"infection_diet50_down","LOC126354217"
"infection_diet50_down","LOC126354218"
"infection_diet50_down","LOC126354276"
"infection_diet50_down","LOC126354282"
"infection_diet50_down","LOC126354368"
"infection_diet50_down","LOC126354386"
"infection_diet50_down","LOC126354407"
"infection_diet50_down","LOC126354433"
"infection_diet50_down","LOC126354439"
"infection_diet50_down","LOC126354448"
"infection_diet50_down","LOC126354459"
"infection_diet50_down","LOC126354460"
"infection_diet50_down","LOC126354478"
"infection_diet50_down","LOC126354501"
"infection_diet50_down","LOC126354521"
"infection_diet50_down","LOC126354547"
"infection_diet50_down","LOC126354550"
"infection_diet50_down","LOC126354567"
"infection_diet50_down","LOC126354574"
"infection_diet50_down","LOC126354594"
"infection_diet50_down","LOC126354599"
"infection_diet50_down","LOC126354602"
"infection_diet50_down","LOC126354620"
"infection_diet50_down","LOC126354628"
"infection_diet50_down","LOC126354642"
"infection_diet50_down","LOC126354668"
"infection_diet50_down","LOC126354705"
"infection_diet50_down","LOC126354720"
"infection_diet50_down","LOC126354722"
"infection_diet50_down","LOC126354739"
"infection_diet50_down","LOC126354751"
"infection_diet50_down","LOC126354753"
"infection_diet50_down","LOC126354780"
"infection_diet50_down","LOC126354787"
"infection_diet50_down","LOC126354818"
"infection_diet50_down","LOC126354819"
"infection_diet50_down","LOC126354826"
"infection_diet50_down","LOC126354827"
"infection_diet50_down","LOC126354850"
"infection_diet50_down","LOC126354904"
"infection_diet50_down","LOC126354923"
"infection_diet50_down","LOC126354924"
"infection_diet50_down","LOC126354926"
"infection_diet50_down","LOC126354927"
"infection_diet50_down","LOC126354946"
"infection_diet50_down","LOC126355040"
"infection_diet50_down","LOC126355053"
"infection_diet50_down","LOC126355118"
"infection_diet50_down","LOC126355146"
"infection_diet50_down","LOC126355150"
"infection_diet50_down","LOC126355184"
"infection_diet50_down","LOC126355249"
"infection_diet50_down","LOC126355346"
"infection_diet50_down","LOC126355366"
"infection_diet50_down","LOC126355391"
"infection_diet50_down","LOC126355392"
"infection_diet50_down","LOC126355446"
"infection_diet50_down","LOC126355449"
"infection_diet50_down","LOC126355466"
"infection_diet50_down","LOC126355480"
"infection_diet50_down","LOC126355503"
"infection_diet50_down","LOC126355549"
"infection_diet50_down","LOC126355555"
"infection_diet50_down","LOC126355561"
"infection_diet50_down","LOC126355586"
"infection_diet50_down","LOC126355587"
"infection_diet50_down","LOC126355612"
"infection_diet50_down","LOC126355701"
"infection_diet50_down","LOC126355702"
"infection_diet50_down","LOC126355724"
"infection_diet50_down","LOC126355751"
"infection_diet50_down","LOC126355798"
"infection_diet50_down","LOC126355821"
"infection_diet50_down","LOC126355829"
"infection_diet50_down","LOC126355865"
"infection_diet50_down","LOC126355885"
"infection_diet50_down","LOC126355887"
"infection_diet50_down","LOC126355888"
"infection_diet50_down","LOC126355893"
"infection_diet50_down","LOC126355918"
"infection_diet50_down","LOC126355923"
"infection_diet50_down","LOC126355944"
"infection_diet50_down","LOC126355970"
"infection_diet50_down","LOC126355973"
"infection_diet50_down","LOC126356047"
"infection_diet50_down","LOC126356100"
"infection_diet50_down","LOC126356108"
"infection_diet50_down","LOC126356140"
"infection_diet50_down","LOC126356215"
"infection_diet50_down","LOC126356349"
"infection_diet50_down","LOC126356362"
"infection_diet50_down","LOC126356371"
"infection_diet50_down","LOC126356808"
"infection_diet50_down","LOC126357545"
"infection_diet50_down","LOC126358212"
"infection_diet50_down","LOC126358860"
"infection_diet50_down","LOC126358892"
"infection_diet50_down","LOC126359288"
"infection_diet50_down","LOC126361668"
"infection_diet50_down","LOC126362567"
"infection_diet50_down","LOC126363150"
"infection_diet50_down","LOC126364340"
"infection_diet50_down","LOC126364572"
"infection_diet50_down","LOC126364588"
"infection_diet50_down","LOC126365770"
"infection_diet50_down","LOC126365834"
"infection_diet50_down","LOC126365874"
"infection_diet50_down","LOC126365943"
"infection_diet50_down","LOC126365969"
"infection_diet50_down","LOC126365980"
"infection_diet83_up","LOC126266597"
"infection_diet83_up","LOC126266610"
"infection_diet83_up","LOC126266649"
"infection_diet83_up","LOC126266672"
"infection_diet83_up","LOC126266679"
"infection_diet83_up","LOC126266728"
"infection_diet83_up","LOC126266759"
"infection_diet83_up","LOC126266760"
"infection_diet83_up","LOC126266789"
"infection_diet83_up","LOC126266819"
"infection_diet83_up","LOC126266824"
"infection_diet83_up","LOC126266859"
"infection_diet83_up","LOC126266899"
"infection_diet83_up","LOC126266976"
"infection_diet83_up","LOC126266982"
"infection_diet83_up","LOC126267002"
"infection_diet83_up","LOC126267006"
"infection_diet83_up","LOC126267038"
"infection_diet83_up","LOC126267061"
"infection_diet83_up","LOC126267114"
"infection_diet83_up","LOC126267115"
"infection_diet83_up","LOC126267148"
"infection_diet83_up","LOC126267154"
"infection_diet83_up","LOC126267162"
"infection_diet83_up","LOC126267163"
"infection_diet83_up","LOC126267215"
"infection_diet83_up","LOC126267216"
"infection_diet83_up","LOC126267217"
"infection_diet83_up","LOC126267226"
"infection_diet83_up","LOC126267237"
"infection_diet83_up","LOC126267343"
"infection_diet83_up","LOC126267442"
"infection_diet83_up","LOC126267473"
"infection_diet83_up","LOC126267557"
"infection_diet83_up","LOC126267571"
"infection_diet83_up","LOC126267575"
"infection_diet83_up","LOC126267581"
"infection_diet83_up","LOC126267629"
"infection_diet83_up","LOC126267652"
"infection_diet83_up","LOC126267876"
"infection_diet83_up","LOC126267973"
"infection_diet83_up","LOC126267980"
"infection_diet83_up","LOC126267981"
"infection_diet83_up","LOC126268014"
"infection_diet83_up","LOC126268015"
"infection_diet83_up","LOC126268038"
"infection_diet83_up","LOC126268068"
"infection_diet83_up","LOC126268099"
"infection_diet83_up","LOC126268155"
"infection_diet83_up","LOC126268164"
"infection_diet83_up","LOC126268205"
"infection_diet83_up","LOC126269384"
"infection_diet83_up","LOC126269432"
"infection_diet83_up","LOC126271480"
"infection_diet83_up","LOC126271496"
"infection_diet83_up","LOC126271618"
"infection_diet83_up","LOC126271634"
"infection_diet83_up","LOC126271895"
"infection_diet83_up","LOC126271913"
"infection_diet83_up","LOC126271934"
"infection_diet83_up","LOC126271945"
"infection_diet83_up","LOC126271955"
"infection_diet83_up","LOC126271968"
"infection_diet83_up","LOC126271975"
"infection_diet83_up","LOC126272038"
"infection_diet83_up","LOC126272078"
"infection_diet83_up","LOC126272082"
"infection_diet83_up","LOC126272107"
"infection_diet83_up","LOC126272146"
"infection_diet83_up","LOC126272283"
"infection_diet83_up","LOC126272290"
"infection_diet83_up","LOC126272291"
"infection_diet83_up","LOC126272336"
"infection_diet83_up","LOC126272352"
"infection_diet83_up","LOC126272353"
"infection_diet83_up","LOC126272361"
"infection_diet83_up","LOC126272363"
"infection_diet83_up","LOC126272399"
"infection_diet83_up","LOC126272507"
"infection_diet83_up","LOC126272561"
"infection_diet83_up","LOC126272609"
