"canonical_gene_order","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj","candidate_k2","candidate_k3","candidate_k4"
1668,"LOC126284460","trichoplein keratin filament-binding protein","protein_coding","Infection + diet","infected_diet33_vs50; infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.2377072611801,0.00410583223054668,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1669,"LOC126355090","uncharacterized LOC126355090","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",1.20143239057412,6.32715251569298e-10,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1670,"LOC126284832","uncharacterized LOC126284832","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",4.64415961594258,2.22136720317494e-05,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1671,"LOC126336931","uncharacterized LOC126336931","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",4.2877148954784,2.43849865213196e-06,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1672,"LOC126354358","ion transport peptide","protein_coding","Infection + diet","infected_diet83_vs33; infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",2.5009159301357,3.05578125615559e-05,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1673,"LOC126284004","serine protease inhibitor I/II-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.30176390285295,0.032904998473273,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1674,"LOC126284543","scavenger receptor class B member 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.84224246243371,0.00546389843197339,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1675,"LOC126293741","uridine phosphorylase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.82497236696557,6.09185479005084e-06,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1676,"LOC126335154","sterol O-acyltransferase 2","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.14894635838615,0.0490727956709364,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1677,"LOC126334679","esterase FE4-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.32693042854403,0.00243127459603985,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1678,"LOC126357156","pantothenate kinase 3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.00830383858926,2.55341446698152e-05,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1679,"LOC126334774","ATP-binding cassette sub-family C member 4-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.19716733729635,0.0145510608420932,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1680,"LOC126354186","probable Na(+)/H(+) antiporter nhx-9","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.31605023591472,0.0302059249566639,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1681,"LOC126272722","V-type proton ATPase 116 kDa subunit a 1","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.23256593403903,0.0406133851665208,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1682,"LOC126278410","astakine-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",3.14007592418844,0.0137555285535237,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1683,"LOC126278545","prokineticin-2-like","protein_coding","Infection within diet","infection_diet83","Infected diet 83",3.42120137296655,0.032820919797474,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1684,"LOC126335001","exostosin-3-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.55010783909248,0.0381512766838436,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1685,"LOC126272550","cytochrome P450 6k1-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.44524033934619,0.00659571675220527,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1686,"LOC126334856","probable multidrug resistance-associated protein lethal(2)03659","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.21477633297265,0.00152005882360651,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1687,"LOC126291918","uncharacterized LOC126291918","protein_coding","Infection within diet","infection_diet83","Infected diet 83",2.70217934858973,0.0228190361125137,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1688,"LOC126271938","cilia- and flagella-associated protein 251-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.07580333872551,0.00163969239665068,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1689,"LOC126290759","ankycorbin-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.45147365049325,0.0119931583998563,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1690,"LOC126268831","uncharacterized LOC126268831","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",1.82987141546542,0.00295989405924728,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1691,"LOC126291516","uncharacterized LOC126291516","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.62190083431292,0.011673072860787,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1692,"LOC126272510","uncharacterized LOC126272510","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",5.09935734238262,4.30634523380492e-05,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1693,"LOC126272992","uncharacterized LOC126272992","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",3.2480290122456,0.00024932849291283,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1694,"LOC126355725","WD repeat-containing protein 91","protein_coding","Infection within diet","infection_diet50; infection_diet83","Infected diet 50; Infected diet 83",1.34093141033068,0.00163983320654548,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1695,"LOC126361126","glucose dehydrogenase [FAD, quinone]-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.98147303149338,0.00251854490118477,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1696,"LOC126335288","polypeptide N-acetylgalactosaminyltransferase 3-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.90555065393222,7.3808668064905e-11,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1697,"LOC126295063","forkhead box protein D1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.04088107489964,2.27649117559617e-12,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1698,"LOC126295425","poly [ADP-ribose] polymerase tankyrase-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.47999491569216,1.90554596987212e-07,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1699,"LOC126278849","caskin-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.93300688761118,1.66548245295927e-12,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1700,"LOC126299559","solute carrier family 22 member 5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.14063026473825,1.13210210407317e-18,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1701,"LOC126293387","F-box/LRR-repeat protein 7-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.60775768974788,8.33215308858583e-18,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1702,"LOC126358740","ionotropic receptor 21a","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.9788735650486,3.03622355711957e-21,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1703,"LOC126298727","syndetin","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.04259816963886,0.00333635380107922,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1704,"LOC126336656","dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.13300810900796,1.82910304121819e-08,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1705,"LOC126272858","growth arrest and DNA damage-inducible protein GADD45 gamma","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.35558758863823,4.50980762154549e-11,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1706,"LOC126355684","organic cation transporter protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.54388849390623,5.31127236446147e-12,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1707,"LOC126277955","uncharacterized LOC126277955","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.03475685867786,2.33826160887703e-18,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1708,"LOC126293188","S-phase kinase-associated protein 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.81071572001995,4.65664075431894e-12,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
