"heatmap_row_order","gene_id","Description","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
1326,"LOC126316941","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.09735185072133,0.0161843842871782,3.5822210101867,"1037","Higher than gene average"
1327,"LOC126316920","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.94159564841488,0.00335497897461536,3.39030303312295,"1037","Higher than gene average"
1328,"LOC126315417","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.57295357449416,0.00415260588431329,3.23942429159388,"1037","Higher than gene average"
1329,"LOC126314439","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.42840061261744,0.0103380544616797,3.46462656842912,"1037","Higher than gene average"
1330,"LOC126318446","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.24181369129607,0.013203316672273,3.56933194593704,"1037","Higher than gene average"
1331,"LOC126315271","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.16962604478519,0.00273745979962504,3.09424801448043,"1037","Higher than gene average"
1332,"LOC126320365","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.55184091526309,0.00403838537392726,3.31619140320016,"1037","Higher than gene average"
1333,"LOC126322682","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.06410657672449,0.00582234742885886,3.26449297432085,"1037","Higher than gene average"
1334,"LOC126316437","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.45335926048552,0.00675752767447883,3.08813379887495,"1037","Higher than gene average"
1335,"LOC126317490","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.86331751017804,0.00240582521456914,3.01237043730778,"1037","Higher than gene average"
1336,"LOC126318424","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.12902773127344,0.00507884973434228,3.15055263427785,"1037","Higher than gene average"
1337,"LOC126318670","U5 snRNA binding. It is involved in the biological process described with mRNA splicing, via spliceosome","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.98170796848111,0.00158031863277774,3.18393892562179,"1037","Higher than gene average"
1338,"LOC126318198","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.51625310916484,0.00533172096011034,3.38772906630889,"1037","Higher than gene average"
1339,"LOC126316933","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.01613406694348,0.00761282474034567,3.44519419670964,"1037","Higher than gene average"
1340,"LOC126313381","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.78512012846367,0.0150503273210386,3.30421555199943,"1007","Higher than gene average"
1341,"LOC126319963","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.14864819570999,0.00175501736629049,3.05955535245138,"1037","Higher than gene average"
1342,"LOC126326120","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.39273943089874,0.00890677514883876,3.10288434708971,"1007","Higher than gene average"
1343,"LOC126329970","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.87436431458752,0.00533172096011034,3.38392069763402,"1037","Higher than gene average"
1344,"LOC126319906","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.32779623840589,0.00419420731766002,3.46776237444878,"1037","Higher than gene average"
1345,"LOC126325954","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.21709077747677,0.00533172096011034,3.28413291978535,"1037","Higher than gene average"
1346,"LOC126324552","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.04353701205923,0.00620635382975176,3.17537892170852,"1037","Higher than gene average"
1347,"LOC126314452","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.93131548824522,0.00688990970194153,3.04766823693838,"1037","Higher than gene average"
1348,"LOC126316430","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.69415436147948,0.0210822895739237,3.559745219939,"1037","Higher than gene average"
1349,"LOC126322415","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.34864926749806,0.0473840227383701,3.2299795161659,"1037","Higher than gene average"
1350,"LOC126323765","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.63356481832201,0.00662507395637871,3.60860616751946,"1037","Higher than gene average"
1351,"LOC126319887","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.55263584686624,0.00790918719392503,4.00949599830598,"1037","Higher than gene average"
1352,"LOC126325828","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.16534109431679,0.00667099190117444,3.351537013476,"1037","Higher than gene average"
1353,"LOC126320588","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.92249294246539,0.00568934472392954,3.71964783750788,"1037","Higher than gene average"
1354,"LOC126325910","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.03417248508727,0.00641147812897679,3.26585583980252,"1037","Higher than gene average"
1355,"LOC126316685","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.95334251334692,0.0107839325598885,3.20169335202996,"1007","Higher than gene average"
1356,"LOC126316832","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.55501180108019,0.0173861477360831,3.26196828308041,"1007","Higher than gene average"
1357,"LOC126326521","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.76128917119295,0.00318733807679243,3.23885931793264,"1037","Higher than gene average"
1358,"LOC126314412","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.04607444612483,0.00616991364547913,2.97533128395858,"1037","Higher than gene average"
1359,"LOC126313403","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.38403698895325,0.00530243303140899,2.87070573887166,"1007","Higher than gene average"
1360,"LOC126317089","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.25285354064355,0.00460400249755204,3.07208432050015,"1037","Higher than gene average"
1361,"LOC126323240","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.9922615290122,0.00639383683205994,3.19244504232023,"1037","Higher than gene average"
1362,"LOC126313379","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.06016947335615,0.0138338624388073,3.00313767552154,"1037","Higher than gene average"
1363,"LOC126320753","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.50975111303964,0.0056315935548043,2.97584996239126,"1037","Higher than gene average"
1364,"LOC126328065","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.79592180768964,0.00756743790044501,3.00090505565767,"1037","Higher than gene average"
1365,"LOC126320477","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.20807155017694,0.00568934472392954,3.1789408424138,"1037","Higher than gene average"
1366,"LOC126316678","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.15474808354567,0.00217045329234359,2.99908239857982,"1037","Higher than gene average"
1367,"LOC126313367","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.28289126848794,0.00620635382975176,3.52393174504127,"1037","Higher than gene average"
1368,"LOC126332763","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.68797397054519,0.00533172096011034,3.14515358334374,"1037","Higher than gene average"
1369,"LOC126332762","Protein tyrosine phosphatase, catalytic domain","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.41318004696567,0.00678695860640037,3.52478138776798,"1037","Higher than gene average"
1370,"LOC126317493","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.72968975567478,0.0138279782582127,3.01636089840491,"1007","Higher than gene average"
1371,"LOC126319979","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.48878239529409,0.00964125907700604,3.1019785175684,"1037","Higher than gene average"
1372,"LOC126304699","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.70488254964887,0.00935424518298878,3.44566908996145,"1037","Higher than gene average"
1373,"LOC126315442","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.54129340208515,0.0146220077183636,3.24240202796879,"1037","Higher than gene average"
1374,"LOC126320602","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.57866719068985,0.012219238906295,3.25553559118562,"1037","Higher than gene average"
1375,"LOC126313301","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.02516837004728,0.00415964780122158,3.42189104226443,"1037","Higher than gene average"
1376,"LOC126325493","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.39410908063093,0.00799827511030641,3.75893592269162,"1037","Higher than gene average"
1377,"LOC126323913","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.78203572394565,0.0045120596810662,3.39582304062888,"1037","Higher than gene average"
1378,"LOC126323254","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.01597606619381,0.00517406219632573,3.40427877141084,"1037","Higher than gene average"
1379,"LOC126316916","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.94893884717644,0.00568934472392954,3.60723386652306,"1037","Higher than gene average"
1380,"LOC126315389","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.02624072315694,0.0075424646952596,3.37184106889706,"1037","Higher than gene average"
1381,"LOC126316940","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.03884769628027,0.0285648955956617,3.62127834200563,"1037","Higher than gene average"
1382,"LOC126332390","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.04937960320744,0.00811450879241903,3.06235473755653,"1007","Higher than gene average"
1383,"LOC126313390","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.91791589811782,0.00960599867144488,3.21780844158535,"1037","Higher than gene average"
1384,"LOC126324522","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.78393157629617,0.00784008468001429,3.12221171624318,"1037","Higher than gene average"
1385,"LOC126316792","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.43430131068168,0.0084990819997697,3.15957706686124,"1037","Higher than gene average"
1386,"LOC126318627","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.1631671638109,0.00381410854072017,3.16603873243934,"1037","Higher than gene average"
1387,"LOC126315400","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.43475238511294,0.00475714075955767,3.15163999917776,"1037","Higher than gene average"
1388,"LOC126319957","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.45221869262946,0.00502694087233641,3.16319230501216,"1037","Higher than gene average"
1389,"LOC126316772","Dimerisation and cyclophilin-binding domain of Mon2","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.44919955799043,0.00257739030661112,3.17378719675413,"1037","Higher than gene average"
1390,"LOC126332764","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.09572922986544,0.00219640597083085,3.01129654238408,"1037","Higher than gene average"
1391,"LOC126313368","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.71260258878602,0.0023514955175994,2.9902104485231,"1037","Higher than gene average"
1392,"LOC126317014","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.51138910084302,0.00533172096011034,3.24812221833864,"1037","Higher than gene average"
1393,"LOC126311246","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.47935924391592,0.00354612509832124,3.12320224035255,"1037","Higher than gene average"
1394,"LOC126323770","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.86368096037044,0.00415264853435983,3.4161643877387,"1037","Higher than gene average"
1395,"LOC126328220","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.00895752317247,0.0130879914953568,3.57188783397613,"1037","Higher than gene average"
1396,"LOC126317121","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.89721482093108,0.00112308491960808,3.3321574420848,"1037","Higher than gene average"
1397,"LOC126323716","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.33500318515976,0.00335497897461536,3.21391392597568,"1037","Higher than gene average"
1398,"LOC126325946","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.72712524700921,0.00233401073241838,2.90566923430426,"1037","Higher than gene average"
1399,"LOC126320761","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.29176100069848,0.00568934472392954,3.1069494700586,"1037","Higher than gene average"
1400,"LOC126325820","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.92757513706041,0.0069702637239028,2.91377166316887,"1037","Higher than gene average"
1401,"LOC126315241","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.77271790652468,0.00533172096011034,3.39372246876255,"1037","Higher than gene average"
1402,"LOC126322416","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.54381850940427,0.00650948714744621,3.48284804876533,"1037","Higher than gene average"
1403,"LOC126318679","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.2325520925497,0.00511197195305332,2.97777632071307,"1037","Higher than gene average"
1404,"LOC126319954","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.23164879745476,0.00668392106032773,3.21137835395096,"1037","Higher than gene average"
1405,"LOC126326119","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.03702406781619,0.00678695860640037,3.01622392873095,"1037","Higher than gene average"
1406,"LOC126318638","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.40539904644737,0.00727133697697954,3.04152219200199,"1037","Higher than gene average"
1407,"LOC126322546","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.38851132821285,0.0113832877162593,3.3241476997196,"1037","Higher than gene average"
1408,"LOC126320001","Serine/threonine-protein kinase smg-1","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.43703137068376,0.000515407068728807,2.99498970906851,"1037","Higher than gene average"
1409,"LOC126329938","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.16972111931665,0.00124695253647127,2.86759146975618,"1037","Higher than gene average"
1410,"LOC126320389","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.04312779650124,0.00556090740280033,3.23214054716653,"1037","Higher than gene average"
1411,"LOC126326123","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.30689979879972,0.00568934472392954,3.02380429596184,"1037","Higher than gene average"
1412,"LOC126330068","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.93879304503533,0.0073587551974135,3.14256461779118,"1037","Higher than gene average"
1413,"LOC126319960","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.19592289728735,0.0176107046837889,3.73425790031336,"1037","Higher than gene average"
1414,"LOC126326584","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.62240112007423,0.00799014684577843,3.60074873181526,"1037","Higher than gene average"
1415,"LOC126304750","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.03687314372866,0.0150961476686751,3.72717132852677,"1037","Higher than gene average"
1416,"LOC126315292","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.79059126512657,0.00485315946282395,3.50389922114705,"1037","Higher than gene average"
1417,"LOC126304978","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.34780041700966,0.00533172096011034,3.36526389055987,"1037","Higher than gene average"
1418,"LOC126322405","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.00271835619074,0.00989319383306373,3.72494533237075,"1037","Higher than gene average"
1419,"LOC126326073","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.63579316361906,0.0133673389932631,3.75379977412427,"1037","Higher than gene average"
1420,"LOC126319884","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.3004416081457,0.00815210759256087,3.0873797362347,"1037","Higher than gene average"
1421,"LOC126322392","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.60767168458416,0.00611112924487655,3.07403616357684,"1037","Higher than gene average"
1422,"LOC126315356","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.28230061469513,0.011447694473307,3.09034017082525,"1037","Higher than gene average"
1423,"LOC126326535","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.26645744546823,0.012386762774322,3.09505416254889,"1007","Higher than gene average"
1424,"LOC126318232","Leucine-rich repeat","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.81578604338386,0.0073587551974135,3.32626717078799,"1037","Higher than gene average"
1425,"LOC126316667","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.71596394675692,0.00816608211376727,3.06678436313032,"1007","Higher than gene average"
1426,"LOC126332405","Actin","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.34491249516676,0.00397425248303955,3.13503638510264,"1037","Higher than gene average"
1427,"LOC126315312","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.16474918260447,0.0135034683506318,2.89127251560844,"1037","Higher than gene average"
1428,"LOC126318363","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.60803031687751,0.013838671160833,3.25001658270522,"1037","Higher than gene average"
1429,"LOC126326032","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.95753552987218,0.00506276118528075,3.06271596484618,"1007","Higher than gene average"
1430,"LOC126329995","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.07782501562468,0.00278133714578351,2.95774768174675,"1037","Higher than gene average"
1431,"LOC126316762","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.41866414347681,0.0107790072658434,2.98377497574332,"1037","Higher than gene average"
1432,"LOC126329919","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.05433600307479,0.00568934472392954,3.21383387600242,"1037","Higher than gene average"
1433,"LOC126326523","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.35822842393005,0.00489042374267473,3.14301845443384,"1037","Higher than gene average"
1434,"LOC126326133","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.4339012183566,0.0126716898538263,3.0066318601521,"1007","Higher than gene average"
1435,"LOC126315266","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.37543757876384,0.00317179631223178,3.63366197487865,"1037","Higher than gene average"
1436,"LOC126316799","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.2135508457408,0.00710071144537663,3.02976429603324,"1037","Higher than gene average"
1437,"LOC126325909","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.52091179957338,0.00194796892531031,3.05404560544205,"1037","Higher than gene average"
1438,"LOC126329584","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.33295195497348,0.0036602847477949,3.22393481740696,"1037","Higher than gene average"
1439,"LOC126318444","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.3231148046496,0.00219908645893096,3.03845755455498,"1037","Higher than gene average"
1440,"LOC126316432","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.76072304993371,0.00506638044881655,2.8611191839119,"1037","Higher than gene average"
1441,"LOC126319863","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.4827251881957,0.00454235111293513,2.81974788787013,"1037","Higher than gene average"
1442,"LOC126326520","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.36795798952081,0.00533172096011034,3.22600398154865,"1037","Higher than gene average"
1443,"LOC126318207","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.67648457688028,0.00840588664182381,3.14804154308497,"1037","Higher than gene average"
1444,"LOC126326076","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.45535876342663,0.00536057004914737,3.22273897769967,"1037","Higher than gene average"
1445,"LOC126326509","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.9021772381111,0.00533172096011034,3.29745745141461,"1037","Higher than gene average"
1446,"LOC126316998","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.0725202303345,0.00656016051597011,3.33768221517177,"1037","Higher than gene average"
1447,"LOC126315322","PLD-like domain","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.21741749783007,0.00771040498495155,2.90224575634815,"1037","Higher than gene average"
1448,"LOC126328059","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.74031186579975,0.00796836726558887,3.49780352640791,"1037","Higher than gene average"
1449,"LOC126314427","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.32205851458108,0.00654996196993809,3.13046786042995,"1037","Higher than gene average"
1450,"LOC126326045","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.71837938455883,0.00533172096011034,3.04764803422833,"1037","Higher than gene average"
1451,"LOC126326124","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.40601873702326,0.00641147812897679,3.04307449823618,"1037","Higher than gene average"
1452,"LOC126329981","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.85514987445804,0.00224714018138453,3.01645459570717,"1037","Higher than gene average"
1453,"LOC126326200","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.17543568025978,0.00294636939421185,3.15631525112115,"1037","Higher than gene average"
1454,"LOC126311225","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.95023166052071,0.0035865172511282,3.25072361755151,"1037","Higher than gene average"
1455,"LOC126320362","CPSF A subunit region","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.45943236543545,0.00459231664102306,3.07544520197016,"1037","Higher than gene average"
1456,"LOC126316973","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.55160548216239,0.00251254338089942,3.1061611786923,"1037","Higher than gene average"
1457,"LOC126316674","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.85049242541231,0.00458580626309855,2.92927993902362,"1037","Higher than gene average"
1458,"LOC126311180","no description","Infection + diet","No phase DEG",2,"Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.74876489069795,0.00336788844416751,3.12227315648295,"1037","Higher than gene average"
