"heatmap_row_order","gene_id","GFF_Description","gene_biotype","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
356,"LOC126335682","uncharacterized LOC126335682","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.31522109199234,0.00913931656896538,2.62903602296779,"1029","Lower than gene mean"
357,"LOC126278997","early growth response protein 3","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.25441605026822,0.000307049756912439,2.09569071866532,"1037","Higher than gene mean"
358,"LOC126336902","androgen-dependent TFPI-regulating protein-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.36038914215495,0.00285202844237838,2.26827659004494,"1039","Higher than gene mean"
359,"LOC126335450","uncharacterized LOC126335450","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.51383189912982,0.0277827353297945,2.45036811275751,"1027","Lower than gene mean"
360,"LOC126284686","uncharacterized LOC126284686","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.70350445895661,3.32389178286607e-05,2.44170827789129,"1020","Lower than gene mean"
361,"LOC126335620","hemolymph lipopolysaccharide-binding protein-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.3087237586821,0.00211662299657882,2.36428001538823,"1058","Lower than gene mean"
362,"LOC126284626","uncharacterized LOC126284626","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",5.36625816175741,8.04041780932292e-06,3.01353686843041,"1039","Higher than gene mean"
363,"LOC126284105","cuticle protein 9.5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",6.14664367671852,3.00254364059033e-10,2.60012090392179,"1033","Higher than gene mean"
364,"LOC126284106","cuticle protein 9.5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",5.13925878350763,2.061288220384e-08,2.25553249900302,"1032","Higher than gene mean"
365,"LOC126293425","F-box/LRR-repeat protein 7-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.59031943627229,0.000750588977694516,2.18712478331369,"1031","Higher than gene mean"
366,"LOC126267743","paired box protein Pax-1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.31429914600465,3.56962910902768e-06,2.72452666083378,"1020","Lower than gene mean"
367,"LOC126281674","zinc finger protein basonuclin-2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.02861766223138,0.00425834751376603,2.6532938456359,"1020","Lower than gene mean"
368,"LOC126281862","uncharacterized LOC126281862","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.36779112165119,0.000187413022090761,2.14634702524522,"1020","Lower than gene mean"
369,"LOC126284088","endocuticle structural glycoprotein SgAbd-8-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.35679939743269,1.89716668851582e-07,2.38243501700411,"1020","Lower than gene mean"
370,"LOC126297476","protein obstructor-E-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.02603327863187,0.0011427093438964,3.16547177187019,"1020","Lower than gene mean"
371,"LOC126298974","ATP-binding cassette sub-family C member 4-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.38663125725686,4.63317677526693e-05,2.8901920362991,"1020","Lower than gene mean"
372,"LOC126354550","cuticle protein 16.5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.90160141631766,5.84048773557633e-07,3.09531439032181,"1037","Higher than gene mean"
373,"LOC126354926","uncharacterized LOC126354926","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.80704634514799,4.51292439233377e-08,2.68615984867896,"1037","Higher than gene mean"
374,"LOC126354521","cuticle protein 18.6-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.96473446588829,1.80696163883273e-08,2.76225609674716,"1037","Higher than gene mean"
375,"LOC126354924","uncharacterized LOC126354924","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.56156188143972,1.6711150717079e-14,2.5146769379957,"1038","Higher than gene mean"
376,"LOC126272860","translation initiation factor IF-2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.16059532107185,1.35862250074312e-20,2.11473106049886,"1037","Higher than gene mean"
377,"LOC126354923","uncharacterized LOC126354923","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.3176453977727,8.27752836033775e-20,2.25777796949958,"1038","Higher than gene mean"
378,"LOC126299274","cuticle protein 1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.58321477775299,1.24593531472745e-05,1.88910032215159,"1004","Higher than gene mean"
379,"LOC126336602","uncharacterized LOC126336602","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.03784510962573,5.25036139854067e-07,2.56216283065199,"1037","Higher than gene mean"
380,"LOC126354927","uncharacterized LOC126354927","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.76826764441023,2.04697716415333e-10,2.53989632916825,"1037","Higher than gene mean"
381,"LOC126355449","cuticle protein 18.7-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.63700621167878,7.25443333391276e-07,2.4254283557311,"1037","Higher than gene mean"
382,"LOC126355480","cuticle protein 18.7","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.02947929025784,1.15972580615926e-06,2.14948198036523,"1029","Lower than gene mean"
383,"LOC126355701","ice-structuring glycoprotein-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.44758740076542,1.22234317303039e-06,2.27460195436674,"1037","Higher than gene mean"
384,"LOC126355503","cuticle protein 16.5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.82121193639845,0.00395003545749088,3.28562912200134,"1037","Higher than gene mean"
385,"LOC126291912","cuticle protein 65-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.85090896960507,3.75848613150389e-05,2.35041902787111,"1037","Higher than gene mean"
386,"LOC126354549","cuticle protein 16.5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.6172190579525,0.00179683446753956,1.99993379999703,"1015","Higher than gene mean"
387,"LOC126285360","neurogenic locus notch homolog protein 1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.07493932352035,0.0354848409339183,2.94731421535966,"1038","Higher than gene mean"
388,"LOC126356349","cuticle protein 16.5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.86783677519907,0.000120739836127779,2.04605807063812,"1021","Lower than gene mean"
389,"LOC126292024","cuticle protein 16.5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.75392523182872,4.80914955271351e-08,2.67973916569726,"1027","Lower than gene mean"
