"foreground_set","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126282396","uncharacterized LOC126282396","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.70549361143469,2.45797182837958e-07
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126331335","microsomal glutathione S-transferase 1-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.62027224878749,0.0308629160018005
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126336692","glutathione S-transferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.48431987588218,3.23578719368072e-06
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126336695","glutathione S-transferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.62375771998625,1.66336646657934e-14
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126336713","glutathione S-transferase 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.57134030938498,0.0136090484679316
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126336888","glutathione S-transferase 1-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.05265644513625,0.0017589038413763
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126341237","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.94765930657854,3.80637395072095e-06
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126343702","juvenile hormone epoxide hydrolase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.51518262839498,0.00085348115775967
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","16/264","90/3900",0.000277022715761219,0.0106192041041801,0.0106192041041801,16,"LOC126343748","juvenile hormone epoxide hydrolase 1-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.32691455731668,0.010355118217367
"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","9/264","38/3900",0.000742487507796116,0.0242774517337038,0.0242774517337038,9,"LOC126267081","DNA polymerase epsilon catalytic subunit 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.21327321460465,2.62076461135251e-11
"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","9/264","38/3900",0.000742487507796116,0.0242774517337038,0.0242774517337038,9,"LOC126272438","DNA replication licensing factor Mcm2","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.24836305878309,0.00161040930090975
"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","9/264","38/3900",0.000742487507796116,0.0242774517337038,0.0242774517337038,9,"LOC126284030","proliferating cell nuclear antigen","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.37894306875881,9.62654297982929e-10
"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","9/264","38/3900",0.000742487507796116,0.0242774517337038,0.0242774517337038,9,"LOC126284296","DNA replication ATP-dependent helicase/nuclease DNA2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.21560458997,1.44390767107964e-05
"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","9/264","38/3900",0.000742487507796116,0.0242774517337038,0.0242774517337038,9,"LOC126293483","DNA replication licensing factor Mcm6","protein_coding","Infection within diet","infection_diet33; infection_diet50","Control diet 33; Control diet 50",1.07994397420712,0.00070959457579038
"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","9/264","38/3900",0.000742487507796116,0.0242774517337038,0.0242774517337038,9,"LOC126335359","DNA polymerase alpha catalytic subunit","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.13812838854143,2.03342059179317e-06
"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","9/264","38/3900",0.000742487507796116,0.0242774517337038,0.0242774517337038,9,"LOC126335481","DNA primase large subunit","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.11554565997957,1.19383822873958e-07
"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","9/264","38/3900",0.000742487507796116,0.0242774517337038,0.0242774517337038,9,"LOC126336750","DNA replication licensing factor Mcm7","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43589553843751,3.71440993881116e-08
"Expression cluster 1","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","9/264","38/3900",0.000742487507796116,0.0242774517337038,0.0242774517337038,9,"LOC126359832","DNA polymerase epsilon subunit 2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.07097625181885,2.72336298576246e-10
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126267788","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.05189525091052,0.0203451225737404
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126272560","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_diet50; infection_diet83","Control diet 50; Control diet 83",1.51612003011281,0.0207031042496105
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126272831","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.40802821506732,2.66511305117321e-13
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126272926","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.32363162535896,0.0305339862137302
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126281562","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.67639811977324,1.2901651155649e-11
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126281954","alcohol dehydrogenase class-3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.43941423411776,1.16513263907724e-09
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126282396","uncharacterized LOC126282396","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.70549361143469,2.45797182837958e-07
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126331335","microsomal glutathione S-transferase 1-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.62027224878749,0.0308629160018005
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126336692","glutathione S-transferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.48431987588218,3.23578719368072e-06
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126336695","glutathione S-transferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.62375771998625,1.66336646657934e-14
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126336713","glutathione S-transferase 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.57134030938498,0.0136090484679316
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126336888","glutathione S-transferase 1-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.05265644513625,0.0017589038413763
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126341237","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.94765930657854,3.80637395072095e-06
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126343702","juvenile hormone epoxide hydrolase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.51518262839498,0.00085348115775967
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","15/264","89/3900",0.000774063678465919,0.0242774517337038,0.0242774517337038,15,"LOC126343748","juvenile hormone epoxide hydrolase 1-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.32691455731668,0.010355118217367
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00790","Folate biosynthesis","8/264","32/3900",0.0009988169809899,0.0265070660339627,0.0265070660339627,8,"LOC126283957","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.19266020931517,1.10759337008669e-08
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00790","Folate biosynthesis","8/264","32/3900",0.0009988169809899,0.0265070660339627,0.0265070660339627,8,"LOC126283960","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.78135700541861,1.46242770969644e-08
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00790","Folate biosynthesis","8/264","32/3900",0.0009988169809899,0.0265070660339627,0.0265070660339627,8,"LOC126284296","DNA replication ATP-dependent helicase/nuclease DNA2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.21560458997,1.44390767107964e-05
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00790","Folate biosynthesis","8/264","32/3900",0.0009988169809899,0.0265070660339627,0.0265070660339627,8,"LOC126285375","sepiapterin reductase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.28756702610983,9.10228961014123e-05
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00790","Folate biosynthesis","8/264","32/3900",0.0009988169809899,0.0265070660339627,0.0265070660339627,8,"LOC126297511","dihydrofolate reductase-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.14584274452514,0.000817708251468086
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00790","Folate biosynthesis","8/264","32/3900",0.0009988169809899,0.0265070660339627,0.0265070660339627,8,"LOC126298944","alkaline phosphatase-like","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.49585984741664,0.0274419799760066
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00790","Folate biosynthesis","8/264","32/3900",0.0009988169809899,0.0265070660339627,0.0265070660339627,8,"LOC126331446","alkaline phosphatase 4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.30701009583931,0.000255526810679155
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00790","Folate biosynthesis","8/264","32/3900",0.0009988169809899,0.0265070660339627,0.0265070660339627,8,"LOC126357545","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.47239745902951,9.1901035283674e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126268218","isopentenyl-diphosphate Delta-isomerase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.62796614520747,2.09560461325517e-10
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126272256","uncharacterized LOC126272256","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.03509946728913,0.0112894543161072
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126278697","ornithine decarboxylase 1-like","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.31759639621361,0.00102921666651697
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126281446","aldehyde dehydrogenase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.40381350253425,9.70370585933816e-08
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126281532","transaldolase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.83327113607125,2.88913050489602e-16
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126281672","D-aspartate oxidase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.53887184679559,0.000133960951084479
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126281954","alcohol dehydrogenase class-3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.43941423411776,1.16513263907724e-09
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126281958","fructose-1,6-bisphosphatase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.1463202186871,3.07332891596629e-06
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126284756","glucose dehydrogenase [FAD, quinone]","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.52839994887482,0.012855709294437
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126284812","glucose dehydrogenase [FAD, quinone]-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.36003704359695,1.51881628831467e-13
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126284898","fructose-bisphosphate aldolase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.83022136433726,1.34144443781094e-06
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126291591","UTP--glucose-1-phosphate uridylyltransferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.32811499026723,2.7820667040366e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126293404","aminomethyltransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.28423936128332,0.0112231520014169
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126297494","glucose-6-phosphate 1-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37221322080482,1.46727259494981e-12
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126298221","L-threonine ammonia-lyase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.1835789752452,0.000101538943463765
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126298865","GTP:AMP phosphotransferase AK3, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.45819216160544,0.00145610554801366
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126299078","UDP-N-acetylhexosamine pyrophosphorylase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.45222314962411,3.48032613021839e-05
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126299364","amidophosphoribosyltransferase-like","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.1923602419604,0.0423744719950616
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126333363","tyrosine aminotransferase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.89602362714588,2.29027075907068e-06
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126335505","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.5180888832306,6.77477367762524e-09
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126336244","acetyl-CoA acetyltransferase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.32262780894186,7.61352132091513e-20
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126336251","enoyl-CoA hydratase, mitochondrial-like","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.10476208074477,0.0239687094686089
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126350022","alpha-aminoadipic semialdehyde dehydrogenase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.22418922766733,0.000204932334110024
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126354574","phosphoenolpyruvate phosphomutase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.32573172154775,0.000687986922503077
"Expression cluster 1","Detoxification and secondary metabolism","Broad KEGG reference map","ko01130","Biosynthesis of antibiotics","25/264","192/3900",0.00097771049085726,0.0265070660339627,0.0265070660339627,25,"LOC126365941","cytoplasmic aconitate hydratase-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.29730836149136,5.21535237164887e-06
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","5/264","13/3900",0.0011216343071226,0.0276402739969498,0.0276402739969498,5,"LOC126267222","C-1-tetrahydrofolate synthase, cytoplasmic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.52244807225106,1.90504611427735e-07
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","5/264","13/3900",0.0011216343071226,0.0276402739969498,0.0276402739969498,5,"LOC126293404","aminomethyltransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.28423936128332,0.0112231520014169
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","5/264","13/3900",0.0011216343071226,0.0276402739969498,0.0276402739969498,5,"LOC126297511","dihydrofolate reductase-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.14584274452514,0.000817708251468086
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","5/264","13/3900",0.0011216343071226,0.0276402739969498,0.0276402739969498,5,"LOC126323251","bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.24759541105448,0.00783282721494655
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","5/264","13/3900",0.0011216343071226,0.0276402739969498,0.0276402739969498,5,"LOC126355148","thymidylate synthase","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.19050040776689,0.00186801424887617
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00030","Pentose phosphate pathway","7/264","27/3900",0.00164831060892802,0.0379111440053444,0.0379111440053444,7,"LOC126267019","ribokinase-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.22663608937859,0.00181265726603111
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00030","Pentose phosphate pathway","7/264","27/3900",0.00164831060892802,0.0379111440053444,0.0379111440053444,7,"LOC126281532","transaldolase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.83327113607125,2.88913050489602e-16
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00030","Pentose phosphate pathway","7/264","27/3900",0.00164831060892802,0.0379111440053444,0.0379111440053444,7,"LOC126281958","fructose-1,6-bisphosphatase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.1463202186871,3.07332891596629e-06
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00030","Pentose phosphate pathway","7/264","27/3900",0.00164831060892802,0.0379111440053444,0.0379111440053444,7,"LOC126284756","glucose dehydrogenase [FAD, quinone]","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.52839994887482,0.012855709294437
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00030","Pentose phosphate pathway","7/264","27/3900",0.00164831060892802,0.0379111440053444,0.0379111440053444,7,"LOC126284812","glucose dehydrogenase [FAD, quinone]-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.36003704359695,1.51881628831467e-13
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00030","Pentose phosphate pathway","7/264","27/3900",0.00164831060892802,0.0379111440053444,0.0379111440053444,7,"LOC126284898","fructose-bisphosphate aldolase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.83022136433726,1.34144443781094e-06
