"gene_id","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","phase_class","n_context_families","single_context","DEG_context","Description","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","heatmap_row_order"
"LOC126355587",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.34024841644191,0.0351049578349992,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cuticle protein 18.7-like",2.96969131700292,"1037","Higher than gene mean",300
"LOC126266817",1,"infection_average_all_diets","Average control",1.55933882586993,0.0387461776432867,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126266817",2.47409186167623,"1003","Higher than gene mean",301
"LOC126284087",1,"infection_average_all_diets","Average control",2.06706532700471,0.006093648272467,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","endocuticle structural glycoprotein SgAbd-3",2.95561915666132,"1003","Higher than gene mean",302
"LOC126284577",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",4.17442343326543,1.5773982750358e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","endocuticle structural glycoprotein ABD-4-like",2.58171634202929,"1003","Higher than gene mean",303
"LOC126284694",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.27828790379784,0.000132260650608115,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","endocuticle structural glycoprotein SgAbd-5-like",2.1140724582417,"1037","Higher than gene mean",304
"LOC126284799",1,"infection_average_all_diets","Average control",1.89359758577501,0.0164153575862196,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","pupal cuticle protein 36-like",4.28437838210759,"1003","Higher than gene mean",305
"LOC126281701",1,"infection_diet33","Control diet 33",1.34146794309063,0.0488007955437516,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","vitelline membrane protein Vm26Ab-like",3.10598454149976,"1006","Higher than gene mean",306
"LOC126281703",1,"infection_average_all_diets","Average control",1.63354116446686,0.000490040931551692,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cuticle protein 21-like",1.88822167365874,"1006","Higher than gene mean",307
"LOC126282079",1,"infection_average_all_diets","Average control",1.02444090782668,0.0123580718993739,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cuticle protein 19.8-like",2.64975080590725,"1006","Higher than gene mean",308
"LOC126284728",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.83167453788337,0.000833185791981068,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein takeout-like",2.26596221482647,"1006","Higher than gene mean",309
"LOC126291949",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.45300516432949,0.00201934545087571,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cuticle protein 6.4-like",2.53848212485894,"1041","Higher than gene mean",310
"LOC126291955",1,"infection_average_all_diets","Average control",1.41962142912074,0.0284375902800987,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cuticle protein 6.4-like",1.69629166827914,"1037","Higher than gene mean",311
"LOC126335945",1,"infection_average_all_diets","Average control",1.3136710349438,0.0132065369783857,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cuticle protein 19.8-like",2.41548540543558,"1011","Higher than gene mean",312
"LOC126291514",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.32234836124757,0.000897910544993037,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ice-structuring glycoprotein-like",2.37938187290542,"1029","Lower than gene mean",313
"LOC126291950",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.80445070498843,0.000246437319652374,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cuticle protein 6.4-like",2.14254338178379,"1029","Lower than gene mean",314
"LOC126272715",1,"infection_diet83","Control diet 83",1.04589541647465,0.0060305006538259,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","fumarylacetoacetase",2.32014528787832,"1007","Higher than gene mean",315
"LOC126284425",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.70698555056714,0.00159055895062613,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","endocuticle structural glycoprotein SgAbd-5-like",2.26474355128876,"1003","Higher than gene mean",316
"LOC126271206",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.41674878657538,0.000180763785339112,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","formimidoyltransferase-cyclodeaminase-like",2.51270789097382,"1050","Lower than gene mean",317
"LOC126283987",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.53244137411179,8.33503487996437e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","collagen alpha-2(IV) chain-like",2.14482990574939,"1054","Lower than gene mean",318
"LOC126273066",1,"infection_average_all_diets","Average control",1.19097063964959,0.0245430210629346,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ejaculatory bulb-specific protein 3-like",1.96454139955826,"1006","Higher than gene mean",319
"LOC126284086",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.44323875404472,0.00097990065674093,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","endocuticle structural glycoprotein SgAbd-4",2.27072837840269,"1050","Lower than gene mean",320
"LOC126284491",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",3.6545809706522,3.82170929214168e-08,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","endocuticle structural glycoprotein ABD-4-like",2.20344440360956,"1029","Lower than gene mean",321
"LOC126337059",1,"infection_diet83","Control diet 83",1.31319653585276,0.0445608353180748,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein takeout",2.35456726482594,"1003","Higher than gene mean",322
"LOC126355954",1,"infection_diet33","Control diet 33",1.27451186637271,0.0016014536592775,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126355954",2.25278759232312,"1029","Lower than gene mean",323
"LOC126268132",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.6232969026722,7.85760845028865e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","proline-rich protein HaeIII subfamily 1-like",1.88834206123908,"1006","Higher than gene mean",324
"LOC126355457",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.11692230793198,2.47697805407595e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126355457",2.27415394070499,"1003","Higher than gene mean",325
"LOC126285012",1,"infection_diet83","Control diet 83",1.86205280316866,0.0293164207800493,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","dehydrogenase/reductase SDR family member 11-like",1.88404211808499,"1016","Lower than gene mean",326
"LOC126355953",1,"infection_average_all_diets","Average control",1.16454048352839,0.00277374756253841,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","arylsulfatase B-like",2.59958162413737,"1016","Lower than gene mean",327
"LOC126299564",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.39388323066294,0.00286379423846424,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126299564",2.27746359864678,"1005","Higher than gene mean",328
"LOC126284300",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.39413979272216,0.00102868246016844,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126284300",2.13196140516552,"1020","Lower than gene mean",329
"LOC126365627",1,"infection_diet83","Control diet 83",1.64773028348495,0.000477839115902086,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein unc-13 homolog 4B-like",2.41672181909954,"1020","Lower than gene mean",330
"LOC126271709",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.52241720403558,9.42308698027125e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126271709",2.83777565591373,"1003","Higher than gene mean",331
"LOC126335641",1,"infection_diet33","Control diet 33",1.68599788710823,1.09909466490575e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126335641",2.00263684894683,"1020","Lower than gene mean",332
"LOC126337058",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.21989720556358,4.21858273039275e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein takeout",2.3733858923243,"1003","Higher than gene mean",333
"LOC126341237",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.94765930657854,3.80637395072095e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","UDP-glycosyltransferase UGT5-like",2.27225067484925,"1009","Higher than gene mean",334
"LOC126354946",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.85600862603817,1.28987724004505e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126354946",1.94728553774283,"1006","Higher than gene mean",335
