"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00330","Arginine and proline metabolism","Arginine and proline metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","16/477","37/3456",3.13309535951045,0.00107995196062214,0.00107995196062214,16,16,"LOC126266840; LOC126267473; LOC126272037; LOC126276148; LOC126278249; LOC126278485; LOC126278697; LOC126281446; LOC126281672; LOC126284548; LOC126284808; LOC126299043; LOC126335036; LOC126336500; LOC126337850; LOC126339265","Aldh; Argk; Got2; Nos; SamDC; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00260","Glycine, serine and threonine metabolism","Glycine, serine and threonine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","14/477","31/3456",3.27206329884358,0.00160158764522159,0.00160158764522159,14,14,"LOC126266840; LOC126267350; LOC126281672; LOC126285283; LOC126293368; LOC126293404; LOC126295405; LOC126297581; LOC126298221; LOC126323251; LOC126325353; LOC126329483; LOC126334613; LOC126354727","Alas; Nmdmc; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00980","Metabolism of xenobiotics by cytochrome P450","Metabolism of xenobiotics by cytochrome P450","Detoxification and secondary metabolism","Core metabolism or cross-domain","21/477","63/3456",2.41509433962264,0.00338449518083007,0.00338449518083007,21,21,"LOC126272724; LOC126272831; LOC126272926; LOC126272928; LOC126281404; LOC126281410; LOC126281562; LOC126281694; LOC126281954; LOC126293679; LOC126331335; LOC126336625; LOC126336628; LOC126336692; LOC126336695; LOC126336724; LOC126336730; LOC126341237; LOC126343702; LOC126343748; LOC126354649","Fdh; GstO2; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00982","Drug metabolism - cytochrome P450","Drug metabolism - cytochrome P450","Detoxification and secondary metabolism","Core metabolism or cross-domain","19/477","57/3456",2.41509433962264,0.00425355932043156,0.00425355932043156,19,19,"LOC126266828; LOC126272724; LOC126272831; LOC126272888; LOC126272926; LOC126272928; LOC126281404; LOC126281410; LOC126281562; LOC126281954; LOC126331335; LOC126336625; LOC126336628; LOC126336692; LOC126336695; LOC126336724; LOC126336730; LOC126341237; LOC126354649","Fdh; GstO2; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko01130","Biosynthesis of antibiotics","Biosynthesis of antibiotics","Detoxification and secondary metabolism","Broad KEGG reference map","42/477","174/3456",1.74886141834743,0.00425355932043156,0.00425355932043156,42,42,"LOC126266840; LOC126267350; LOC126267473; LOC126268218; LOC126272037; LOC126278485; LOC126278697; LOC126281446; LOC126281532; LOC126281672; LOC126281954; LOC126281958; LOC126284811; LOC126284812; LOC126284898; LOC126291591; LOC126293368; LOC126293404; LOC126293737; LOC126295405; LOC126297494; LOC126297871; LOC126298221; LOC126298400; LOC126298865; LOC126299078; LOC126299185; LOC126299542; LOC126324953; LOC126325353; LOC126329483; LOC126334613; LOC126335242; LOC126335505; LOC126336244; LOC126336251; LOC126336379; LOC126339036; LOC126349195; LOC126361126; LOC126365941; LOC126365957","Adk3; Aldh; Fdh; Got2; Hex-A; Idh; mmy; Tal; UGP; unannotated; Zw"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04624","Toll and Imd signaling pathway","Toll and Imd signaling pathway","Immune and stress signaling","Eukaryote/metazoan-compatible","18/477","52/3456",2.50798258345428,0.00425355932043156,0.00425355932043156,18,18,"LOC126267442; LOC126267545; LOC126272253; LOC126281581; LOC126281928; LOC126282030; LOC126282207; LOC126293578; LOC126293579; LOC126298648; LOC126334779; LOC126334780; LOC126336325; LOC126352738; LOC126355037; LOC126355040; LOC126355041; LOC126355748","GNBPA2; pll; Rel; spz; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04974","Protein digestion and absorption","Protein digestion and absorption","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","14/477","35/3456",2.89811320754717,0.00425355932043156,0.00425355932043156,14,14,"LOC126272087; LOC126272513; LOC126272864; LOC126273243; LOC126293286; LOC126298679; LOC126299510; LOC126299514; LOC126322572; LOC126322591; LOC126337983; LOC126353821; LOC126354186; LOC126355358","Nhe2; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko05204","Chemical carcinogenesis - DNA adducts","Chemical carcinogenesis - DNA adducts","Genetic information processing","Reference disease pathway","20/477","62/3456",2.33718807060256,0.0042713283083285,0.0042713283083285,20,20,"LOC126272724; LOC126272831; LOC126272926; LOC126272928; LOC126281404; LOC126281410; LOC126281562; LOC126281954; LOC126293679; LOC126331335; LOC126336625; LOC126336628; LOC126336692; LOC126336695; LOC126336724; LOC126336730; LOC126341237; LOC126343702; LOC126343748; LOC126354649","Fdh; GstO2; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00053","Ascorbate and aldarate metabolism","Ascorbate and aldarate metabolism","Carbohydrate and energy metabolism","Core metabolism or cross-domain","14/477","36/3456",2.81761006289308,0.00429113769008216,0.00429113769008216,14,14,"LOC126266657; LOC126266840; LOC126272831; LOC126272926; LOC126272928; LOC126277893; LOC126277896; LOC126281446; LOC126281562; LOC126298400; LOC126336625; LOC126336628; LOC126341237; LOC126354649","Aldh; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00030","Pentose phosphate pathway","Pentose phosphate pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain","11/477","25/3456",3.18792452830189,0.00516982280922589,0.00516982280922589,11,11,"LOC126267019; LOC126281532; LOC126281958; LOC126284811; LOC126284812; LOC126284898; LOC126297494; LOC126298400; LOC126299542; LOC126329483; LOC126361126","Tal; unannotated; Zw"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00480","Glutathione metabolism","Glutathione metabolism","Detoxification and secondary metabolism","Core metabolism or cross-domain","19/477","59/3456",2.33322673488967,0.00516982280922589,0.00516982280922589,19,19,"LOC126272159; LOC126272724; LOC126277880; LOC126278485; LOC126278697; LOC126281404; LOC126281410; LOC126283788; LOC126283989; LOC126284548; LOC126284808; LOC126297494; LOC126331335; LOC126335242; LOC126335505; LOC126336692; LOC126336695; LOC126336724; LOC126336730","GstO2; Idh; RnrL; unannotated; Zw"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00981","Insect hormone biosynthesis","Insect hormone biosynthesis","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","9/477","18/3456",3.62264150943396,0.00559578815680136,0.00559578815680136,9,9,"LOC126270657; LOC126281446; LOC126282181; LOC126293679; LOC126299150; LOC126305900; LOC126320178; LOC126343702; LOC126343748","Aldh; Cyp18a1; CYP306A1; Cyp314a1; CYP315A1; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko01200","Carbon metabolism","Carbon metabolism","Carbohydrate and energy metabolism","Broad KEGG reference map","25/477","92/3456",1.96882690730107,0.00926136247426976,0.00926136247426976,25,25,"LOC126267350; LOC126272037; LOC126281532; LOC126281954; LOC126281958; LOC126284898; LOC126293368; LOC126293404; LOC126295405; LOC126297494; LOC126297871; LOC126298221; LOC126298400; LOC126299542; LOC126325353; LOC126335242; LOC126335256; LOC126335505; LOC126336122; LOC126336244; LOC126336251; LOC126336866; LOC126349195; LOC126365941; LOC126365957","Fdh; Got2; Hex-A; Idh; Men; Tal; unannotated; Zw"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00410","beta-Alanine metabolism","beta-Alanine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","11/477","29/3456",2.74821080026025,0.0172950246837127,0.0172950246837127,11,11,"LOC126266840; LOC126268126; LOC126281446; LOC126284548; LOC126284808; LOC126292317; LOC126297821; LOC126335256; LOC126336251; LOC126337850; LOC126354995","Aldh; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00983","Drug metabolism - other enzymes","Drug metabolism - other enzymes","Other KEGG pathway","Core metabolism or cross-domain","19/477","66/3456",2.08576329331046,0.0172950246837127,0.0172950246837127,19,19,"LOC126272724; LOC126272831; LOC126272926; LOC126272928; LOC126277880; LOC126281404; LOC126281410; LOC126281562; LOC126282100; LOC126284573; LOC126292317; LOC126293741; LOC126297821; LOC126331335; LOC126336625; LOC126336628; LOC126336724; LOC126341237; LOC126354649","GstO2; RnrL; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04341","Hedgehog signaling pathway - fly","Hedgehog signaling pathway - fly","Cellular process","Eukaryote/metazoan-compatible","17/477","56/3456",2.19946091644205,0.0172950246837127,0.0172950246837127,17,17,"LOC126267315; LOC126278128; LOC126278442; LOC126281663; LOC126291991; LOC126292145; LOC126293373; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126297745; LOC126299093","Ci; dpp; Ptc; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00520","Amino sugar and nucleotide sugar metabolism","Amino sugar and nucleotide sugar metabolism","Other KEGG pathway","Core metabolism or cross-domain","13/477","39/3456",2.41509433962264,0.0224471364542941,0.0224471364542941,13,13,"LOC126266657; LOC126267263; LOC126271949; LOC126272801; LOC126272931; LOC126277907; LOC126291591; LOC126299071; LOC126299078; LOC126299185; LOC126354818; LOC126356176; LOC126365957","Hex-A; mmy; UGP; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko01120","Microbial metabolism in diverse environments","Microbial metabolism in diverse environments","Detoxification and secondary metabolism","Broad KEGG reference map","32/477","137/3456",1.69232888031952,0.0224471364542941,0.0224471364542941,32,32,"LOC126266828; LOC126266840; LOC126268126; LOC126272037; LOC126272888; LOC126281446; LOC126281532; LOC126281954; LOC126281958; LOC126284898; LOC126293368; LOC126295405; LOC126297494; LOC126297871; LOC126298400; LOC126299542; LOC126323251; LOC126325353; LOC126334613; LOC126334891; LOC126335242; LOC126335505; LOC126336122; LOC126336244; LOC126336251; LOC126336866; LOC126349195; LOC126354995; LOC126355885; LOC126355949; LOC126365941; LOC126365957","Aldh; Fdh; Got2; Hex-A; Idh; Men; Nmdmc; Tal; unannotated; Zw"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00830","Retinol metabolism","Retinol metabolism","Other KEGG pathway","Core metabolism or cross-domain","9/477","24/3456",2.71698113207547,0.0464846507617817,0.0464846507617817,9,9,"LOC126272831; LOC126272926; LOC126272928; LOC126281562; LOC126281954; LOC126336625; LOC126336628; LOC126341237; LOC126354649","Fdh; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00790","Folate biosynthesis","Folate biosynthesis","Other KEGG pathway","Core metabolism or cross-domain","10/477","29/3456",2.49837345478204,0.0512041892206243,0.0512041892206243,10,10,"LOC126266959; LOC126272724; LOC126283957; LOC126283960; LOC126284296; LOC126297511; LOC126331446; LOC126360985; LOC126365745; LOC126365911","Dhfr; GstO2; Mocs2; Pcd; Th; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko01230","Biosynthesis of amino acids","Biosynthesis of amino acids","Amino acid and nitrogen metabolism","Broad KEGG reference map","16/477","58/3456",1.99869876382563,0.0512041892206243,0.0512041892206243,16,16,"LOC126267473; LOC126272037; LOC126276148; LOC126278447; LOC126281532; LOC126282346; LOC126284898; LOC126293368; LOC126295405; LOC126298221; LOC126299542; LOC126325353; LOC126334613; LOC126335242; LOC126335505; LOC126365941","Got2; Idh; Tal; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04512","ECM-receptor interaction","ECM-receptor interaction","Cellular process","Eukaryote/metazoan-compatible","10/477","29/3456",2.49837345478204,0.0512041892206243,0.0512041892206243,10,10,"LOC126272081; LOC126272090; LOC126281351; LOC126293286; LOC126293692; LOC126293693; LOC126293755; LOC126330717; LOC126335142; LOC126356154","if; Tsp; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00670","One carbon pool by folate","One carbon pool by folate","Other KEGG pathway","Core metabolism or cross-domain","6/477","13/3456",3.34397677793904,0.0532407656318108,0.0532407656318108,6,6,"LOC126267222; LOC126293404; LOC126293737; LOC126297511; LOC126323251; LOC126325353","Dhfr; Nmdmc; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00860","Porphyrin metabolism","Porphyrin metabolism","Other KEGG pathway","Core metabolism or cross-domain","12/477","39/3456",2.22931785195936,0.0532407656318108,0.0532407656318108,12,12,"LOC126271720; LOC126272831; LOC126272926; LOC126272928; LOC126281562; LOC126283383; LOC126297581; LOC126334891; LOC126336625; LOC126336628; LOC126341237; LOC126354649","Alas; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04080","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction","Immune and stress signaling","Eukaryote/metazoan-compatible","11/477","34/3456",2.34406215316315,0.0532407656318108,0.0532407656318108,11,11,"LOC126277750; LOC126277867; LOC126281810; LOC126284371; LOC126299155; LOC126299510; LOC126330497; LOC126354218; LOC126354714; LOC126365747; LOC126366011","Akhr; GPRGPH; Rdl; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04976","Bile secretion","Bile secretion","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","13/477","44/3456",2.14065180102916,0.0532407656318108,0.0532407656318108,13,13,"LOC126281263; LOC126281499; LOC126293679; LOC126322572; LOC126322591; LOC126335166; LOC126335579; LOC126343702; LOC126343748; LOC126354017; LOC126354018; LOC126354186; LOC126354871","Nhe2; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00140","Steroid hormone biosynthesis","Steroid hormone biosynthesis","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","8/477","22/3456",2.63464837049743,0.0704859548728847,0.0704859548728847,8,8,"LOC126272831; LOC126272926; LOC126272928; LOC126281562; LOC126336625; LOC126336628; LOC126341237; LOC126354649","unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00270","Cysteine and methionine metabolism","Cysteine and methionine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","11/477","36/3456",2.21383647798742,0.0720129094098628,0.0720129094098628,11,11,"LOC126271923; LOC126272037; LOC126278447; LOC126282346; LOC126284548; LOC126284808; LOC126297835; LOC126298393; LOC126334561; LOC126335036; LOC126354727","Got2; SamDC; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00350","Tyrosine metabolism","Tyrosine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","7/477","18/3456",2.81761006289308,0.0720129094098628,0.0720129094098628,7,7,"LOC126271955; LOC126272037; LOC126281954; LOC126283954; LOC126336714; LOC126353933; LOC126365745","Ddc; Fdh; Got2; Tdc1; Th; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04340","Hedgehog signaling pathway","Hedgehog signaling pathway","Cellular process","Eukaryote/metazoan-compatible","14/477","52/3456",1.95065312046444,0.0834928414342459,0.0834928414342459,14,14,"LOC126267315; LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126297745","Ptc; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00051","Fructose and mannose metabolism","Fructose and mannose metabolism","Carbohydrate and energy metabolism","Core metabolism or cross-domain","9/477","28/3456",2.3288409703504,0.0939902178315064,0.0939902178315064,9,9,"LOC126281399; LOC126281438; LOC126281958; LOC126281974; LOC126283957; LOC126283960; LOC126284898; LOC126355949; LOC126365957","Hex-A; unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko00603","Glycosphingolipid biosynthesis - globo and isoglobo series","Glycosphingolipid biosynthesis - globo and isoglobo series","Lipid and membrane metabolism","Core metabolism or cross-domain","5/477","11/3456",3.29331046312178,0.096149945684622,0.096149945684622,5,5,"LOC126272931; LOC126335258; LOC126337023; LOC126354818; LOC126355789","unannotated"
"Non-directional enrichment","KEGG_pathway","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","ko04973","Carbohydrate digestion and absorption","Carbohydrate digestion and absorption","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","5/477","11/3456",3.29331046312178,0.096149945684622,0.096149945684622,5,5,"LOC126299541; LOC126322572; LOC126322591; LOC126355818; LOC126365957","Hex-A; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko01130","Biosynthesis of antibiotics","Biosynthesis of antibiotics","Detoxification and secondary metabolism","Broad KEGG reference map","10/19","174/3456",10.453720508167,1.53690589786582e-06,1.53690589786582e-06,10,10,"LOC126266788; LOC126278052; LOC126281265; LOC126293368; LOC126295405; LOC126299365; LOC126324953; LOC126349907; LOC126352958; LOC126354610","aay; ade2; ade5; Oat; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko00230","Purine metabolism","Purine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","8/19","124/3456",11.7351443123939,1.80932885938902e-05,1.80932885938902e-05,8,8,"LOC126266788; LOC126272511; LOC126278953; LOC126281265; LOC126299365; LOC126324953; LOC126354610; LOC126354813","ade2; ade5; ry; unannotated; Uro"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko01110","Biosynthesis of secondary metabolites","Biosynthesis of secondary metabolites","Detoxification and secondary metabolism","Broad KEGG reference map","9/19","278/3456",5.88867853085952,0.000565948352286883,0.000565948352286883,9,9,"LOC126266788; LOC126278052; LOC126278953; LOC126281265; LOC126299365; LOC126324953; LOC126352958; LOC126354610; LOC126354813","ade2; ade5; Oat; ry; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko01120","Microbial metabolism in diverse environments","Microbial metabolism in diverse environments","Detoxification and secondary metabolism","Broad KEGG reference map","6/19","137/3456",7.96619285439877,0.00468367302416931,0.00468367302416931,6,6,"LOC126272511; LOC126278052; LOC126278953; LOC126293368; LOC126295405; LOC126349907","aay; ry; unannotated; Uro"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko00680","Methane metabolism","Methane metabolism","Other KEGG pathway","Core metabolism or cross-domain","3/19","17/3456",32.0990712074303,0.00555107438531968,0.00555107438531968,3,3,"LOC126293368; LOC126295405; LOC126349907","aay; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko01230","Biosynthesis of amino acids","Biosynthesis of amino acids","Amino acid and nitrogen metabolism","Broad KEGG reference map","4/19","58/3456",12.5444646098004,0.0116292312198314,0.0116292312198314,4,4,"LOC126269845; LOC126293368; LOC126295405; LOC126349907","aay; Hn; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko00260","Glycine, serine and threonine metabolism","Glycine, serine and threonine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","3/19","31/3456",17.6027164685908,0.0249634762436417,0.0249634762436416,3,3,"LOC126293368; LOC126295405; LOC126349907","aay; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 33","Upregulated","83 vs 33","control_diet83_vs_33_up","ko00670","One carbon pool by folate","One carbon pool by folate","Other KEGG pathway","Core metabolism or cross-domain","2/19","13/3456",27.9838056680162,0.0818836177850929,0.0818836177850929,2,2,"LOC126266788; LOC126354610","unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 50","Upregulated","83 vs 50","control_diet83_vs_50_up","ko01230","Biosynthesis of amino acids","Biosynthesis of amino acids","Amino acid and nitrogen metabolism","Broad KEGG reference map","4/12","58/3456",19.8620689655172,0.00972931833523154,0.00972931833523154,4,4,"LOC126269845; LOC126278447; LOC126295405; LOC126349907","aay; Hn; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 50","Upregulated","83 vs 50","control_diet83_vs_50_up","ko01130","Biosynthesis of antibiotics","Biosynthesis of antibiotics","Detoxification and secondary metabolism","Broad KEGG reference map","5/12","174/3456",8.27586206896552,0.0275577736240029,0.0275577736240029,5,5,"LOC126278052; LOC126281265; LOC126295405; LOC126349907; LOC126352958","aay; ade2; Oat; unannotated"
"Direction-aware enrichment","KEGG_pathway","Control animals only","Control diet 83 vs 50","Upregulated","83 vs 50","control_diet83_vs_50_up","ko01120","Microbial metabolism in diverse environments","Microbial metabolism in diverse environments","Detoxification and secondary metabolism","Broad KEGG reference map","4/12","137/3456",8.40875912408759,0.0925057314570852,0.0925057314570852,4,4,"LOC126272511; LOC126278052; LOC126295405; LOC126349907","aay; unannotated; Uro"
"Non-directional enrichment","KEGG_pathway","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","ko00040","Pentose and glucuronate interconversions","Pentose and glucuronate interconversions","Carbohydrate and energy metabolism","Core metabolism or cross-domain","15/246","43/3456",4.90073737946682,3.03771469047839e-05,3.03771469047839e-05,15,15,"LOC126266657; LOC126272831; LOC126272926; LOC126278567; LOC126281399; LOC126281438; LOC126281562; LOC126281694; LOC126281974; LOC126283957; LOC126283960; LOC126291591; LOC126335523; LOC126336625; LOC126341237","UGP; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","ko01110","Biosynthesis of secondary metabolites","Biosynthesis of secondary metabolites","Detoxification and secondary metabolism","Broad KEGG reference map","41/246","278/3456",2.07194244604317,0.000425818197046637,0.000425818197046637,41,41,"LOC126266840; LOC126267473; LOC126268218; LOC126271720; LOC126272831; LOC126272926; LOC126275659; LOC126278447; LOC126278485; LOC126278697; LOC126281446; LOC126281532; LOC126281562; LOC126281954; LOC126281958; LOC126284002; LOC126284686; LOC126284811; LOC126284812; LOC126284898; LOC126293737; LOC126297581; LOC126299493; LOC126299542; LOC126324953; LOC126325353; LOC126329483; LOC126334613; LOC126335182; LOC126335505; LOC126336244; LOC126336251; LOC126336379; LOC126336625; LOC126341237; LOC126354727; LOC126354995; LOC126355485; LOC126356050; LOC126356152; LOC126365941","Alas; Aldh; Fdh; Idh; Tal; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","ko02010","ABC transporters","ABC transporters","Transport and environmental response","Core metabolism or cross-domain","10/246","34/3456",4.13199426111908,0.0080330264306973,0.0080330264306973,10,10,"LOC126277871; LOC126278191; LOC126278946; LOC126281499; LOC126284038; LOC126335166; LOC126335579; LOC126354017; LOC126354018; LOC126357744","Sur; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","ko01130","Biosynthesis of antibiotics","Biosynthesis of antibiotics","Detoxification and secondary metabolism","Broad KEGG reference map","26/246","174/3456",2.09924306139613,0.0136407310608984,0.0136407310608984,26,26,"LOC126266840; LOC126267473; LOC126268218; LOC126278485; LOC126278697; LOC126281446; LOC126281532; LOC126281672; LOC126281954; LOC126281958; LOC126284811; LOC126284812; LOC126284898; LOC126291591; LOC126293368; LOC126293737; LOC126299542; LOC126324953; LOC126325353; LOC126329483; LOC126334613; LOC126335505; LOC126336244; LOC126336251; LOC126336379; LOC126365941","Aldh; Fdh; Idh; Tal; UGP; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","ko00051","Fructose and mannose metabolism","Fructose and mannose metabolism","Carbohydrate and energy metabolism","Core metabolism or cross-domain","8/246","28/3456",4.01393728222997,0.0274630656915273,0.0274630656915273,8,8,"LOC126281399; LOC126281438; LOC126281958; LOC126281974; LOC126283957; LOC126283960; LOC126284898; LOC126355949","unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","ko01120","Microbial metabolism in diverse environments","Microbial metabolism in diverse environments","Detoxification and secondary metabolism","Broad KEGG reference map","21/246","137/3456",2.15346270251024,0.0274630656915273,0.0274630656915273,21,21,"LOC126266828; LOC126266840; LOC126272888; LOC126281446; LOC126281532; LOC126281954; LOC126281958; LOC126284898; LOC126293368; LOC126299542; LOC126325353; LOC126334613; LOC126335505; LOC126336122; LOC126336244; LOC126336251; LOC126336866; LOC126354995; LOC126355885; LOC126355949; LOC126365941","Aldh; Fdh; Idh; Men; Tal; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","ko00410","beta-Alanine metabolism","beta-Alanine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","8/246","29/3456",3.87552565180824,0.0294539977338946,0.0294539977338946,8,8,"LOC126266840; LOC126281446; LOC126284548; LOC126292317; LOC126335256; LOC126336251; LOC126337850; LOC126354995","Aldh; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 33","Diet 33","Not split by direction","Diet 33","Diet 33","ko00330","Arginine and proline metabolism","Arginine and proline metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","9/246","37/3456",3.41727092946605,0.0326929179544262,0.0326929179544262,9,9,"LOC126266840; LOC126267473; LOC126278485; LOC126278697; LOC126281446; LOC126281672; LOC126284548; LOC126335036; LOC126337850","Aldh; SamDC; unannotated"
